country,target,target_year,forecast_season,horizon,forecast_year,tv_0.5,tv_1,tv_1.5,tv_2
FRA,ngdp_rpch,2015,F,0,2015,1.13680691808273,1.27418032469895,1.27418032469895,1.0674616484885
FRA,ngdp_rpch,2016,S,1.5,2015,1.21262603376782,1.18765038151485,1.18765038151485,1.10266848939384
FRA,ngdp_rpch,2016,F,1,2015,1.21262603376782,1.18765038151485,1.18765038151485,1.10266848939384
FRA,ngdp_rpch,2016,S,0.5,2016,1.21262603376782,1.18765038151485,1.18765038151485,1.10266848939384
FRA,ngdp_rpch,2016,F,0,2016,1.21262603376782,1.18765038151485,1.18765038151485,1.10266848939384
FRA,ngdp_rpch,2017,S,1.5,2016,1.84585808013862,2.33529539865456,2.16115808643813,2.26020272108969
FRA,ngdp_rpch,2017,F,1,2016,1.84585808013862,2.33529539865456,2.16115808643813,2.26020272108969
FRA,ngdp_rpch,2017,S,0.5,2017,1.84585808013862,2.33529539865456,2.16115808643813,2.26020272108969
FRA,ngdp_rpch,2017,F,0,2017,1.84585808013862,2.33529539865456,2.16115808643813,2.26020272108969
FRA,ngdp_rpch,2018,S,1.5,2017,1.5209899065894,1.72488062763387,1.72488062763387,1.79286395569822
FRA,ngdp_rpch,2018,F,1,2017,1.5209899065894,1.72488062763387,1.72488062763387,1.79286395569822
FRA,ngdp_rpch,2018,S,0.5,2018,1.5209899065894,1.72488062763387,1.72488062763387,1.79286395569822
FRA,ngdp_rpch,2018,F,0,2018,1.5209899065894,1.72488062763387,1.72488062763387,1.79286395569822
FRA,ngdp_rpch,2019,S,1.5,2018,1.31019911150161,1.50859403441284,1.48769880748265,1.83767475500798
FRA,ngdp_rpch,2019,F,1,2018,1.31019911150161,1.50859403441284,1.48769880748265,1.83767475500798
FRA,ngdp_rpch,2019,S,0.5,2019,1.31019911150161,1.50859403441284,1.48769880748265,1.83767475500798
FRA,ngdp_rpch,2019,F,0,2019,1.31019911150161,1.50859403441284,1.48769880748265,1.83767475500798
FRA,ngdp_rpch,2020,S,1.5,2019,-8.2317523171746,-7.98819078871232,-7.98679361574274,-7.90204918875569
FRA,ngdp_rpch,2020,F,1,2019,-8.2317523171746,-7.98819078871232,-7.98679361574274,-7.90204918875569
FRA,ngdp_rpch,2020,S,0.5,2020,-8.2317523171746,-7.98819078871232,-7.98679361574274,-7.90204918875569
FRA,ngdp_rpch,2020,F,0,2020,-8.2317523171746,-7.98819078871232,-7.98679361574274,-7.90204918875569
FRA,ngdp_rpch,2021,S,1.5,2020,6.97819471364696,6.76606459469806,6.76969338070188,
FRA,ngdp_rpch,2021,F,1,2020,6.97819471364696,6.76606459469806,6.76969338070188,
FRA,ngdp_rpch,2021,S,0.5,2021,6.97819471364696,6.76606459469806,6.76969338070188,
FRA,ngdp_rpch,2021,F,0,2021,6.97819471364696,6.76606459469806,6.76969338070188,
FRA,ngdp_rpch,2022,S,1.5,2021,2.60622735758835,,,
FRA,ngdp_rpch,2022,F,1,2021,2.60622735758835,,,
FRA,ngdp_rpch,2022,S,0.5,2022,2.60622735758835,,,
FRA,ngdp_rpch,2022,F,0,2022,2.60622735758835,,,
FRA,ngdp_rpch,2023,S,1.5,2022,,,,
FRA,ngdp_rpch,2023,F,1,2022,,,,
FRA,ngdp_rpch,2023,S,0.5,2023,,,,
FRA,ngdp_rpch,2023,F,0,2023,,,,
FRA,ngdp_rpch,2024,S,1.5,2023,,,,
FRA,ngdp_rpch,2024,F,1,2023,,,,
FRA,pcpi_pch,1990,S,0.5,1990,3.40000027109553,3.40000027109553,3.39428015295238,3.39428015295238
FRA,pcpi_pch,1990,F,0,1990,3.40000027109553,3.40000027109553,3.39428015295238,3.39428015295238
FRA,pcpi_pch,1991,S,1.5,1990,3.10000207134777,3.11507178532662,3.11507415771499,3.21693420410201
FRA,pcpi_pch,1991,F,1,1990,3.10000207134777,3.11507178532662,3.11507415771499,3.21693420410201
FRA,pcpi_pch,1991,S,0.5,1991,3.10000207134777,3.11507178532662,3.11507415771499,3.21693420410201
FRA,pcpi_pch,1991,F,0,1991,3.10000207134777,3.11507178532662,3.11507415771499,3.21693420410201
FRA,pcpi_pch,1992,S,1.5,1991,2.76999761533052,2.36575170838582,2.36575170838582,2.36575875026215
FRA,pcpi_pch,1992,F,1,1991,2.76999761533052,2.36575170838582,2.36575170838582,2.36575875026215
FRA,pcpi_pch,1992,S,0.5,1992,2.76999761533052,2.36575170838582,2.36575170838582,2.36575875026215
FRA,pcpi_pch,1992,F,0,1992,2.76999761533052,2.36575170838582,2.36575170838582,2.36575875026215
FRA,pcpi_pch,1993,S,1.5,1992,2.09999935735024,2.10601381538096,2.10601411952336,2.10601411952336
FRA,pcpi_pch,1993,F,1,1992,2.09999935735024,2.10601381538096,2.10601411952336,2.10601411952336
FRA,pcpi_pch,1993,S,0.5,1993,2.09999935735024,2.10601381538096,2.10601411952336,2.10601411952336
FRA,pcpi_pch,1993,F,0,1993,2.09999935735024,2.10601381538096,2.10601411952336,2.10601411952336
FRA,pcpi_pch,1994,S,1.5,1993,1.74000057989183,1.66858903141776,1.66086657044213,1.66086657044213
FRA,pcpi_pch,1994,F,1,1993,1.74000057989183,1.66858903141776,1.66086657044213,1.66086657044213
FRA,pcpi_pch,1994,S,0.5,1994,1.74000057989183,1.66858903141776,1.66086657044213,1.66086657044213
FRA,pcpi_pch,1994,F,0,1994,1.74000057989183,1.66858903141776,1.66086657044213,1.66086657044213
FRA,pcpi_pch,1995,S,1.5,1994,1.77811774065002,1.77811774065002,1.77811774065002,1.77815252222828
FRA,pcpi_pch,1995,F,1,1994,1.77811774065002,1.77811774065002,1.77811774065002,1.77815252222828
FRA,pcpi_pch,1995,S,0.5,1995,1.77811774065002,1.77811774065002,1.77811774065002,1.77815252222828
FRA,pcpi_pch,1995,F,0,1995,1.77811774065002,1.77811774065002,1.77811774065002,1.77815252222828
FRA,pcpi_pch,1996,S,1.5,1995,2.0000016403485,2.0083120526678,2.0083120526678,2.0083120526678
FRA,pcpi_pch,1996,F,1,1995,2.0000016403485,2.0083120526678,2.0083120526678,2.0083120526678
FRA,pcpi_pch,1996,S,0.5,1996,2.0000016403485,2.0083120526678,2.0083120526678,2.0083120526678
FRA,pcpi_pch,1996,F,0,1996,2.0000016403485,2.0083120526678,2.0083120526678,2.0083120526678
FRA,pcpi_pch,1997,S,1.5,1996,1.19891081201255,1.19891081201255,1.20031769765387,1.28342891837463
FRA,pcpi_pch,1997,F,1,1996,1.19891081201255,1.19891081201255,1.20031769765387,1.28342891837463
FRA,pcpi_pch,1997,S,0.5,1997,1.19891081201255,1.19891081201255,1.20031769765387,1.28342891837463
FRA,pcpi_pch,1997,F,0,1997,1.19891081201255,1.19891081201255,1.20031769765387,1.28342891837463
FRA,pcpi_pch,1998,S,1.5,1997,0.699999999999701,0.666507577330933,0.666507577330933,0.666507577330933
FRA,pcpi_pch,1998,F,1,1997,0.699999999999701,0.666507577330933,0.666507577330933,0.666507577330933
FRA,pcpi_pch,1998,S,0.5,1998,0.699999999999701,0.666507577330933,0.666507577330933,0.666507577330933
FRA,pcpi_pch,1998,F,0,1998,0.699999999999701,0.666507577330933,0.666507577330933,0.666507577330933
FRA,pcpi_pch,1999,S,1.5,1998,0.604871359955395,0.564001961746241,0.564001961746241,0.564001961746241
FRA,pcpi_pch,1999,F,1,1998,0.604871359955395,0.564001961746241,0.564001961746241,0.564001961746241
FRA,pcpi_pch,1999,S,0.5,1999,0.604871359955395,0.564001961746241,0.564001961746241,0.564001961746241
FRA,pcpi_pch,1999,F,0,1999,0.604871359955395,0.564001961746241,0.564001961746241,0.564001961746241
FRA,pcpi_pch,2000,S,1.5,1999,1.82882223847758,1.82882223847758,1.82882223847758,1.82882223847758
FRA,pcpi_pch,2000,F,1,1999,1.82882223847758,1.82882223847758,1.82882223847758,1.82882223847758
FRA,pcpi_pch,2000,S,0.5,2000,1.82882223847758,1.82882223847758,1.82882223847758,1.82882223847758
FRA,pcpi_pch,2000,F,0,2000,1.82882223847758,1.82882223847758,1.82882223847758,1.82882223847758
FRA,pcpi_pch,2001,S,1.5,2000,1.78001277139279,1.78001277139279,1.78001277139279,1.78001277139279
FRA,pcpi_pch,2001,F,1,2000,1.78001277139279,1.78001277139279,1.78001277139279,1.78001277139279
FRA,pcpi_pch,2001,S,0.5,2001,1.78001277139279,1.78001277139279,1.78001277139279,1.78001277139279
FRA,pcpi_pch,2001,F,0,2001,1.78001277139279,1.78001277139279,1.78001277139279,1.78001277139279
FRA,pcpi_pch,2002,S,1.5,2001,1.93710297231593,1.93710297231593,1.93710297231593,1.93710297231593
FRA,pcpi_pch,2002,F,1,2001,1.93710297231593,1.93710297231593,1.93710297231593,1.93710297231593
FRA,pcpi_pch,2002,S,0.5,2002,1.93710297231593,1.93710297231593,1.93710297231593,1.93710297231593
FRA,pcpi_pch,2002,F,0,2002,1.93710297231593,1.93710297231593,1.93710297231593,1.93710297231593
FRA,pcpi_pch,2003,S,1.5,2002,2.16956454839139,2.16956454839139,2.16956454839146,2.16956454839146
FRA,pcpi_pch,2003,F,1,2002,2.16956454839139,2.16956454839139,2.16956454839146,2.16956454839146
FRA,pcpi_pch,2003,S,0.5,2003,2.16956454839139,2.16956454839139,2.16956454839146,2.16956454839146
FRA,pcpi_pch,2003,F,0,2003,2.16956454839139,2.16956454839139,2.16956454839146,2.16956454839146
FRA,pcpi_pch,2004,S,1.5,2003,2.3418674698801,2.3418674698801,2.34207301705984,2.34639784478972
FRA,pcpi_pch,2004,F,1,2003,2.3418674698801,2.3418674698801,2.34207301705984,2.34639784478972
FRA,pcpi_pch,2004,S,0.5,2004,2.3418674698801,2.3418674698801,2.34207301705984,2.34639784478972
FRA,pcpi_pch,2004,F,0,2004,2.3418674698801,2.3418674698801,2.34207301705984,2.34639784478972
FRA,pcpi_pch,2005,S,1.5,2004,1.89956183553481,1.88503014350132,1.89956183553481,1.89956183553519
FRA,pcpi_pch,2005,F,1,2004,1.89956183553481,1.88503014350132,1.89956183553481,1.89956183553519
FRA,pcpi_pch,2005,S,0.5,2005,1.89956183553481,1.88503014350132,1.89956183553481,1.89956183553519
FRA,pcpi_pch,2005,F,0,2005,1.89956183553481,1.88503014350132,1.89956183553481,1.89956183553519
FRA,pcpi_pch,2006,S,1.5,2005,1.91248406263282,1.91248406263258,1.91248406263258,1.91248406263258
FRA,pcpi_pch,2006,F,1,2005,1.91248406263282,1.91248406263258,1.91248406263258,1.91248406263258
FRA,pcpi_pch,2006,S,0.5,2006,1.91248406263282,1.91248406263258,1.91248406263258,1.91248406263258
FRA,pcpi_pch,2006,F,0,2006,1.91248406263282,1.91248406263258,1.91248406263258,1.91248406263258
FRA,pcpi_pch,2007,S,1.5,2006,1.60675737554852,1.60675737554852,1.60675737554852,1.60675737554852
FRA,pcpi_pch,2007,F,1,2006,1.60675737554852,1.60675737554852,1.60675737554852,1.60675737554852
FRA,pcpi_pch,2007,S,0.5,2007,1.60675737554852,1.60675737554852,1.60675737554852,1.60675737554852
FRA,pcpi_pch,2007,F,0,2007,1.60675737554852,1.60675737554852,1.60675737554852,1.60675737554852
FRA,pcpi_pch,2008,S,1.5,2007,3.15867408116821,3.15867408116821,3.15867408116821,3.15867408116783
FRA,pcpi_pch,2008,F,1,2007,3.15867408116821,3.15867408116821,3.15867408116821,3.15867408116783
FRA,pcpi_pch,2008,S,0.5,2008,3.15867408116821,3.15867408116821,3.15867408116821,3.15867408116783
FRA,pcpi_pch,2008,F,0,2008,3.15867408116821,3.15867408116821,3.15867408116821,3.15867408116783
FRA,pcpi_pch,2009,S,1.5,2008,0.102975363923785,0.102975363924251,0.102975363924251,0.102975363924251
FRA,pcpi_pch,2009,F,1,2008,0.102975363923785,0.102975363924251,0.102975363924251,0.102975363924251
FRA,pcpi_pch,2009,S,0.5,2009,0.102975363923785,0.102975363924251,0.102975363924251,0.102975363924251
FRA,pcpi_pch,2009,F,0,2009,0.102975363923785,0.102975363924251,0.102975363924251,0.102975363924251
FRA,pcpi_pch,2010,S,1.5,2009,1.73553203759393,1.73553203759393,1.73553203759393,1.49307931896583
FRA,pcpi_pch,2010,F,1,2009,1.73553203759393,1.73553203759393,1.73553203759393,1.49307931896583
FRA,pcpi_pch,2010,S,0.5,2010,1.73553203759393,1.73553203759393,1.73553203759393,1.49307931896583
FRA,pcpi_pch,2010,F,0,2010,1.73553203759393,1.73553203759393,1.73553203759393,1.49307931896583
FRA,pcpi_pch,2011,S,1.5,2010,2.29346202458927,2.14061596895432,2.07860454239033,2.29342688840035
FRA,pcpi_pch,2011,F,1,2010,2.29346202458927,2.14061596895432,2.07860454239033,2.29342688840035
FRA,pcpi_pch,2011,S,0.5,2011,2.29346202458927,2.14061596895432,2.07860454239033,2.29342688840035
FRA,pcpi_pch,2011,F,0,2011,2.29346202458927,2.14061596895432,2.07860454239033,2.29342688840035
FRA,pcpi_pch,2012,S,1.5,2011,1.9776561910416,2.22029189537265,2.21811183417389,2.21811183417389
FRA,pcpi_pch,2012,F,1,2011,1.9776561910416,2.22029189537265,2.21811183417389,2.21811183417389
FRA,pcpi_pch,2012,S,0.5,2012,1.9776561910416,2.22029189537265,2.21811183417389,2.21811183417389
FRA,pcpi_pch,2012,F,0,2012,1.9776561910416,2.22029189537265,2.21811183417389,2.21811183417389
FRA,pcpi_pch,2013,S,1.5,2012,0.991948658964237,0.991948658964237,0.988996498219796,0.988996498219796
FRA,pcpi_pch,2013,F,1,2012,0.991948658964237,0.991948658964237,0.988996498219796,0.988996498219796
FRA,pcpi_pch,2013,S,0.5,2013,0.991948658964237,0.991948658964237,0.988996498219796,0.988996498219796
FRA,pcpi_pch,2013,F,0,2013,0.991948658964237,0.991948658964237,0.988996498219796,0.988996498219796
FRA,pcpi_pch,2014,S,1.5,2013,0.620822820121858,0.608623741403225,0.612601121144052,0.612626826341245
FRA,pcpi_pch,2014,F,1,2013,0.620822820121858,0.608623741403225,0.612601121144052,0.612626826341245
FRA,pcpi_pch,2014,S,0.5,2014,0.620822820121858,0.608623741403225,0.612601121144052,0.612626826341245
FRA,pcpi_pch,2014,F,0,2014,0.620822820121858,0.608623741403225,0.612601121144052,0.612626826341245
FRA,pcpi_pch,2015,S,1.5,2014,0.085909219810798,0.0884151173168091,0.0900863327355506,0.0884151173168091
FRA,pcpi_pch,2015,F,1,2014,0.085909219810798,0.0884151173168091,0.0900863327355506,0.0884151173168091
FRA,pcpi_pch,2015,S,0.5,2015,0.085909219810798,0.0884151173168091,0.0900863327355506,0.0884151173168091
FRA,pcpi_pch,2015,F,0,2015,0.085909219810798,0.0884151173168091,0.0900863327355506,0.0884151173168091
FRA,pcpi_pch,2016,S,1.5,2015,0.308351320493649,0.305012708862584,0.308341041859039,0.305833333333005
FRA,pcpi_pch,2016,F,1,2015,0.308351320493649,0.305012708862584,0.308341041859039,0.305833333333005
FRA,pcpi_pch,2016,S,0.5,2016,0.308351320493649,0.305012708862584,0.308341041859039,0.305833333333005
FRA,pcpi_pch,2016,F,0,2016,0.308351320493649,0.305012708862584,0.308341041859039,0.305833333333005
FRA,pcpi_pch,2017,S,1.5,2016,1.16144790515673,1.16477107512925,1.16312881651577,1.16312881651577
FRA,pcpi_pch,2017,F,1,2016,1.16144790515673,1.16477107512925,1.16312881651577,1.16312881651577
FRA,pcpi_pch,2017,S,0.5,2017,1.16144790515673,1.16477107512925,1.16312881651577,1.16312881651577
FRA,pcpi_pch,2017,F,0,2017,1.16144790515673,1.16477107512925,1.16312881651577,1.16312881651577
FRA,pcpi_pch,2018,S,1.5,2017,2.1015891265963,2.1015891265963,2.09996386452449,2.09996386452449
FRA,pcpi_pch,2018,F,1,2017,2.1015891265963,2.1015891265963,2.09996386452449,2.09996386452449
FRA,pcpi_pch,2018,S,0.5,2018,2.1015891265963,2.1015891265963,2.09996386452449,2.09996386452449
FRA,pcpi_pch,2018,F,0,2018,2.1015891265963,2.1015891265963,2.09996386452449,2.09996386452449
FRA,pcpi_pch,2019,S,1.5,2018,1.29986084410552,1.29986084410552,1.29746860898108,1.29746860898108
FRA,pcpi_pch,2019,F,1,2018,1.29986084410552,1.29986084410552,1.29746860898108,1.29746860898108
FRA,pcpi_pch,2019,S,0.5,2019,1.29986084410552,1.29986084410552,1.29746860898108,1.29746860898108
FRA,pcpi_pch,2019,F,0,2019,1.29986084410552,1.29986084410552,1.29746860898108,1.29746860898108
FRA,pcpi_pch,2020,S,1.5,2019,0.524886446654382,0.524886446654382,0.525663829245948,0.525663829245948
FRA,pcpi_pch,2020,F,1,2019,0.524886446654382,0.524886446654382,0.525663829245948,0.525663829245948
FRA,pcpi_pch,2020,S,0.5,2020,0.524886446654382,0.524886446654382,0.525663829245948,0.525663829245948
FRA,pcpi_pch,2020,F,0,2020,0.524886446654382,0.524886446654382,0.525663829245948,0.525663829245948
FRA,pcpi_pch,2021,S,1.5,2020,2.06401364950475,2.06401364950475,2.06560976958412,
FRA,pcpi_pch,2021,F,1,2020,2.06401364950475,2.06401364950475,2.06560976958412,
FRA,pcpi_pch,2021,S,0.5,2021,2.06401364950475,2.06401364950475,2.06560976958412,
FRA,pcpi_pch,2021,F,0,2021,2.06401364950475,2.06401364950475,2.06560976958412,
FRA,pcpi_pch,2022,S,1.5,2021,5.90425037922173,,,
FRA,pcpi_pch,2022,F,1,2021,5.90425037922173,,,
FRA,pcpi_pch,2022,S,0.5,2022,5.90425037922173,,,
FRA,pcpi_pch,2022,F,0,2022,5.90425037922173,,,
FRA,pcpi_pch,2023,S,1.5,2022,,,,
FRA,pcpi_pch,2023,F,1,2022,,,,
FRA,pcpi_pch,2023,S,0.5,2023,,,,
FRA,pcpi_pch,2023,F,0,2023,,,,
FRA,pcpi_pch,2024,S,1.5,2023,,,,
FRA,pcpi_pch,2024,F,1,2023,,,,
GBR,ngdp_rpch,1990,S,0.5,1990,0.57016376968575,0.827398660824508,0.966632819273849,0.982113295381515
GBR,ngdp_rpch,1990,F,0,1990,0.57016376968575,0.827398660824508,0.966632819273849,0.982113295381515
GBR,ngdp_rpch,1991,S,1.5,1990,-2.16895678274174,-2.19568740211828,-2.23781245611665,-2.24072550127455
GBR,ngdp_rpch,1991,F,1,1990,-2.16895678274174,-2.19568740211828,-2.23781245611665,-2.24072550127455
GBR,ngdp_rpch,1991,S,0.5,1991,-2.16895678274174,-2.19568740211828,-2.23781245611665,-2.24072550127455
GBR,ngdp_rpch,1991,F,0,1991,-2.16895678274174,-2.19568740211828,-2.23781245611665,-2.24072550127455
GBR,ngdp_rpch,1992,S,1.5,1991,-0.621941385144909,-0.465686184692893,-0.582076383973484,-0.509895218328837
GBR,ngdp_rpch,1992,F,1,1991,-0.621941385144909,-0.465686184692893,-0.582076383973484,-0.509895218328837
GBR,ngdp_rpch,1992,S,0.5,1992,-0.621941385144909,-0.465686184692893,-0.582076383973484,-0.509895218328837
GBR,ngdp_rpch,1992,F,0,1992,-0.621941385144909,-0.465686184692893,-0.582076383973484,-0.509895218328837
GBR,ngdp_rpch,1993,S,1.5,1992,1.90355056643767,2.04742241891338,2.21187748438259,2.23903686829603
GBR,ngdp_rpch,1993,F,1,1992,1.90355056643767,2.04742241891338,2.21187748438259,2.23903686829603
GBR,ngdp_rpch,1993,S,0.5,1993,1.90355056643767,2.04742241891338,2.21187748438259,2.23903686829603
GBR,ngdp_rpch,1993,F,0,1993,1.90355056643767,2.04742241891338,2.21187748438259,2.23903686829603
GBR,ngdp_rpch,1994,S,1.5,1993,3.79383642104736,3.84523592568005,3.82394649233533,3.88799223655729
GBR,ngdp_rpch,1994,F,1,1993,3.79383642104736,3.84523592568005,3.82394649233533,3.88799223655729
GBR,ngdp_rpch,1994,S,0.5,1994,3.79383642104736,3.84523592568005,3.82394649233533,3.88799223655729
GBR,ngdp_rpch,1994,F,0,1994,3.79383642104736,3.84523592568005,3.82394649233533,3.88799223655729
GBR,ngdp_rpch,1995,S,1.5,1994,2.41024696984959,2.46365653099356,2.49037059133381,2.72776428079324
GBR,ngdp_rpch,1995,F,1,1994,2.41024696984959,2.46365653099356,2.49037059133381,2.72776428079324
GBR,ngdp_rpch,1995,S,0.5,1995,2.41024696984959,2.46365653099356,2.49037059133381,2.72776428079324
GBR,ngdp_rpch,1995,F,0,1995,2.41024696984959,2.46365653099356,2.49037059133381,2.72776428079324
GBR,ngdp_rpch,1996,S,1.5,1995,2.13662083045871,2.34864780155948,2.19386731235185,2.19386731235185
GBR,ngdp_rpch,1996,F,1,1995,2.13662083045871,2.34864780155948,2.19386731235185,2.19386731235185
GBR,ngdp_rpch,1996,S,0.5,1996,2.13662083045871,2.34864780155948,2.19386731235185,2.19386731235185
GBR,ngdp_rpch,1996,F,0,1996,2.13662083045871,2.34864780155948,2.19386731235185,2.19386731235185
GBR,ngdp_rpch,1997,S,1.5,1996,3.25076861561422,3.37643310341909,3.46827374525669,3.51178966756844
GBR,ngdp_rpch,1997,F,1,1996,3.25076861561422,3.37643310341909,3.46827374525669,3.51178966756844
GBR,ngdp_rpch,1997,S,0.5,1997,3.25076861561422,3.37643310341909,3.46827374525669,3.51178966756844
GBR,ngdp_rpch,1997,F,0,1997,3.25076861561422,3.37643310341909,3.46827374525669,3.51178966756844
GBR,ngdp_rpch,1998,S,1.5,1997,2.13672048585396,2.24078896923707,2.16067580608914,2.64090848518512
GBR,ngdp_rpch,1998,F,1,1997,2.13672048585396,2.24078896923707,2.16067580608914,2.64090848518512
GBR,ngdp_rpch,1998,S,0.5,1998,2.13672048585396,2.24078896923707,2.16067580608914,2.64090848518512
GBR,ngdp_rpch,1998,F,0,1998,2.13672048585396,2.24078896923707,2.16067580608914,2.64090848518512
GBR,ngdp_rpch,1999,S,1.5,1998,2.01572516673698,2.1118676705183,2.28938847233131,2.28938847233131
GBR,ngdp_rpch,1999,F,1,1998,2.01572516673698,2.1118676705183,2.28938847233131,2.28938847233131
GBR,ngdp_rpch,1999,S,0.5,1999,2.01572516673698,2.1118676705183,2.28938847233131,2.28938847233131
GBR,ngdp_rpch,1999,F,0,1999,2.01572516673698,2.1118676705183,2.28938847233131,2.28938847233131
GBR,ngdp_rpch,2000,S,1.5,1999,3.03865424563337,3.07233329186287,3.04015222553888,3.08234115765498
GBR,ngdp_rpch,2000,F,1,1999,3.03865424563337,3.07233329186287,3.04015222553888,3.08234115765498
GBR,ngdp_rpch,2000,S,0.5,2000,3.03865424563337,3.07233329186287,3.04015222553888,3.08234115765498
GBR,ngdp_rpch,2000,F,0,2000,3.03865424563337,3.07233329186287,3.04015222553888,3.08234115765498
GBR,ngdp_rpch,2001,S,1.5,2000,2.206948728113,1.93305260772232,1.95390811761542,2.11026416577358
GBR,ngdp_rpch,2001,F,1,2000,2.206948728113,1.93305260772232,1.95390811761542,2.11026416577358
GBR,ngdp_rpch,2001,S,0.5,2001,2.206948728113,1.93305260772232,1.95390811761542,2.11026416577358
GBR,ngdp_rpch,2001,F,0,2001,2.206948728113,1.93305260772232,1.95390811761542,2.11026416577358
GBR,ngdp_rpch,2002,S,1.5,2001,1.60205740636732,1.92474339509481,1.6846016478568,1.76836375814762
GBR,ngdp_rpch,2002,F,1,2001,1.60205740636732,1.92474339509481,1.6846016478568,1.76836375814762
GBR,ngdp_rpch,2002,S,0.5,2002,1.60205740636732,1.92474339509481,1.6846016478568,1.76836375814762
GBR,ngdp_rpch,2002,F,0,2002,1.60205740636732,1.92474339509481,1.6846016478568,1.76836375814762
GBR,ngdp_rpch,2003,S,1.5,2002,2.34540433956993,2.24589185407138,2.19440414589698,2.51817911290508
GBR,ngdp_rpch,2003,F,1,2002,2.34540433956993,2.24589185407138,2.19440414589698,2.51817911290508
GBR,ngdp_rpch,2003,S,0.5,2003,2.34540433956993,2.24589185407138,2.19440414589698,2.51817911290508
GBR,ngdp_rpch,2003,F,0,2003,2.34540433956993,2.24589185407138,2.19440414589698,2.51817911290508
GBR,ngdp_rpch,2004,S,1.5,2003,3.13751998120098,3.2298219857879,3.12655253065985,3.26282360739838
GBR,ngdp_rpch,2004,F,1,2003,3.13751998120098,3.2298219857879,3.12655253065985,3.26282360739838
GBR,ngdp_rpch,2004,S,0.5,2004,3.13751998120098,3.2298219857879,3.12655253065985,3.26282360739838
GBR,ngdp_rpch,2004,F,0,2004,3.13751998120098,3.2298219857879,3.12655253065985,3.26282360739838
GBR,ngdp_rpch,2005,S,1.5,2004,1.8237849853491,1.85508707631683,1.93541690833938,1.83868327725742
GBR,ngdp_rpch,2005,F,1,2004,1.8237849853491,1.85508707631683,1.93541690833938,1.83868327725742
GBR,ngdp_rpch,2005,S,0.5,2005,1.8237849853491,1.85508707631683,1.93541690833938,1.83868327725742
GBR,ngdp_rpch,2005,F,0,2005,1.8237849853491,1.85508707631683,1.93541690833938,1.83868327725742
GBR,ngdp_rpch,2006,S,1.5,2005,2.73600105415104,2.84637678201505,2.90888124661968,2.83783829006856
GBR,ngdp_rpch,2006,F,1,2005,2.73600105415104,2.84637678201505,2.90888124661968,2.83783829006856
GBR,ngdp_rpch,2006,S,0.5,2006,2.73600105415104,2.84637678201505,2.90888124661968,2.83783829006856
GBR,ngdp_rpch,2006,F,0,2006,2.73600105415104,2.84637678201505,2.90888124661968,2.83783829006856
GBR,ngdp_rpch,2007,S,1.5,2006,3.11968545320223,3.02644980946896,3.02238210993202,2.55916851251286
GBR,ngdp_rpch,2007,F,1,2006,3.11968545320223,3.02644980946896,3.02238210993202,2.55916851251286
GBR,ngdp_rpch,2007,S,0.5,2007,3.11968545320223,3.02644980946896,3.02238210993202,2.55916851251286
GBR,ngdp_rpch,2007,F,0,2007,3.11968545320223,3.02644980946896,3.02238210993202,2.55916851251286
GBR,ngdp_rpch,2008,S,1.5,2007,0.70691524518951,0.741585162853919,0.54776004995305,-0.0652478796271949
GBR,ngdp_rpch,2008,F,1,2007,0.70691524518951,0.741585162853919,0.54776004995305,-0.0652478796271949
GBR,ngdp_rpch,2008,S,0.5,2008,0.70691524518951,0.741585162853919,0.54776004995305,-0.0652478796271949
GBR,ngdp_rpch,2008,F,0,2008,0.70691524518951,0.741585162853919,0.54776004995305,-0.0652478796271949
GBR,ngdp_rpch,2009,S,1.5,2008,-4.92012558567554,-4.89671266099787,-4.87477799402701,-4.87477799402701
GBR,ngdp_rpch,2009,F,1,2008,-4.92012558567554,-4.89671266099787,-4.87477799402701,-4.87477799402701
GBR,ngdp_rpch,2009,S,0.5,2009,-4.92012558567554,-4.89671266099787,-4.87477799402701,-4.87477799402701
GBR,ngdp_rpch,2009,F,0,2009,-4.92012558567554,-4.89671266099787,-4.87477799402701,-4.87477799402701
GBR,ngdp_rpch,2010,S,1.5,2009,1.2510324372305,1.35390984268393,2.09216555580918,1.79931990501212
GBR,ngdp_rpch,2010,F,1,2009,1.2510324372305,1.35390984268393,2.09216555580918,1.79931990501212
GBR,ngdp_rpch,2010,S,0.5,2010,1.2510324372305,1.35390984268393,2.09216555580918,1.79931990501212
GBR,ngdp_rpch,2010,F,0,2010,1.2510324372305,1.35390984268393,2.09216555580918,1.79931990501212
GBR,ngdp_rpch,2011,S,1.5,2010,0.654713004964824,0.75832797860258,0.91536115177282,1.11738161139889
GBR,ngdp_rpch,2011,F,1,2010,0.654713004964824,0.75832797860258,0.91536115177282,1.11738161139889
GBR,ngdp_rpch,2011,S,0.5,2011,0.654713004964824,0.75832797860258,0.91536115177282,1.11738161139889
GBR,ngdp_rpch,2011,F,0,2011,0.654713004964824,0.75832797860258,0.91536115177282,1.11738161139889
GBR,ngdp_rpch,2012,S,1.5,2011,0.165816060826995,0.170481475367068,0.251428556212963,0.277723043823253
GBR,ngdp_rpch,2012,F,1,2011,0.165816060826995,0.170481475367068,0.251428556212963,0.277723043823253
GBR,ngdp_rpch,2012,S,0.5,2012,0.165816060826995,0.170481475367068,0.251428556212963,0.277723043823253
