ccode,value,target_year,quarter
ARG,-1.394894294,2019,4
ARG,-4.335432669,2020,1
ARG,-14.964296208,2020,2
ARG,11.708695127,2020,3
ARG,4.857988397,2020,4
ARG,3.381289419,2021,1
ARG,-0.862341322,2021,2
ARG,3.593766224,2021,3
ARG,2.398784772,2021,4
ARG,0.903995925,2022,1
ARG,0.806591149,2022,2
ARG,1.39539385,2022,3
ARG,-1.540029132,2022,4
SVN,0.387006811,1995,2
SVN,0.160993435,1995,3
SVN,0.223028021,1995,4
SVN,0.528063441,1996,1
SVN,1.350392246,1996,2
SVN,1.248648282,1996,3
SVN,1.729729639,1996,4
SVN,0.377649057,1997,1
SVN,2.470560209,1997,2
SVN,0.855481835,1997,3
SVN,0.324969875,1997,4
SVN,0.560366929,1998,1
SVN,0.823707364,1998,2
SVN,0.773856323,1998,3
SVN,0.745646544,1998,4
SVN,1.762052808,1999,1
SVN,4.191901311,1999,2
SVN,-2.663432961,1999,3
SVN,1.802099819,1999,4
SVN,1.183313316,2000,1
SVN,1.297862499,2000,2
SVN,1.161632434,2000,3
SVN,0.820155266,2000,4
SVN,1.330671801,2001,1
SVN,0.0154267,2001,2
SVN,0.635797482,2001,3
SVN,1.147886059,2001,4
SVN,1.411073598,2002,1
SVN,-0.465465693,2002,2
SVN,1.305344234,2002,3
SVN,1.89370458,2002,4
SVN,-0.118990662,2003,1
SVN,-0.015411324,2003,2
SVN,1.597362007,2003,3
SVN,0.689994472,2003,4
SVN,0.888313817,2004,1
SVN,1.258955383,2004,2
SVN,1.039640539,2004,3
SVN,0.330227315,2004,4
SVN,0.849476746,2005,1
SVN,1.866824358,2005,2
SVN,0.847938783,2005,3
SVN,1.755316062,2005,4
SVN,0.590842779,2006,1
SVN,2.329532083,2006,2
SVN,1.655723826,2006,3
SVN,2.134069489,2006,4
SVN,1.866242491,2007,1
SVN,1.417080719,2007,2
SVN,1.929286094,2007,3
SVN,0.033445911,2007,4
SVN,1.782101415,2008,1
SVN,1.735682449,2008,2
SVN,-0.680105584,2008,3
SVN,-3.873349186,2008,4
SVN,-4.215892684,2009,1
SVN,-1.036705076,2009,2
SVN,0.123754721,2009,3
SVN,-0.239421622,2009,4
SVN,0.011029947,2010,1
SVN,1.793061513,2010,2
SVN,0.248438955,2010,3
SVN,0.462373807,2010,4
SVN,0.743661274,2011,1
SVN,-0.621231675,2011,2
SVN,-0.084975787,2011,3
SVN,0.01551859,2011,4
SVN,-0.551413814,2012,1
SVN,-1.906182109,2012,2
SVN,0.334488162,2012,3
SVN,-2.07992648,2012,4
SVN,0.23370943,2013,1
SVN,0.223215523,2013,2
SVN,0.088657609,2013,3
SVN,1.933831683,2013,4
SVN,0.026144025,2014,1
SVN,0.907522634,2014,2
SVN,0.614981379,2014,3
SVN,0.061027172,2014,4
SVN,0.450577928,2015,1
SVN,0.810320582,2015,2
SVN,0.606897508,2015,3
SVN,-0.008795767,2015,4
SVN,1.143785821,2016,1
SVN,1.308580737,2016,2
SVN,0.916847961,2016,3
SVN,0.757155856,2016,4
SVN,1.751142267,2017,1
SVN,1.219735281,2017,2
SVN,0.905784186,2017,3
SVN,2.281488096,2017,4
SVN,0.039875155,2018,1
SVN,1.345027161,2018,2
SVN,1.360393815,2018,3
SVN,1.194564631,2018,4
SVN,0.620800495,2019,1
SVN,-0.355474374,2019,2
SVN,1.632141648,2019,3
SVN,1.174535882,2019,4
SVN,-4.692520561,2020,1
SVN,-9.763382726,2020,2
SVN,12.970091558,2020,3
SVN,-1.277621556,2020,4
SVN,1.77988021,2021,1
SVN,1.96218986,2021,2
SVN,2.857304818,2021,3
SVN,3.356579703,2021,4
SVN,1.158396802,2022,1
SVN,0.744221784,2022,2
SVN,-1.3415779,2022,3
SVN,0.723727585,2022,4
SVN,0.572536246,2023,1
FIN,0.689380883,1985,1
FIN,1.127935045,1985,2
FIN,0.499088621,1985,3
FIN,0.168415598,1985,4
FIN,0.060355234,1986,1
FIN,0.43515726,1986,2
FIN,4.358457381,1986,3
FIN,-1.874460476,1986,4
FIN,0.766620586,1987,1
FIN,1.741914027,1987,2
FIN,0.388182895,1987,3
FIN,1.970042331,1987,4
FIN,1.273351429,1988,1
FIN,0.804067636,1988,2
FIN,1.231671554,1988,3
FIN,1.850135187,1988,4
FIN,1.19458455,1989,1
FIN,1.757607555,1989,2
FIN,1.178506979,1989,3
FIN,0.047319186,1989,4
FIN,1.354072902,1990,1
FIN,-1.376299839,1990,2
FIN,-2.14259536,1990,3
FIN,-0.573305292,1990,4
FIN,-1.950046361,1991,1
FIN,-1.196843878,1991,2
FIN,-2.057785488,1991,3
FIN,-1.17266231,1991,4
FIN,0.321364563,1992,1
FIN,-1.124253065,1992,2
FIN,-0.816173951,1992,3
FIN,-0.706680486,1992,4
FIN,0.234073512,1993,1
FIN,-0.192501893,1993,2
FIN,0.572295823,1993,3
FIN,0.754527163,1993,4
FIN,0.664628058,1994,1
FIN,0.867921019,1994,2
FIN,2.283273409,1994,3
FIN,2.517726235,1994,4
FIN,-0.826446281,1995,1
FIN,2.686170213,1995,2
FIN,-0.451811563,1995,3
FIN,0.049144311,1995,4
FIN,1.80299922,1996,1
FIN,0.789033009,1996,2
FIN,0.58010194,1996,3
FIN,1.873057648,1996,4
FIN,1.1790249,1997,1
FIN,1.518402825,1997,2
FIN,2.357253706,1997,3
FIN,2.946020128,1997,4
FIN,-0.728759332,1998,1
FIN,2.01816089,1998,2
FIN,1.256142814,1998,3
FIN,0.886467748,1998,4
FIN,1.649363081,1999,1
FIN,0.531208499,1999,2
FIN,0.533205236,1999,3
FIN,0.852903935,1999,4
FIN,2.982422893,2000,1
FIN,0.770593242,2000,2
FIN,1.565924032,2000,3
FIN,1.063064683,2000,4
FIN,0.489247671,2001,1
FIN,0.119503397,2001,2
FIN,0.632169934,2001,3
FIN,-0.281151844,2001,4
FIN,0.654199432,2002,1
FIN,0.989145658,2002,2
FIN,-0.234029644,2002,3
FIN,1.138140747,2002,4
FIN,-0.70655442,2003,1
FIN,1.438304315,2003,2
FIN,1.196162047,2003,3
FIN,0.183308401,2003,4
FIN,1.276604694,2004,1
FIN,0.859723809,2004,2
FIN,1.085054253,2004,3
FIN,1.505214274,2004,4
FIN,0.989264573,2005,1
FIN,-1.196153235,2005,2
FIN,1.447934682,2005,3
FIN,0.28743607,2005,4
FIN,2.494514835,2006,1
FIN,0.244923148,2006,2
FIN,0.950365525,2006,3
FIN,0.785150741,2006,4
FIN,1.932458496,2007,1
FIN,1.797506864,2007,2
FIN,0.918417552,2007,3
FIN,1.319947274,2007,4
FIN,-0.122968349,2008,1
FIN,-0.802954874,2008,2
FIN,0.345367222,2008,3
FIN,-2.145738102,2008,4
FIN,-6.477614128,2009,1
FIN,-0.436809528,2009,2
FIN,0.924668988,2009,3
FIN,-0.771944872,2009,4
FIN,1.001905585,2010,1
FIN,2.761947367,2010,2
FIN,-0.410728143,2010,3
FIN,2.100121636,2010,4
FIN,0.558440833,2011,1
FIN,-0.174006405,2011,2
FIN,0.122387672,2011,3
FIN,0.027781379,2011,4
FIN,-0.4369723,2012,1
FIN,-1.058171539,2012,2
FIN,-0.385316617,2012,3
FIN,-0.07736141,2012,4
FIN,-0.857299318,2013,1
FIN,0.460926042,2013,2
FIN,0.348848232,2013,3
FIN,-0.179485726,2013,4
FIN,-0.772230003,2014,1
FIN,0.162133293,2014,2
FIN,0.386585668,2014,3
FIN,-0.239025686,2014,4
FIN,-0.777743972,2015,1
FIN,1.521684969,2015,2
FIN,-0.009438771,2015,3
FIN,0.560715904,2015,4
FIN,1.233455365,2016,1
FIN,0.155780572,2016,2
FIN,1.129504129,2016,3
FIN,0.307602168,2016,4
FIN,1.020370911,2017,1
FIN,1.273873841,2017,2
FIN,0.372894662,2017,3
FIN,0.647030592,2017,4
FIN,0.275516151,2018,1
FIN,-0.11800553,2018,2
FIN,-0.093457944,2018,3
FIN,0.038830153,2018,4
FIN,0.633391556,2019,1
FIN,0.866089274,2019,2
FIN,0.064312035,2019,3
FIN,-0.189338012,2019,4
FIN,-0.306300035,2020,1
FIN,-6.258292019,2020,2
FIN,4.979608559,2020,3
FIN,0.817767371,2020,4
FIN,-0.158355914,2021,1
FIN,1.385168476,2021,2
FIN,0.983834521,2021,3
FIN,0.957036629,2021,4
FIN,0.514901453,2022,1
FIN,0.55636598,2022,2
FIN,-0.425086873,2022,3
FIN,-0.562425885,2022,4
FIN,0.163549014,2023,1
BRA,1.252150548,1996,2
BRA,3.479018434,1996,3
BRA,-0.746143641,1996,4
BRA,1.004076288,1997,1
BRA,0.567355952,1997,2
BRA,1.074533664,1997,3
BRA,1.022335332,1997,4
BRA,-1.972785432,1998,1
BRA,1.6198285,1998,2
BRA,-0.080704975,1998,3
BRA,-1.004625923,1998,4
BRA,0.162153334,1999,1
BRA,0.408309334,1999,2
BRA,0.107492258,1999,3
BRA,1.374394107,1999,4
BRA,1.086328118,2000,1
BRA,1.33164997,2000,2
BRA,1.370024877,2000,3
BRA,1.136370621,2000,4
BRA,0.236532215,2001,1
BRA,-0.37018911,2001,2
BRA,-0.435874509,2001,3
BRA,-0.476640768,2001,4
BRA,2.536152691,2002,1
BRA,0.373104858,2002,2
BRA,1.242078585,2002,3
BRA,0.977928725,2002,4
BRA,-0.319062253,2003,1
BRA,-0.827015706,2003,2
BRA,0.817857119,2003,3
BRA,1.044983868,2003,4
BRA,1.499196507,2004,1
BRA,2.70134152,2004,2
BRA,1.200420804,2004,3
BRA,0.839167113,2004,4
BRA,0.8447871,2005,1
BRA,1.132763549,2005,2
BRA,-0.670140992,2005,3
BRA,1.421666859,2005,4
BRA,1.436440004,2006,1
BRA,0.417652543,2006,2
BRA,1.622356603,2006,3
BRA,1.278680659,2006,4
BRA,1.751329914,2007,1
BRA,1.737242026,2007,2
BRA,1.001478922,2007,3
BRA,1.490453388,2007,4
BRA,1.336584125,2008,1
BRA,2.041525118,2008,2
BRA,1.484070784,2008,3
BRA,-3.711425882,2008,4
BRA,-1.328429539,2009,1
BRA,1.745875792,2009,2
BRA,2.35428405,2009,3
BRA,2.517617507,2009,4
BRA,2.156393302,2010,1
BRA,1.242640846,2010,2
BRA,0.885382508,2010,3
BRA,1.370197755,2010,4
BRA,1.467511187,2011,1
BRA,0.885060387,2011,2
BRA,-0.161430052,2011,3
BRA,0.923067829,2011,4
BRA,-1.374312315,2012,1
BRA,1.706842374,2012,2
BRA,1.740538759,2012,3
BRA,0.060609635,2012,4
BRA,0.486904111,2013,1
BRA,1.455742687,2013,2
BRA,0.408005738,2013,3
BRA,0.180562931,2013,4
BRA,0.752928172,2014,1
BRA,-1.318950538,2014,2
BRA,-0.093987642,2014,3
BRA,0.435692531,2014,4
BRA,-0.811581938,2015,1
BRA,-2.274703708,2015,2
BRA,-1.55620786,2015,3
BRA,-0.970873756,2015,4
BRA,-1.379439494,2016,1
BRA,0.312533564,2016,2
BRA,-0.481203727,2016,3
BRA,-0.129641669,2016,4
BRA,0.970773358,2017,1
BRA,0.783734214,2017,2
BRA,0.386996871,2017,3
BRA,0.514075935,2017,4
BRA,0.460941606,2018,1
BRA,0.026706667,2018,2
BRA,0.958381718,2018,3
BRA,-0.330252833,2018,4
BRA,0.281583444,2019,1
BRA,0.699287242,2019,2
BRA,0.011269348,2019,3
BRA,0.661927257,2019,4
BRA,-2.257757576,2020,1
BRA,-8.616742044,2020,2
BRA,7.942663911,2020,3
BRA,3.35678228,2020,4
BRA,0.892236995,2021,1
BRA,-0.166734773,2021,2
BRA,0.41682395,2021,3
BRA,1.049258323,2021,4
BRA,1.015613038,2022,1
BRA,1.072750514,2022,2
BRA,0.455315583,2022,3
BRA,-0.061710301,2022,4
BRA,1.946425628,2023,1
NLD,0.368847396,1985,1
NLD,1.972851315,1985,2
NLD,-0.974238714,1985,3
NLD,2.446499155,1985,4
NLD,0.176768535,1986,1
NLD,1.732328888,1986,2
NLD,0.253506563,1986,3
NLD,-1.274309195,1986,4
NLD,0.239278793,1987,1
NLD,1.642375645,1987,2
NLD,1.146136544,1987,3
NLD,0.814297627,1987,4
NLD,0.131301948,1988,1
NLD,0.76187219,1988,2
NLD,0.851588504,1988,3
NLD,0.930330374,1988,4
NLD,1.517731509,1989,1
NLD,1.245802409,1989,2
NLD,0.87768189,1989,3
NLD,0.80527414,1989,4
NLD,1.253436712,1990,1
NLD,0.83691369,1990,2
NLD,1.362324985,1990,3
NLD,0.792733374,1990,4
NLD,-0.406317571,1991,1
NLD,1.172009654,1991,2
NLD,0.408864799,1991,3
NLD,1.109336867,1991,4
NLD,0.707698191,1992,1
NLD,-0.918964154,1992,2
NLD,0.30420957,1992,3
NLD,0.376704761,1992,4
NLD,0.615912517,1993,1
NLD,0.249895847,1993,2
NLD,0.817258299,1993,3
NLD,-0.620387229,1993,4
NLD,1.49653161,1994,1
NLD,1.150384582,1994,2
NLD,0.758168233,1994,3
NLD,0.946897658,1994,4
NLD,0.680302747,1995,1
NLD,0.784550155,1995,2
NLD,0.785696194,1995,3
NLD,0.712376003,1995,4
NLD,0.410827909,1996,1
NLD,1.114967157,1996,2
NLD,1.400073112,1996,3
NLD,0.710941146,1996,4
NLD,1.090973276,1997,1
NLD,1.041229521,1997,2
NLD,1.45275968,1997,3
NLD,1.282980368,1997,4
NLD,1.349037285,1998,1
NLD,0.715690359,1998,2
NLD,0.853584161,1998,3
NLD,0.915112376,1998,4
NLD,1.666753831,1999,1
NLD,1.112901909,1999,2
NLD,1.37722889,1999,3
NLD,1.406875109,1999,4
NLD,0.62271011,2000,1
NLD,1.116802889,2000,2
NLD,0.825163363,2000,3
NLD,1.299729479,2000,4
NLD,0.108520684,2001,1
NLD,0.505669035,2001,2
NLD,0.173787806,2001,3
NLD,0.322515301,2001,4
NLD,-0.610179989,2002,1
NLD,0.348263578,2002,2
NLD,0.155263883,2002,3
NLD,0.149651197,2002,4
NLD,0.017344153,2003,1
NLD,-0.345329821,2003,2
NLD,0.088712714,2003,3
NLD,0.535395784,2003,4
NLD,0.905236953,2004,1
NLD,0.476796103,2004,2
NLD,0.149388239,2004,3
NLD,0.218014009,2004,4
NLD,0.322858268,2005,1
NLD,0.703469864,2005,2
NLD,1.342952261,2005,3
NLD,0.630550925,2005,4
NLD,0.623937875,2006,1
NLD,1.497031303,2006,2
NLD,0.598152747,2006,3
NLD,0.824500468,2006,4
NLD,1.145697378,2007,1
NLD,0.511646773,2007,2
NLD,1.117501908,2007,3
NLD,1.353023647,2007,4
NLD,0.327531403,2008,1
NLD,0.492586831,2008,2
NLD,-0.122148031,2008,3
NLD,-0.659940783,2008,4
NLD,-3.593640793,2009,1
NLD,0.002508579,2009,2
NLD,0.400707908,2009,3
NLD,0.602328461,2009,4
NLD,-0.188858594,2010,1
NLD,0.438950609,2010,2
NLD,0.441811764,2010,3
NLD,1.128152682,2010,4
NLD,0.577152583,2011,1
NLD,-0.08940421,2011,2
NLD,0.000384789,2011,3
NLD,-0.603347169,2011,4
NLD,-0.208153293,2012,1
NLD,0.050938315,2012,2
NLD,-0.429226861,2012,3
NLD,-0.699748534,2012,4
NLD,0.322901443,2013,1
NLD,-0.180703927,2013,2
NLD,0.603037231,2013,3
NLD,0.634730192,2013,4
NLD,-0.094817587,2014,1
NLD,0.585479798,2014,2
NLD,0.249993171,2014,3
NLD,0.895674382,2014,4
NLD,0.59541208,2015,1
NLD,0.308081081,2015,2
NLD,0.344295987,2015,3
NLD,0.016409278,2015,4
NLD,0.918849759,2016,1
NLD,0.235494635,2016,2
NLD,1.11644866,2016,3
NLD,0.837394217,2016,4
NLD,0.524339254,2017,1
NLD,0.879512351,2017,2
NLD,0.716517333,2017,3
NLD,0.756847414,2017,4
NLD,0.446157138,2018,1
NLD,0.641591534,2018,2
NLD,0.246974944,2018,3
NLD,0.413045443,2018,4
NLD,0.697233023,2019,1
NLD,0.416109748,2019,2
NLD,0.388601819,2019,3
NLD,0.390920333,2019,4
NLD,-1.42018248,2020,1
NLD,-7.940464441,2020,2
NLD,6.288450175,2020,3
NLD,-0.115811399,2020,4
NLD,0.337234072,2021,1
NLD,3.559824058,2021,2
NLD,1.651853594,2021,3
NLD,0.375012813,2021,4
NLD,0.537485261,2022,1
NLD,2.58732821,2022,2
NLD,-0.185951737,2022,3
NLD,0.416998218,2022,4
NLD,-0.656791646,2023,1
USA,0.969072301,1985,1
USA,0.880466353,1985,2
USA,1.527121263,1985,3
USA,0.743327344,1985,4
USA,0.933524708,1986,1
USA,0.450377363,1986,2
USA,0.956992886,1986,3
USA,0.536985718,1986,4
USA,0.74501963,1987,1
USA,1.078842316,1987,2
USA,0.867566856,1987,3
USA,1.717036096,1987,4
USA,0.516654167,1988,1
USA,1.313900617,1988,2
USA,0.585928314,1988,3
USA,1.332500553,1988,4
USA,1.016597674,1989,1
USA,0.763265657,1989,2
USA,0.740876994,1989,3
USA,0.197050974,1989,4
USA,1.092795416,1990,1
USA,0.36291179,1990,2
USA,0.066512432,1990,3
USA,-0.910394541,1990,4
USA,-0.467867584,1991,1
USA,0.779718038,1991,2
USA,0.505338431,1991,3
USA,0.348563902,1991,4
USA,1.197157574,1992,1
USA,1.084320604,1992,2
USA,0.988107189,1992,3
USA,1.042879871,1992,4
USA,0.166979092,1993,1
USA,0.582113453,1993,2
USA,0.477156587,1993,3
USA,1.36007556,1993,4
USA,0.97031284,1994,1
USA,1.355099752,1994,2
USA,0.584536016,1994,3
USA,1.145518265,1994,4
USA,0.35469547,1995,1
USA,0.298305699,1995,2
USA,0.850664868,1995,3
USA,0.679036536,1995,4
USA,0.748971329,1996,1
USA,1.667883947,1996,2
USA,0.897010936,1996,3
USA,1.038397649,1996,4
USA,0.645560777,1997,1
USA,1.661978105,1997,2
USA,1.250778573,1997,3
USA,0.858743563,1997,4
USA,0.999375401,1998,1
USA,0.925820507,1998,2
USA,1.252764553,1998,3
USA,1.616190702,1998,4
USA,0.943826615,1999,1
USA,0.83500003,1999,2
USA,1.323027026,1999,3
USA,1.642779005,1999,4
USA,0.364447361,2000,1
USA,1.820583008,2000,2
USA,0.099774128,2000,3
USA,0.594361755,2000,4
USA,-0.324221003,2001,1
USA,0.621389215,2001,2
USA,-0.400349016,2001,3
USA,0.277314358,2001,4
USA,0.828227216,2002,1
USA,0.615502456,2002,2
USA,0.403528704,2002,3
USA,0.130655767,2002,4
USA,0.516723187,2003,1
USA,0.893377801,2003,2
USA,1.66689627,2003,3
USA,1.154045728,2003,4
USA,0.572916486,2004,1
USA,0.778738758,2004,2
USA,0.941247225,2004,3
USA,1.022027369,2004,4
USA,1.110882508,2005,1
USA,0.486604478,2005,2
USA,0.78562198,2005,3
USA,0.567928238,2005,4
USA,1.34866612,2006,1
USA,0.245583731,2006,2
USA,0.150456188,2006,3
USA,0.843711696,2006,4
USA,0.293598861,2007,1
USA,0.63843453,2007,2
USA,0.602306657,2007,3
USA,0.609644003,2007,4
USA,-0.407429474,2008,1
USA,0.572295345,2008,2
USA,-0.526892902,2008,3
USA,-2.183097148,2008,4
USA,-1.165722531,2009,1
USA,-0.169238139,2009,2
USA,0.361929991,2009,3
USA,1.06796195,2009,4
USA,0.500053481,2010,1
USA,0.967704639,2010,2
USA,0.77314415,2010,3
USA,0.519595159,2010,4
USA,-0.240916068,2011,1
USA,0.678050751,2011,2
USA,-0.038767163,2011,3
USA,1.121678183,2011,4
USA,0.817922845,2012,1
USA,0.455859987,2012,2
USA,0.174882978,2012,3
USA,0.109838067,2012,4
USA,0.867789548,2013,1
USA,0.13938522,2013,2
USA,0.791653411,2013,3
USA,0.711171002,2013,4
USA,-0.350109737,2014,1
USA,1.284128907,2014,2
USA,1.164961644,2014,3
USA,0.448993402,2014,4
USA,0.813313626,2015,1
USA,0.580001432,2015,2
USA,0.323372673,2015,3
USA,0.146234347,2015,4
USA,0.589179869,2016,1
USA,0.302388807,2016,2
USA,0.601115379,2016,3
USA,0.496888796,2016,4
USA,0.429663114,2017,1
USA,0.503792981,2017,2
USA,0.827488715,2017,3
USA,1.005660086,2017,4
USA,0.692653861,2018,1
USA,0.697342921,2018,2
USA,0.722035914,2018,3
USA,0.181783198,2018,4
USA,0.54271061,2019,1
USA,0.67300894,2019,2
USA,0.889966473,2019,3
USA,0.443046894,2019,4
USA,-1.175154201,2020,1
USA,-8.484336154,2020,2
USA,7.854483117,2020,3
USA,0.963213279,2020,4
USA,1.542791999,2021,1
USA,1.707015905,2021,2
USA,0.656694491,2021,3
USA,1.69569402,2021,4
USA,-0.410338185,2022,1
USA,-0.144633973,2022,2
USA,0.801155209,2022,3
USA,0.637397896,2022,4
USA,0.316848896,2023,1
SVK,1.3909376,1993,2
SVK,1.159824799,1993,3
SVK,1.506506636,1993,4
SVK,1.788229087,1994,1
SVK,1.218534052,1994,2
SVK,1.899671272,1994,3
SVK,1.416354765,1994,4
SVK,1.519058229,1995,1
SVK,1.667921102,1995,2
SVK,0.571867603,1995,3
SVK,1.908485742,1995,4
SVK,1.692647037,1996,1
SVK,1.172523361,1996,2
SVK,2.511165818,1996,3
SVK,1.970310934,1996,4
SVK,0.984532308,1997,1
SVK,1.488004058,1997,2
SVK,1.667655151,1997,3
SVK,-0.542228621,1997,4
SVK,1.774051451,1998,1
SVK,0.005595249,1998,2
SVK,-0.831251206,1998,3
SVK,7.572667353,1998,4
SVK,-3.356817097,1999,1
SVK,-1.701058284,1999,2
SVK,-0.622072239,1999,3
SVK,-0.452757899,1999,4
SVK,1.067102183,2000,1
SVK,0.990221113,2000,2
SVK,0.605184052,2000,3
SVK,0.567026414,2000,4
SVK,0.709826378,2001,1
SVK,1.057788828,2001,2
SVK,0.379598081,2001,3
SVK,2.177787744,2001,4
SVK,0.312094084,2002,1
SVK,1.004027928,2002,2
SVK,2.252652092,2002,3
SVK,0.656925241,2002,4
SVK,1.780732589,2003,1
SVK,1.511396081,2003,2
SVK,0.38911734,2003,3
SVK,1.68905457,2003,4
SVK,1.299229081,2004,1
SVK,0.656809485,2004,2
SVK,2.323866576,2004,3
SVK,1.532986741,2004,4
SVK,1.234861009,2005,1
SVK,2.100160493,2005,2
SVK,1.63401542,2005,3
SVK,1.455624831,2005,4
SVK,2.379120573,2006,1
SVK,2.336672956,2006,2
SVK,1.907625558,2006,3
SVK,2.818710272,2006,4
SVK,2.098523106,2007,1
SVK,2.476595135,2007,2
SVK,2.36964191,2007,3
SVK,6.371014,2007,4
SVK,-2.840290969,2008,1
SVK,1.260888192,2008,2
SVK,1.444599836,2008,3
SVK,1.237298679,2008,4
SVK,-9.736179947,2009,1
SVK,1.71335859,2009,2
SVK,1.801029844,2009,3
SVK,2.03641743,2009,4
SVK,2.027340589,2010,1
SVK,1.248596647,2010,2
SVK,1.158075499,2010,3
SVK,0.691050345,2010,4
SVK,0.303165998,2011,1
SVK,0.692098094,2011,2
SVK,0.459033115,2011,3
SVK,0.760571613,2011,4
SVK,0.21680907,2012,1
SVK,0.153401744,2012,2
SVK,0.084452686,2012,3
SVK,-0.12348041,2012,4
SVK,0.033850893,2013,1
SVK,0.316936757,2013,2
SVK,0.455226416,2013,3
SVK,0.575140384,2013,4
SVK,0.612832236,2014,1
SVK,0.755808894,2014,2
SVK,0.95390732,2014,3
SVK,1.088211465,2014,4
SVK,1.908954993,2015,1
SVK,1.233239582,2015,2
SVK,1.149165499,2015,3
SVK,0.724506261,2015,4
SVK,-0.00600301,2016,1
SVK,0.248944152,2016,2
SVK,0.364878188,2016,3
SVK,0.599332211,2016,4
SVK,0.787870127,2017,1
SVK,0.940623292,2017,2
SVK,0.83449748,2017,3
SVK,1.190960712,2017,4
SVK,0.913183007,2018,1
SVK,1.183336902,2018,2
SVK,0.996223676,2018,3
SVK,0.511149855,2018,4
SVK,0.763512737,2019,1
SVK,0.295590973,2019,2
SVK,0.34816134,2019,3
SVK,0.621847956,2019,4
SVK,-3.135641584,2020,1
SVK,-7.45941299,2020,2
SVK,9.693816268,2020,3
SVK,0.767184881,2020,4
SVK,-0.139678306,2021,1
SVK,1.713724085,2021,2
SVK,0.62087416,2021,3
SVK,0.465452998,2021,4
SVK,0.232490078,2022,1
SVK,0.177132767,2022,2
SVK,0.292249009,2022,3
SVK,0.266986779,2022,4
SVK,0.260465479,2023,1
MEX,1.829112115,1985,1
MEX,-0.086641166,1985,2
MEX,0.625404543,1985,3
MEX,-0.271496552,1985,4
MEX,-1.92823854,1986,1
MEX,-0.373519773,1986,2
MEX,-1.898208827,1986,3
MEX,-0.273023038,1986,4
MEX,0.597476046,1987,1
MEX,2.736231087,1987,2
MEX,0.107060851,1987,3
MEX,1.208326572,1987,4
MEX,-0.675506228,1988,1
MEX,-0.320852788,1988,2
MEX,0.123422488,1988,3
MEX,1.992230561,1988,4
MEX,1.873677883,1989,1
MEX,0.038205539,1989,2
MEX,1.864123977,1989,3
MEX,-0.881771666,1989,4
MEX,2.174244872,1990,1
MEX,2.169802353,1990,2
MEX,1.364136563,1990,3
MEX,1.270953872,1990,4
MEX,0.275608267,1991,1
MEX,1.530225799,1991,2
MEX,0.185943273,1991,3
MEX,1.806169428,1991,4
MEX,-0.008741365,1992,1
MEX,1.639826199,1992,2
MEX,0.928578032,1992,3
MEX,0.083307471,1992,4
MEX,-0.037132414,1993,1
MEX,0.266040451,1993,2
MEX,1.022978789,1993,3
MEX,1.32413696,1993,4
MEX,1.018713004,1994,1
MEX,2.101196255,1994,2
MEX,0.772595046,1994,3
MEX,1.165016304,1994,4
MEX,-5.757301812,1995,1
MEX,-4.891772657,1995,2
MEX,1.896337995,1995,3
MEX,1.917268467,1995,4
MEX,2.692718907,1996,1
MEX,1.30615604,1996,2
MEX,1.686586382,1996,3
MEX,3.020638656,1996,4
MEX,0.176559769,1997,1
MEX,2.287756492,1997,2
MEX,1.909181467,1997,3
MEX,2.479604322,1997,4
MEX,0.918502433,1998,1
MEX,0.719120234,1998,2
MEX,0.517837338,1998,3
MEX,0.133538137,1998,4
MEX,1.010733905,1999,1
MEX,0.593386236,1999,2
MEX,0.977177672,1999,3
MEX,0.917446798,1999,4
MEX,1.884811407,2000,1
MEX,1.504488108,2000,2
MEX,1.021035656,2000,3
MEX,-0.865749256,2000,4
MEX,0.029272172,2001,1
MEX,-0.537035987,2001,2
MEX,0.219283075,2001,3
MEX,-0.638152899,2001,4
MEX,-0.670277637,2002,1
MEX,0.908642453,2002,2
MEX,0.784935114,2002,3
MEX,0.234399386,2002,4
MEX,0.236983165,2003,1
MEX,0.234243382,2003,2
MEX,-0.042015309,2003,3
MEX,1.100464531,2003,4
MEX,1.408804553,2004,1
MEX,1.547026719,2004,2
MEX,-0.219119217,2004,3
MEX,1.327547374,2004,4
MEX,0.165233746,2005,1
MEX,0.283432646,2005,2
MEX,0.841778862,2005,3
MEX,1.672274202,2005,4
MEX,1.756490058,2006,1
MEX,0.975338444,2006,2
MEX,0.275050561,2006,3
MEX,0.249611714,2006,4
MEX,0.705777971,2007,1
MEX,0.766085085,2007,2
MEX,0.62933438,2007,3
MEX,0.393477486,2007,4
MEX,-0.181346054,2008,1
MEX,0.736549296,2008,2
MEX,0.33155466,2008,3
MEX,-1.632757045,2008,4
MEX,-5.112781342,2009,1
MEX,-1.49858385,2009,2
MEX,3.310344242,2009,3
MEX,1.656944654,2009,4
MEX,1.055231478,2010,1
MEX,1.088126186,2010,2
MEX,0.952111154,2010,3
MEX,0.768788055,2010,4
MEX,0.766359184,2011,1
MEX,0.527554441,2011,2
MEX,1.946131465,2011,3
MEX,0.651407446,2011,4
MEX,0.659795771,2012,1
MEX,0.882024249,2012,2
MEX,0.535904371,2012,3
MEX,0.861905917,2012,4
MEX,0.257765808,2013,1
MEX,-0.528707377,2013,2
MEX,0.86901482,2013,3
MEX,0.591628714,2013,4
MEX,0.692470929,2014,1
MEX,1.315360995,2014,2
MEX,0.246141707,2014,3
