country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
DEU,pcpi_pch,2016,0.649399766018824,0,0.489940347812959,0.159459418205865,0.1,0.451771873230789,-0.197627892788035,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2016,0.649399766018824,0,0.489940347812959,0.159459418205865,0.25,0.531637404051844,-0.11776236196698,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2016,0.649399766018824,0,0.489940347812959,0.159459418205865,0.75,0.767162127985804,0.11776236196698,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2016,0.649399766018824,0,0.489940347812959,0.159459418205865,0.9,0.847027658806859,0.197627892788035,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2017,1.71087953208941,0,1.4985685148085,0.21231101728091,0.1,1.51325163930137,-0.197627892788035,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2017,1.71087953208941,0,1.4985685148085,0.21231101728091,0.25,1.59311717012243,-0.11776236196698,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2017,1.71087953208941,0,1.4985685148085,0.21231101728091,0.75,1.82864189405639,0.11776236196698,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2017,1.71087953208941,0,1.4985685148085,0.21231101728091,0.9,1.90850742487745,0.197627892788035,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2018,1.89390986124784,0,1.71562162650172,0.17828823474612,0.1,1.68159884396693,-0.21231101728091,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2018,1.89390986124784,0,1.71562162650172,0.17828823474612,0.25,1.75315011687745,-0.14075974437039,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2018,1.89390986124784,0,1.71562162650172,0.17828823474612,0.75,2.03466960561823,0.14075974437039,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2018,1.89390986124784,0,1.71562162650172,0.17828823474612,0.9,2.10622087852875,0.21231101728091,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2019,1.65664670849179,0,1.43528842943072,0.22135827906107,0.1,1.44433569121088,-0.21231101728091,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2019,1.65664670849179,0,1.43528842943072,0.22135827906107,0.25,1.49718729028593,-0.159459418205865,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2019,1.65664670849179,0,1.43528842943072,0.22135827906107,0.75,1.81610612669766,0.159459418205865,bvar_mix,absolute,rolling window
