model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
bvar_const,FRA,pcpi_pch,0,0.102946264137878,0.02920614312641,0.0734686496797846,0.000271471331683262,0.185335943011592,0.320993838776908,0.0434782608695652,0.0869565217391304,0.217391304347826,0.304347826086957,0.347826086956522,0.391304347826087,0.521739130434783,0.608695652173913,0.782608695652174,0,0,0,0,0,0,0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.217391304347826,0.304347826086957,0.347826086956522,0.391304347826087,0.521739130434783,0.608695652173913,0.782608695652174
bvar_const,FRA,pcpi_pch,0.5,0.300392968200395,0.18504490966755,0.0637339391859582,0.0516141193468871,1.07472805476154,2.01464293676155,0.0869565217391304,0.304347826086957,0.478260869565217,0.652173913043478,0.652173913043478,0.826086956521739,0.91304347826087,0.956521739130435,1,0,0,0,0.0434782608695652,0.173913043478261,0.173913043478261,0.304347826086957,0.434782608695652,0.521739130434783,0.608695652173913,0.739130434782609,0.782608695652174,0.826086956521739,0.826086956521739,0.869565217391304,0.91304347826087,0.956521739130435,1
bvar_const,FRA,pcpi_pch,1,0.580045833046904,0.459809578967944,0.0613551813867039,0.0588810726922563,2.63113262659011,5.01170474343846,0.272727272727273,0.5,0.590909090909091,0.772727272727273,0.909090909090909,1,1,1,1,0,0,0,0,0.0454545454545455,0.0909090909090909,0.181818181818182,0.227272727272727,0.318181818181818,0.590909090909091,0.727272727272727,0.772727272727273,0.863636363636364,0.954545454545455,1,1,1,1
bvar_const,FRA,pcpi_pch,1.5,1.08893646488501,0.663168979614123,0.0283570915963935,0.397410393674489,3.83364068455049,7.24681199451392,0.0909090909090909,0.136363636363636,0.227272727272727,0.454545454545455,0.772727272727273,0.818181818181818,0.954545454545455,1,1,0,0,0.0454545454545455,0.181818181818182,0.227272727272727,0.5,0.681818181818182,0.772727272727273,0.772727272727273,0.863636363636364,0.909090909090909,0.909090909090909,0.954545454545455,1,1,1,1,1
bvar_const,GBR,pcpi_pch,0,0.368446809203988,0.072410770626441,0.24401351955462,0.0520225190229268,0.488654207791768,0.808643472214011,0.0434782608695652,0.130434782608696,0.347826086956522,0.434782608695652,0.478260869565217,0.478260869565217,0.521739130434783,0.565217391304348,0.695652173913044,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.173913043478261,0.217391304347826,0.260869565217391,0.304347826086957,0.478260869565217,0.521739130434783,0.521739130434783,0.521739130434783,0.565217391304348,0.608695652173913,0.739130434782609
bvar_const,GBR,pcpi_pch,0.5,0.521909834394338,0.386692687568508,0.120379106148861,0.0148380406769687,2.23114259889864,4.2244825261615,0.304347826086957,0.565217391304348,0.869565217391304,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0,0,0,0,0,0,0,0.130434782608696,0.304347826086957,0.608695652173913,0.695652173913044,0.869565217391304,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435
bvar_const,GBR,pcpi_pch,1,1.14681651653594,0.806432549050634,0.00360929402375185,0.33677467346155,4.61743979044591,8.78181365552138,0.0454545454545455,0.136363636363636,0.227272727272727,0.681818181818182,0.863636363636364,0.954545454545455,1,1,1,0,0,0,0.0454545454545455,0.136363636363636,0.318181818181818,0.772727272727273,0.863636363636364,0.909090909090909,0.954545454545455,1,1,1,1,1,1,1,1
bvar_const,GBR,pcpi_pch,1.5,1.69746375614901,0.992800275965971,0,0.704663480183041,5.73004149327621,10.8367107885351,0.0454545454545455,0.136363636363636,0.227272727272727,0.227272727272727,0.409090909090909,0.909090909090909,1,1,1,0,0,0,0.0909090909090909,0.590909090909091,0.772727272727273,0.772727272727273,0.863636363636364,0.954545454545455,1,1,1,1,1,1,1,1,1
bvar_const,ITA,pcpi_pch,0,0.0943938815559568,0.0478798672347433,0.0345877254061359,0.0119262889150775,0.283175030927199,0.521344099663305,0.130434782608696,0.260869565217391,0.347826086956522,0.434782608695652,0.521739130434783,0.608695652173913,0.695652173913044,0.91304347826087,1,0,0,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.173913043478261,0.260869565217391,0.260869565217391,0.304347826086957,0.434782608695652,0.521739130434783,0.608695652173913,0.608695652173913,0.608695652173913,0.695652173913044,0.739130434782609,0.91304347826087,1
bvar_const,ITA,pcpi_pch,0.5,0.413041730173519,0.299382952849025,0.0229162805071213,0.0907424968173725,1.71873232835942,3.26447996097656,0.0869565217391304,0.304347826086957,0.478260869565217,0.652173913043478,0.91304347826087,0.956521739130435,1,1,1,0,0,0,0,0.0434782608695652,0.304347826086957,0.478260869565217,0.565217391304348,0.739130434782609,0.826086956521739,0.869565217391304,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,1,1,1
bvar_const,ITA,pcpi_pch,1,0.87696837680769,0.717246553672968,0.00344053715226162,0.156281285982461,4.102254429333,7.81944943054714,0.272727272727273,0.409090909090909,0.681818181818182,0.863636363636364,0.954545454545455,0.954545454545455,1,1,1,0,0,0,0.0454545454545455,0.0454545454545455,0.136363636363636,0.318181818181818,0.590909090909091,0.681818181818182,0.954545454545455,1,1,1,1,1,1,1,1
bvar_const,ITA,pcpi_pch,1.5,1.68188222050913,1.02103517174476,0.0143117234143362,0.646535325350027,5.89260584075042,11.1417444957288,0.0454545454545455,0.0909090909090909,0.181818181818182,0.454545454545455,0.772727272727273,0.909090909090909,0.954545454545455,0.954545454545455,1,0,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.227272727272727,0.545454545454545,0.772727272727273,0.863636363636364,0.909090909090909,0.954545454545455,0.954545454545455,0.954545454545455,1,1,1,1,1,1
bvar_const,USA,pcpi_pch,0,0.0958339653406577,0.0299343618695158,0.00843503101378559,0.0574645724573562,0.185959161352529,0.32909308075181,0.130434782608696,0.304347826086957,0.304347826086957,0.347826086956522,0.521739130434783,0.695652173913044,0.782608695652174,0.91304347826087,0.91304347826087,0.0869565217391304,0.0869565217391304,0.173913043478261,0.217391304347826,0.304347826086957,0.391304347826087,0.434782608695652,0.434782608695652,0.565217391304348,0.695652173913044,0.739130434782609,0.739130434782609,0.739130434782609,0.826086956521739,0.91304347826087,0.956521739130435,1,1
bvar_const,USA,pcpi_pch,0.5,0.275978218888766,0.179776774103135,0.041046664491656,0.0551547802939744,1.04081767159218,1.9605819749018,0.173913043478261,0.347826086956522,0.521739130434783,0.695652173913044,0.782608695652174,0.826086956521739,0.91304347826087,0.91304347826087,1,0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.217391304347826,0.260869565217391,0.391304347826087,0.565217391304348,0.739130434782609,0.739130434782609,0.782608695652174,0.91304347826087,0.91304347826087,0.91304347826087,0.956521739130435,0.956521739130435,1
bvar_const,USA,pcpi_pch,1,0.731866337522318,0.417385846732308,0.0331644946209763,0.281315996169034,2.44185640587689,4.56112164934501,0.227272727272727,0.363636363636364,0.454545454545455,0.636363636363636,0.818181818181818,0.818181818181818,0.954545454545455,0.954545454545455,0.954545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,0.181818181818182,0.272727272727273,0.409090909090909,0.5,0.636363636363636,0.863636363636364,0.863636363636364,0.863636363636364,0.909090909090909,1,1,1,1,1
bvar_const,USA,pcpi_pch,1.5,0.91487960346741,0.570860124726038,0.000875946474221273,0.343143532267151,3.31429724523676,6.23742945374279,0.136363636363636,0.318181818181818,0.545454545454545,0.590909090909091,0.772727272727273,0.818181818181818,0.954545454545455,0.954545454545455,0.954545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.181818181818182,0.227272727272727,0.409090909090909,0.454545454545455,0.681818181818182,0.818181818181818,0.954545454545455,1,1,1,1,1,1,1,1
bvar_qu,DEU,ngdp_rpch,0,0.519696979307543,0.0594057018918281,0.121920331430663,0.338370945985052,0.456125258191108,0.685557929914545,0,0.130434782608696,0.130434782608696,0.217391304347826,0.260869565217391,0.347826086956522,0.347826086956522,0.391304347826087,0.521739130434783,0.260869565217391,0.347826086956522,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,0.434782608695652,0.434782608695652,0.478260869565217,0.478260869565217,0.565217391304348,0.565217391304348,0.608695652173913,0.652173913043478,0.739130434782609,0.739130434782609,0.739130434782609,0.782608695652174
bvar_qu,DEU,ngdp_rpch,0.5,0.700617543312785,0.230285423997116,0.0858517940626852,0.384480325252984,1.42743059722416,2.53486473525042,0.130434782608696,0.173913043478261,0.391304347826087,0.478260869565217,0.565217391304348,0.652173913043478,0.695652173913044,0.739130434782609,0.91304347826087,0.0869565217391304,0.217391304347826,0.217391304347826,0.217391304347826,0.260869565217391,0.347826086956522,0.391304347826087,0.478260869565217,0.478260869565217,0.608695652173913,0.652173913043478,0.782608695652174,0.826086956521739,0.826086956521739,0.869565217391304,0.91304347826087,0.956521739130435,1
bvar_qu,DEU,ngdp_rpch,1,0.962933114924704,0.383309188829785,0.0426024677959606,0.537021458298959,2.31827927684295,4.21408621986781,0.0909090909090909,0.227272727272727,0.454545454545455,0.5,0.590909090909091,0.681818181818182,0.772727272727273,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.227272727272727,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.590909090909091,0.681818181818182,0.772727272727273,0.818181818181818,0.909090909090909,0.954545454545455,0.954545454545455,0.954545454545455,1,1,1
bvar_qu,DEU,ngdp_rpch,1.5,1.11981158119111,0.41646085835029,0.064763423164076,0.638587299676743,2.52671665920495,4.59422798897946,0.0454545454545455,0.136363636363636,0.272727272727273,0.409090909090909,0.590909090909091,0.681818181818182,0.727272727272727,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.227272727272727,0.272727272727273,0.363636363636364,0.5,0.590909090909091,0.636363636363636,0.727272727272727,0.772727272727273,0.772727272727273,0.863636363636364,0.909090909090909,0.954545454545455,0.954545454545455,0.954545454545455,1,1
bvar_qu,FRA,ngdp_rpch,0,0.288986684416225,0.0301678495943147,0.0313952387922473,0.227423596029663,0.23902287342671,0.351845004155987,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.173913043478261,0.173913043478261,0.173913043478261,0.217391304347826,0.695652173913044,0.739130434782609,0.739130434782609,0.739130434782609,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.826086956521739,0.826086956521739,0.826086956521739,0.826086956521739,0.826086956521739,0.91304347826087,0.91304347826087,0.91304347826087,0.91304347826087
bvar_qu,FRA,ngdp_rpch,0.5,0.480475920390276,0.135095597700544,0.0400298959237735,0.305350426765959,0.853069443939777,1.49379622470624,0,0,0.0434782608695652,0.0869565217391304,0.130434782608696,0.347826086956522,0.391304347826087,0.565217391304348,0.869565217391304,0.130434782608696,0.391304347826087,0.521739130434783,0.565217391304348,0.739130434782609,0.782608695652174,0.782608695652174,0.826086956521739,0.826086956521739,0.826086956521739,0.826086956521739,0.826086956521739,0.869565217391304,0.869565217391304,0.91304347826087,0.91304347826087,0.956521739130435,1
bvar_qu,FRA,ngdp_rpch,1,0.893696054658915,0.254003233931591,0.0073897954135006,0.632303025313824,1.60649351047034,2.82493838350643,0.136363636363636,0.272727272727273,0.318181818181818,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.590909090909091,0.772727272727273,0.227272727272727,0.409090909090909,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.681818181818182,0.727272727272727,0.863636363636364,0.954545454545455,0.954545454545455,1,1,1,1,1,1
bvar_qu,FRA,ngdp_rpch,1.5,1.05081409182689,0.285515176925263,0.0217026550282698,0.743596259873355,1.81743122114397,3.18006742166363,0.0909090909090909,0.181818181818182,0.363636363636364,0.409090909090909,0.409090909090909,0.545454545454545,0.590909090909091,0.636363636363636,0.727272727272727,0.272727272727273,0.363636363636364,0.409090909090909,0.454545454545455,0.5,0.5,0.545454545454545,0.727272727272727,0.772727272727273,0.863636363636364,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1,1
bvar_qu,GBR,ngdp_rpch,0,0.581602417581776,0.0321156173121298,0.0907251155625627,0.458761684707083,0.321423673227463,0.410903459968491,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.217391304347826,0.260869565217391,0.521739130434783,0.521739130434783,0.608695652173913,0.608695652173913,0.608695652173913,0.608695652173913,0.652173913043478,0.695652173913044,0.695652173913044,0.739130434782609,0.739130434782609,0.739130434782609,0.739130434782609,0.739130434782609,0.739130434782609,0.739130434782609,0.739130434782609,0.782608695652174
bvar_qu,GBR,ngdp_rpch,0.5,0.666868081820581,0.132163839103017,0.03274264869254,0.501961594025025,0.884487828183484,1.5219533813468,0.0869565217391304,0.0869565217391304,0.173913043478261,0.260869565217391,0.260869565217391,0.260869565217391,0.260869565217391,0.391304347826087,0.608695652173913,0.391304347826087,0.521739130434783,0.608695652173913,0.608695652173913,0.608695652173913,0.608695652173913,0.695652173913044,0.782608695652174,0.782608695652174,0.869565217391304,0.869565217391304,0.869565217391304,0.869565217391304,0.869565217391304,0.869565217391304,0.869565217391304,0.91304347826087,1
bvar_qu,GBR,ngdp_rpch,1,0.94519199089796,0.23970840886111,0.0418887279652055,0.663594854071644,1.52635772031321,2.74366001175079,0.0454545454545455,0.0909090909090909,0.181818181818182,0.227272727272727,0.363636363636364,0.454545454545455,0.545454545454545,0.681818181818182,0.772727272727273,0.227272727272727,0.272727272727273,0.363636363636364,0.454545454545455,0.5,0.636363636363636,0.681818181818182,0.727272727272727,0.772727272727273,0.818181818181818,0.818181818181818,0.863636363636364,0.863636363636364,0.863636363636364,0.909090909090909,0.909090909090909,0.954545454545455,1
bvar_qu,GBR,ngdp_rpch,1.5,1.17010890913757,0.267599819525086,0.0414323542926778,0.861076735319809,1.72474228196005,3.10054834768733,0,0.136363636363636,0.227272727272727,0.318181818181818,0.454545454545455,0.545454545454545,0.590909090909091,0.772727272727273,0.772727272727273,0.227272727272727,0.227272727272727,0.363636363636364,0.409090909090909,0.454545454545455,0.545454545454545,0.590909090909091,0.636363636363636,0.727272727272727,0.727272727272727,0.772727272727273,0.818181818181818,0.863636363636364,0.909090909090909,0.954545454545455,0.954545454545455,1,1
bvar_qu,ITA,ngdp_rpch,0,0.274464286685093,0.0348213990531864,0.0441731450936401,0.195469742538266,0.259100291776056,0.400654898916699,0,0.0434782608695652,0.130434782608696,0.217391304347826,0.347826086956522,0.347826086956522,0.347826086956522,0.391304347826087,0.565217391304348,0.347826086956522,0.391304347826087,0.434782608695652,0.434782608695652,0.434782608695652,0.478260869565217,0.478260869565217,0.565217391304348,0.565217391304348,0.565217391304348,0.608695652173913,0.608695652173913,0.695652173913044,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.91304347826087
bvar_qu,ITA,ngdp_rpch,0.5,0.553336510946713,0.166304990622472,0.0321073993583093,0.354924120965932,1.03872363845776,1.85302078548976,0.0869565217391304,0.173913043478261,0.217391304347826,0.304347826086957,0.391304347826087,0.565217391304348,0.652173913043478,0.695652173913044,0.782608695652174,0.217391304347826,0.304347826086957,0.304347826086957,0.391304347826087,0.478260869565217,0.565217391304348,0.608695652173913,0.652173913043478,0.739130434782609,0.826086956521739,0.826086956521739,0.826086956521739,0.869565217391304,0.869565217391304,0.956521739130435,0.956521739130435,1,1
bvar_qu,ITA,ngdp_rpch,1,1.01118788795267,0.317137047291851,0.00600412947369633,0.688046711187118,1.97649058374618,3.52882657111161,0.0909090909090909,0.181818181818182,0.227272727272727,0.363636363636364,0.409090909090909,0.5,0.545454545454545,0.727272727272727,0.772727272727273,0.227272727272727,0.272727272727273,0.454545454545455,0.5,0.590909090909091,0.636363636363636,0.727272727272727,0.772727272727273,0.818181818181818,0.909090909090909,0.954545454545455,0.954545454545455,1,1,1,1,1,1
bvar_qu,ITA,ngdp_rpch,1.5,1.33784487570437,0.363843255631662,0.0079668213175085,0.966034798755195,2.30844705571571,4.08103814055885,0.0454545454545455,0.0909090909090909,0.272727272727273,0.318181818181818,0.5,0.545454545454545,0.545454545454545,0.590909090909091,0.772727272727273,0.227272727272727,0.409090909090909,0.454545454545455,0.454545454545455,0.5,0.681818181818182,0.727272727272727,0.818181818181818,0.818181818181818,0.863636363636364,0.909090909090909,1,1,1,1,1,1,1
bvar_qu,USA,ngdp_rpch,0,0.400209883572758,0.0425068408294826,0.0805873200094845,0.277115722733791,0.333439063156501,0.50036465432592,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.173913043478261,0.173913043478261,0.217391304347826,0.391304347826087,0.434782608695652,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.521739130434783,0.565217391304348,0.565217391304348,0.565217391304348,0.608695652173913,0.608695652173913,0.652173913043478,0.652173913043478,0.695652173913044,0.826086956521739
bvar_qu,USA,ngdp_rpch,0.5,0.463066840851623,0.187815396601497,0.0383792360897576,0.236872208160369,1.12735878658747,2.09399316565312,0.0434782608695652,0.173913043478261,0.304347826086957,0.347826086956522,0.478260869565217,0.521739130434783,0.695652173913044,0.782608695652174,0.869565217391304,0.130434782608696,0.217391304347826,0.260869565217391,0.391304347826087,0.434782608695652,0.478260869565217,0.521739130434783,0.565217391304348,0.608695652173913,0.652173913043478,0.739130434782609,0.826086956521739,0.826086956521739,0.91304347826087,0.91304347826087,0.956521739130435,1,1
bvar_qu,USA,ngdp_rpch,1,0.89213292978991,0.346582878892561,0.00278195500155378,0.542768095895795,2.09722461234313,3.88854274061925,0.318181818181818,0.318181818181818,0.409090909090909,0.454545454545455,0.681818181818182,0.681818181818182,0.772727272727273,0.772727272727273,0.863636363636364,0.136363636363636,0.227272727272727,0.227272727272727,0.318181818181818,0.318181818181818,0.545454545454545,0.590909090909091,0.636363636363636,0.636363636363636,0.954545454545455,0.954545454545455,1,1,1,1,1,1,1
bvar_qu,USA,ngdp_rpch,1.5,1.02790800171382,0.406211529356934,0.0232045805943655,0.598491891762517,2.43599218673831,4.55035261324857,0.0454545454545455,0.227272727272727,0.363636363636364,0.454545454545455,0.681818181818182,0.727272727272727,0.727272727272727,0.863636363636364,0.863636363636364,0.136363636363636,0.136363636363636,0.272727272727273,0.272727272727273,0.318181818181818,0.454545454545455,0.545454545454545,0.590909090909091,0.681818181818182,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1,1,1
bvar_qu,DEU,pcpi_pch,0,0.172296740543167,0.032917011867638,0.0825253508007786,0.0568543778747501,0.222453922243705,0.368610302212277,0,0.0434782608695652,0.0869565217391304,0.217391304347826,0.304347826086957,0.478260869565217,0.478260869565217,0.565217391304348,0.652173913043478,0.130434782608696,0.217391304347826,0.260869565217391,0.260869565217391,0.347826086956522,0.347826086956522,0.434782608695652,0.478260869565217,0.478260869565217,0.478260869565217,0.521739130434783,0.521739130434783,0.565217391304348,0.652173913043478,0.739130434782609,0.739130434782609,0.782608695652174,0.782608695652174
bvar_qu,DEU,pcpi_pch,0.5,0.366308930999001,0.166788637193881,0.0258615409667996,0.173658752838321,0.998765561960645,1.82601479180287,0.217391304347826,0.391304347826087,0.434782608695652,0.521739130434783,0.521739130434783,0.521739130434783,0.652173913043478,0.782608695652174,1,0,0.173913043478261,0.304347826086957,0.434782608695652,0.434782608695652,0.434782608695652,0.521739130434783,0.521739130434783,0.695652173913044,0.91304347826087,0.91304347826087,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,1
bvar_qu,DEU,pcpi_pch,1,0.689053845626819,0.325505213634443,0.0570209090933375,0.306527722899038,1.92780498860689,3.57741066248746,0.0909090909090909,0.181818181818182,0.318181818181818,0.454545454545455,0.5,0.681818181818182,0.818181818181818,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.227272727272727,0.409090909090909,0.454545454545455,0.590909090909091,0.681818181818182,0.727272727272727,0.818181818181818,0.863636363636364,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.954545454545455,1,1
bvar_qu,DEU,pcpi_pch,1.5,0.908420949692066,0.391524847518493,0.0204570367592263,0.496439065414347,2.34375641597011,4.29470740277827,0.0909090909090909,0.0909090909090909,0.181818181818182,0.318181818181818,0.545454545454545,0.590909090909091,0.681818181818182,0.863636363636364,0.909090909090909,0.0909090909090909,0.136363636363636,0.318181818181818,0.409090909090909,0.454545454545455,0.636363636363636,0.727272727272727,0.772727272727273,0.772727272727273,0.863636363636364,0.863636363636364,0.909090909090909,0.954545454545455,1,1,1,1,1
bvar_qu,FRA,pcpi_pch,0,0.104072503834024,0.0280309426409825,0.0757793752802658,0.000262185912775884,0.179152884190017,0.310006890369674,0.0434782608695652,0.0869565217391304,0.130434782608696,0.304347826086957,0.347826086956522,0.391304347826087,0.478260869565217,0.521739130434783,0.782608695652174,0,0,0,0,0,0,0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.130434782608696,0.304347826086957,0.347826086956522,0.391304347826087,0.478260869565217,0.521739130434783,0.782608695652174
bvar_qu,FRA,pcpi_pch,0.5,0.293052147694532,0.174110708771589,0.0697538097001811,0.0491876292227613,1.01381729051996,1.91165283850527,0.0869565217391304,0.217391304347826,0.478260869565217,0.608695652173913,0.652173913043478,0.695652173913044,0.91304347826087,0.956521739130435,1,0,0,0,0.130434782608696,0.173913043478261,0.173913043478261,0.304347826086957,0.434782608695652,0.521739130434783,0.608695652173913,0.652173913043478,0.782608695652174,0.782608695652174,0.826086956521739,0.826086956521739,0.91304347826087,0.956521739130435,1
bvar_qu,FRA,pcpi_pch,1,0.564907981667432,0.437075762235254,0.0744391901569998,0.0533930292751787,2.49865624184067,4.78276574486437,0.181818181818182,0.5,0.545454545454545,0.727272727272727,0.909090909090909,1,1,1,1,0,0,0,0,0.0454545454545455,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.681818181818182,0.727272727272727,0.818181818181818,0.954545454545455,1,1,1,1
bvar_qu,FRA,pcpi_pch,1.5,1.00773490310533,0.61700128632522,0.0328957359203878,0.357837880859722,3.56479560201864,6.78069042858371,0.0909090909090909,0.136363636363636,0.272727272727273,0.454545454545455,0.772727272727273,0.818181818181818,0.909090909090909,1,1,0,0,0.0909090909090909,0.181818181818182,0.227272727272727,0.5,0.636363636363636,0.727272727272727,0.772727272727273,0.863636363636364,0.863636363636364,0.909090909090909,0.954545454545455,1,1,1,1,1
bvar_qu,GBR,pcpi_pch,0,0.391092484150508,0.0463028483797626,0.292524915606122,0.0522647201646237,0.350258145297022,0.543079207311472,0.0434782608695652,0.0434782608695652,0.130434782608696,0.304347826086957,0.347826086956522,0.391304347826087,0.478260869565217,0.478260869565217,0.521739130434783,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.217391304347826,0.217391304347826,0.260869565217391,0.260869565217391,0.260869565217391,0.434782608695652,0.434782608695652,0.478260869565217,0.521739130434783,0.521739130434783,0.565217391304348
bvar_qu,GBR,pcpi_pch,0.5,0.469413620110958,0.22104166874322,0.239884073031221,0.00848787833651683,1.3012560358459,2.48314733081924,0.260869565217391,0.391304347826087,0.521739130434783,0.608695652173913,0.695652173913044,0.782608695652174,0.869565217391304,0.91304347826087,0.91304347826087,0,0,0,0,0,0,0.0869565217391304,0.130434782608696,0.130434782608696,0.391304347826087,0.521739130434783,0.608695652173913,0.608695652173913,0.695652173913044,0.782608695652174,0.869565217391304,0.91304347826087,0.91304347826087
bvar_qu,GBR,pcpi_pch,1,0.741574382804155,0.455154509319216,0.0501255610806335,0.236294312404305,2.60137105133792,5.09274108217811,0,0.0909090909090909,0.181818181818182,0.409090909090909,0.681818181818182,0.772727272727273,1,1,1,0,0,0,0.136363636363636,0.227272727272727,0.5,0.727272727272727,0.818181818181818,0.863636363636364,0.863636363636364,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1
bvar_qu,GBR,pcpi_pch,1.5,1.00807231448008,0.520972467148366,0.0161794349667949,0.470920412364916,3.02500212509557,5.87514769749448,0.0454545454545455,0.0909090909090909,0.181818181818182,0.318181818181818,0.409090909090909,0.590909090909091,0.772727272727273,1,1,0,0,0.227272727272727,0.409090909090909,0.590909090909091,0.681818181818182,0.727272727272727,0.818181818181818,0.818181818181818,0.863636363636364,0.909090909090909,0.909090909090909,1,1,1,1,1,1
bvar_qu,ITA,pcpi_pch,0,0.105708443378909,0.0206386286367026,0.0672323825637685,0.0178374321784377,0.138691396855164,0.237227014904351,0.0869565217391304,0.130434782608696,0.130434782608696,0.217391304347826,0.260869565217391,0.304347826086957,0.347826086956522,0.434782608695652,0.565217391304348,0.0869565217391304,0.130434782608696,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.260869565217391,0.260869565217391,0.260869565217391,0.347826086956522,0.391304347826087,0.391304347826087,0.434782608695652,0.478260869565217,0.521739130434783,0.565217391304348,0.565217391304348,0.652173913043478
bvar_qu,ITA,pcpi_pch,0.5,0.272428549798895,0.133491125199742,0.0346912256708166,0.104246198928337,0.782503180095327,1.50310119079657,0.130434782608696,0.260869565217391,0.304347826086957,0.478260869565217,0.521739130434783,0.608695652173913,0.739130434782609,0.869565217391304,1,0,0.130434782608696,0.173913043478261,0.260869565217391,0.347826086956522,0.391304347826087,0.521739130434783,0.521739130434783,0.652173913043478,0.782608695652174,0.782608695652174,0.826086956521739,0.869565217391304,0.869565217391304,0.869565217391304,0.91304347826087,1,1
bvar_qu,ITA,pcpi_pch,1,0.507822912925329,0.31427758966701,0.0635053850867384,0.130039938171581,1.80804527366101,3.52950945267136,0.0454545454545455,0.272727272727273,0.5,0.636363636363636,0.727272727272727,0.818181818181818,0.954545454545455,0.954545454545455,0.954545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.136363636363636,0.181818181818182,0.318181818181818,0.409090909090909,0.545454545454545,0.590909090909091,0.681818181818182,0.818181818181818,0.818181818181818,0.863636363636364,0.909090909090909,1,1,1
bvar_qu,ITA,pcpi_pch,1.5,1.03862551444387,0.460480151987394,0.0316582133835426,0.546487149072933,2.7141540380215,5.1989393039037,0.0454545454545455,0.181818181818182,0.227272727272727,0.318181818181818,0.454545454545455,0.681818181818182,0.727272727272727,0.863636363636364,0.909090909090909,0.0909090909090909,0.136363636363636,0.272727272727273,0.318181818181818,0.5,0.636363636363636,0.681818181818182,0.727272727272727,0.863636363636364,0.909090909090909,0.909090909090909,0.909090909090909,0.954545454545455,0.954545454545455,1,1,1,1
bvar_qu,USA,pcpi_pch,0,0.0912779336575644,0.0289226772412256,0.00925334908501049,0.0531019073313283,0.178416006050696,0.326223063765603,0.130434782608696,0.217391304347826,0.347826086956522,0.434782608695652,0.565217391304348,0.565217391304348,0.695652173913044,0.91304347826087,0.91304347826087,0.0869565217391304,0.0869565217391304,0.217391304347826,0.260869565217391,0.260869565217391,0.304347826086957,0.391304347826087,0.478260869565217,0.565217391304348,0.695652173913044,0.695652173913044,0.739130434782609,0.739130434782609,0.826086956521739,0.826086956521739,0.91304347826087,1,1
