target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
2022,pcpi_pch,1,ar,2.88107332620255,0.616996794590198,2.26407653161235,0,14.3849645140995,21.6590552388021,18.0220098764508,0,0,0,0,0,0
2023,pcpi_pch,1,ar,0.731252600712887,0.622434891446812,0.107131991129928,0.001685718136146,3.59929913666602,5.62680417259267,4.61305165462935,0.6,0.8,0,0.2,0.8,0.8
2013,pcpi_pch,1.5,ar,1.06920028676055,0.816835812272889,0,0.252364474487656,5.73177952899729,7.0545569127177,6.39316822085749,0.2,1,0,0.8,1,1
2014,pcpi_pch,1.5,ar,1.07860220077918,0.814646186660279,0,0.263956014118897,5.81455907291463,7.03564633329693,6.42510270310578,0.2,1,0,0.8,1,1
2015,pcpi_pch,1.5,ar,1.53809950564832,0.813137478156894,0,0.72496202749143,8.60716752429335,9.24407130223312,8.92561941326323,0,0.6,0.4,1,1,1
2016,pcpi_pch,1.5,ar,0.970215016911578,0.819145911472463,0,0.151069105439115,4.89780767114382,7.15978116037201,6.02879441575792,0.6,0.8,0.2,0.4,1,1
2017,pcpi_pch,1.5,ar,0.820589721395264,0.820589721395264,0,0,3.72992683540912,7.08697733938247,5.40845208739579,1,1,0,0,1,1
2018,pcpi_pch,1.5,ar,0.875456320587539,0.814009423432201,0,0.061446897155338,4.19159177941653,7.03014696320946,5.61086937131299,0.8,1,0,0.2,1,1
2019,pcpi_pch,1.5,ar,0.912200929954262,0.810910479285047,0,0.101290450669214,4.49625419763182,7.00338310500569,5.74981865131875,0.4,1,0,0.6,1,1
2020,pcpi_pch,1.5,ar,1.00246252805058,0.81106065074985,0,0.191401877300726,5.21782820341189,7.00468005248179,6.11125412794684,0.2,1,0,0.8,1,1
2021,pcpi_pch,1.5,ar,0.820900151632898,0.807892784454464,0.013007367178434,0,3.7762728322669,6.97732095199071,5.37679689212881,0.8,1,0,0,0.8,1
2022,pcpi_pch,1.5,ar,2.70763214963234,0.805555751062944,1.9020763985694,0,14.1516568456474,18.7735008785283,16.4625788620879,0,0.4,0,0,0,0.4
2023,pcpi_pch,1.5,ar,1.24320458179659,0.805894042229865,0.352033295314023,0.085277244252698,6.17237049179385,9.4331654064471,7.80276794912048,0.4,0.8,0,0.2,0.6,0.8
2013,ngdp_rpch,0,ar_annual,0.558126405202893,0.488368697087537,0,0.069757708115356,2.77790364118271,4.21776900110108,3.4978363211419,0.8,1,0,0.2,1,1
2014,ngdp_rpch,0,ar_annual,0.500924013466821,0.481379762217843,0.014851664306878,0.0046925869420995,2.34442832570011,4.15740945508615,3.25091889039313,0.6,1,0,0.2,0.8,1
2015,ngdp_rpch,0,ar_annual,0.473294230239784,0.473294230239784,0,0,2.15132215818401,4.08757920933566,3.11945068375983,1,1,0,0,1,1
2016,ngdp_rpch,0,ar_annual,0.464061454515175,0.464061454515175,0,0,2.10935529332738,4.00784085698505,3.05859807515622,1,1,0,0,1,1
2017,ngdp_rpch,0,ar_annual,0.488660054339154,0.456035838943803,0.032624215395351,0,2.33386920433822,3.93852807593754,3.13619864013788,0.6,1,0,0,0.6,1
2018,ngdp_rpch,0,ar_annual,0.449918913689424,0.449918913689424,0,0,2.04507147259277,3.88569959230656,2.96538553244966,1,1,0,0,1,1
2019,ngdp_rpch,0,ar_annual,0.442154607475265,0.442154607475265,0,0,2.00977942182557,3.81864359494137,2.91421150838347,1,1,0,0,1,1
2020,ngdp_rpch,0,ar_annual,7.39690022561082,0.4351097169526,0,6.96179050865822,31.6049628256848,68.9255974480044,50.2652801368446,0,0,1,1,1,1
2021,ngdp_rpch,0,ar_annual,5.54074008973723,0.624717697165955,4.91602239257127,0,24.6095846328651,49.2908402125817,36.9502124227234,0.2,0.2,0,0,0.2,0.2
2022,ngdp_rpch,0,ar_annual,1.45068097412809,0.66579422935465,0.784886744773445,0,7.98411198384365,9.05333952295277,8.51872575339821,0.4,0.4,0,0,0.4,0.4
2023,ngdp_rpch,0,ar_annual,0.690010725441117,0.66836200926145,0,0.0216487161796667,3.21117732435072,5.77227119794554,4.49172426114813,0.8,1,0,0.2,1,1
2013,ngdp_rpch,0.5,ar_annual,0.55786741700833,0.488109708892974,0,0.069757708115356,2.77672643046246,4.21553226401046,3.49612934723646,0.8,1,0,0.2,1,1
2014,ngdp_rpch,0.5,ar_annual,0.500214915122504,0.481661898222906,0.014386504707578,0.00416651219202,2.33778087819983,4.1598461069505,3.24881349257517,0.6,1,0,0.2,0.8,1
2015,ngdp_rpch,0.5,ar_annual,0.472354012519257,0.472354012519257,0,0,2.14704847157122,4.0794590714571,3.11325377151416,1,1,0,0,1,1
2016,ngdp_rpch,0.5,ar_annual,0.463985630442084,0.463985630442084,0,0,2.10901064089314,4.00718600660883,3.05809832375098,1,1,0,0,1,1
2017,ngdp_rpch,0.5,ar_annual,0.486784611821711,0.45580239731525,0.030982214506461,0,2.31967210643819,3.93651197033874,3.12809203838846,0.6,1,0,0,0.6,1
2018,ngdp_rpch,0.5,ar_annual,0.449300370164871,0.449300370164871,0,0,2.04225993105021,3.88035757567189,2.96130875336105,1,1,0,0,1,1
2019,ngdp_rpch,0.5,ar_annual,0.442076356565821,0.442076356565821,0,0,2.0094237383952,3.81796778532841,2.91369576186181,1,1,0,0,1,1
2020,ngdp_rpch,0.5,ar_annual,7.39194327698313,0.435053632079582,0,6.95688964490355,31.5848749967899,68.8766780476879,50.2307765222389,0,0,1,1,1,1
2021,ngdp_rpch,0.5,ar_annual,5.56075583602562,0.630267953143461,4.93048788288216,0,24.706535914802,49.4487769335075,37.0776564241548,0.2,0.2,0,0,0.2,0.2
2022,ngdp_rpch,0.5,ar_annual,1.47787456269909,0.666414108968246,0.811460453730845,0,8.09518000473817,9.31954124213641,8.70736062343729,0.4,0.4,0,0,0.4,0.4
2023,ngdp_rpch,0.5,ar_annual,0.690168871603734,0.668278291866574,0,0.0218905797371599,3.2127317018954,5.77154817733618,4.49213993961579,0.8,1,0,0.2,1,1
2013,ngdp_rpch,1,ar_annual,0.744818130823483,0.503642880572454,0,0.241175250251029,3.78116995496788,5.44343772904995,4.61230384200892,0.6,0.8,0.2,0.4,1,1
2014,ngdp_rpch,1,ar_annual,0.562313795474814,0.504125719849719,0.031828031412984,0.0263600442121113,2.75696890422475,4.35385364893441,3.55541127657958,0.6,1,0,0.2,0.8,1
2015,ngdp_rpch,1,ar_annual,0.498943448627622,0.498943448627622,0,0,2.26790868794141,4.30909725269892,3.28850297032016,1,1,0,0,1,1
2016,ngdp_rpch,1,ar_annual,0.491405812256814,0.491405812256814,0,0,2.2336469473395,4.24399887678751,3.23882291206351,1,1,0,0,1,1
2017,ngdp_rpch,1,ar_annual,0.496382464582365,0.481544264219845,0.01483820036252,0,2.30752764968007,4.15883016744711,3.23317890856359,0.6,1,0,0,0.6,1
2018,ngdp_rpch,1,ar_annual,0.473131565038789,0.473131565038789,0,0,2.15058277614868,4.08617436040409,3.11837856827638,1,1,0,0,1,1
2019,ngdp_rpch,1,ar_annual,0.466643620380822,0.466643620380822,0,0,2.12109232768772,4.03014158839715,3.07561695804243,1,1,0,0,1,1
2020,ngdp_rpch,1,ar_annual,7.37825304545514,0.458557054425515,0,6.91969599102962,31.6390863768783,68.4673449669069,50.0532156718926,0,0,1,1,1,1
2021,ngdp_rpch,1,ar_annual,3.40857626647286,0.451151018697369,2.95742524777549,0,15.4393345110945,29.573189051721,22.5062617814078,0,0.2,0,0,0,0.2
2022,ngdp_rpch,1,ar_annual,1.54028401079604,0.650231216669383,0.890052794126655,0,8.03009393399338,10.7304453809373,9.38026965746534,0.4,0.6,0,0,0.4,0.6
2023,ngdp_rpch,1,ar_annual,0.704347215608414,0.678215173750029,0,0.0261320418583849,3.29183072357208,5.85736750323808,4.57459911340508,0.8,1,0,0.2,1,1
2013,ngdp_rpch,1.5,ar_annual,0.745150974255106,0.503765954739079,0,0.241385019516028,3.7834135096023,5.44448571109637,4.61394961034934,0.6,0.8,0.2,0.4,1,1
2014,ngdp_rpch,1.5,ar_annual,0.562471180789621,0.503989292191605,0.031906884647805,0.0265750039502115,2.75869928668583,4.35267539907785,3.55568734288184,0.6,1,0,0.2,0.8,1
2015,ngdp_rpch,1.5,ar_annual,0.499184187424948,0.499184187424948,0,0,2.26900294744413,4.31117637988864,3.29008966366639,1,1,0,0,1,1
2016,ngdp_rpch,1.5,ar_annual,0.490282171473312,0.490282171473312,0,0,2.22853952544222,4.2342946158607,3.23141707065146,1,1,0,0,1,1
2017,ngdp_rpch,1.5,ar_annual,0.49824310086438,0.481534506148526,0.016708594715854,0,2.32244644995157,4.15874589240868,3.24059617118012,0.6,1,0,0,0.6,1
2018,ngdp_rpch,1.5,ar_annual,0.472901072573295,0.472901072573295,0,0,2.14953509055137,4.08418372508748,3.11685940781942,1,1,0,0,1,1
2019,ngdp_rpch,1.5,ar_annual,0.466028172053978,0.466028172053978,0,0,2.11829485512591,4.02482630326478,3.07156057919535,1,1,0,0,1,1
2020,ngdp_rpch,1.5,ar_annual,7.37220358821215,0.458425494820801,0,6.91377809339135,31.6142785791402,68.4083753163923,50.0113269477663,0,0,1,1,1,1
2021,ngdp_rpch,1.5,ar_annual,3.41050950128942,0.451108921560815,2.9594005797286,0,15.4467685518698,29.5932686461138,22.5200185989918,0,0.2,0,0,0,0.2
2022,ngdp_rpch,1.5,ar_annual,1.54630228087575,0.655884599135824,0.890417681739928,0,8.05901938708419,10.7784971498046,9.41875826844437,0.4,0.6,0,0,0.4,0.6
2023,ngdp_rpch,1.5,ar_annual,0.706512078509333,0.679543428949449,0,0.0269686495598841,3.30456106601453,5.86883890515035,4.58669998558244,0.8,1,0,0.2,1,1
2013,pcpi_pch,0,ar_annual,0.516833060572863,0.238509438923256,0,0.278323621649607,2.73066157483009,3.51000727438203,3.12033442460606,0.4,0.6,0.4,0.6,1,1
2014,pcpi_pch,0,ar_annual,0.549589025593074,0.241016010980601,0,0.308573014612473,3.02652627719912,3.42546481886368,3.2259955480314,0,0.4,0.6,1,1,1
2015,pcpi_pch,0,ar_annual,0.918569526723629,0.244049470193664,0,0.674520056529965,4.53119038168833,7.04341458025177,5.78730248097005,0,0.4,0.6,1,1,1
2016,pcpi_pch,0,ar_annual,0.281725170184119,0.254581184665954,0,0.0271439855181651,1.37433088324516,2.19867619556948,1.78650353940732,0.6,1,0,0.4,1,1
2017,pcpi_pch,0,ar_annual,0.445004139388926,0.251164607343739,0.193839532045187,0,2.34239829761975,3.04408704372914,2.69324267067444,0.4,0.8,0,0,0.4,0.8
2018,pcpi_pch,0,ar_annual,0.273389497027303,0.250948050525144,0.022441446502159,0,1.32019644210096,2.16729883529367,1.74374763869731,0.8,1,0,0,0.8,1
2019,pcpi_pch,0,ar_annual,0.27692122746576,0.247303900923831,0,0.0296173265419287,1.36103928348293,2.13582634060787,1.7484328120454,0.4,1,0,0.6,1,1
2020,pcpi_pch,0,ar_annual,0.509220395402435,0.245181737830264,0,0.264038657572171,3.02072643412273,2.63259182274186,2.8266591284323,0,0.4,0.6,1,1,1
2021,pcpi_pch,0,ar_annual,1.23451645464284,0.247323164497965,0.987193290144879,0,6.08476586997048,9.47841441793068,7.78159014395058,0,0,0,0,0,0
2022,pcpi_pch,0,ar_annual,5.10602947042749,0.261684488105512,4.84434498232197,0,21.6374034086441,48.0270808869395,34.8322421477918,0,0,0,0,0,0
2023,pcpi_pch,0,ar_annual,0.748279221271131,0.390149061983639,0.272054497079556,0.086075662207937,4.00837699018677,4.94464194995571,4.47650947007124,0.2,0.8,0,0.4,0.6,0.8
2013,pcpi_pch,0.5,ar_annual,0.507179195186021,0.238298882236508,0,0.268880312949513,2.68126741311917,3.44041537092248,3.06084139202083,0.4,0.8,0.2,0.6,1,1
2014,pcpi_pch,0.5,ar_annual,0.549589025593074,0.241016010980601,0,0.308573014612473,3.02652627719912,3.42546481886368,3.2259955480314,0,0.4,0.6,1,1,1
2015,pcpi_pch,0.5,ar_annual,0.919565284274873,0.244010587527817,0,0.675554696747056,4.53499313458278,7.05382284904052,5.79440799181165,0,0.4,0.6,1,1,1
2016,pcpi_pch,0.5,ar_annual,0.281590995527932,0.25459057385503,0,0.0270004216729023,1.37322505031265,2.19875728477701,1.78599116754483,0.6,1,0,0.4,1,1
2017,pcpi_pch,0.5,ar_annual,0.448043845220717,0.251182670206804,0.196861175013913,0,2.35734297345245,3.0675194707832,2.71243122211783,0.4,0.8,0,0,0.4,0.8
2018,pcpi_pch,0.5,ar_annual,0.273587098747884,0.250981991821065,0.022605106926819,0,1.32166000302229,2.16759196740193,1.74462598521211,0.8,1,0,0,0.8,1
2019,pcpi_pch,0.5,ar_annual,0.27692122746576,0.247303900923831,0,0.0296173265419287,1.36103928348293,2.13582634060787,1.7484328120454,0.4,1,0,0.6,1,1
2020,pcpi_pch,0.5,ar_annual,0.509220395402435,0.245181737830264,0,0.264038657572171,3.02072643412273,2.63259182274186,2.8266591284323,0,0.4,0.6,1,1,1
2021,pcpi_pch,0.5,ar_annual,1.23451645464284,0.247323164497965,0.987193290144879,0,6.08476586997048,9.47841441793068,7.78159014395058,0,0,0,0,0,0
2022,pcpi_pch,0.5,ar_annual,5.10602947042749,0.261684488105512,4.84434498232197,0,21.6374034086441,48.0270808869395,34.8322421477918,0,0,0,0,0,0
2023,pcpi_pch,0.5,ar_annual,0.748279221271131,0.390149061983639,0.272054497079556,0.086075662207937,4.00837699018677,4.94464194995571,4.47650947007124,0.2,0.8,0,0.4,0.6,0.8
2013,pcpi_pch,1,ar_annual,0.440448196864315,0.269737642372831,0,0.170710554491483,2.51909624391626,2.51122332749565,2.51515978570595,0.4,0.8,0.2,0.6,1,1
2014,pcpi_pch,1,ar_annual,0.894461519178534,0.265443800714441,0,0.629017718464092,4.67032075924761,6.21342848545166,5.44187462234963,0,0.4,0.6,1,1,1
2015,pcpi_pch,1,ar_annual,1.38210973941956,0.268350983209717,0,1.11375875620984,6.77263331716821,10.7106114954706,8.74162240631943,0,0,1,1,1,1
2016,pcpi_pch,1,ar_annual,0.687522474080446,0.274889399555938,0,0.412633074524508,3.75207125434291,4.37027134575166,4.06117130004728,0,0.6,0.4,1,1,1
2017,pcpi_pch,1,ar_annual,0.350680585393567,0.291634395321089,0.059046190072478,0,1.76185964076397,2.60896260596142,2.18541112336269,0.8,0.8,0,0,0.8,0.8
2018,pcpi_pch,1,ar_annual,0.352558605191596,0.290653196049771,0.061905409141825,0,1.81638479791525,2.5102101090438,2.16329745347952,0.4,1,0,0,0.4,1
2019,pcpi_pch,1,ar_annual,0.3149412148837,0.287279527335504,0,0.0276616875481966,1.52710027609122,2.48107360744596,2.00408694176859,0.6,1,0,0.4,1,1
