model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
ar,absolute,rolling window,GBR,ngdp_rpch,0,0.450277508330157,0.159558939021057,0.030826536419368,0.259892032889732,0.827303467816712,1.92813949227306,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1
ar,absolute,rolling window,GBR,ngdp_rpch,0.5,1.30617322717989,0.249810191341914,0.214085783029349,0.842277252808628,1.49388671147062,2.8105842893478,0.181818181818182,0.272727272727273,0.272727272727273,0.454545454545455,0.545454545454545,0.545454545454545,0.727272727272727,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,GBR,ngdp_rpch,1,1.87256384948568,0.344524105268893,0.381531874412116,1.14650786980467,1.70262805981462,3.74439840753263,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.727272727272727,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,GBR,ngdp_rpch,1.5,2.00453174531775,0.390056059940126,0.445013370227335,1.16946231515029,2.08971308372802,3.80274260848257,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909
ar,absolute,rolling window,ITA,ngdp_rpch,0,0.424350826360619,0.143860572140141,0.000509037488303767,0.279981216732174,0.831454536502609,1.4483108482577,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909,1,1,1,1,1,1,1,1
ar,absolute,rolling window,ITA,ngdp_rpch,0.5,0.400566070431937,0.215811278741078,0.0164467718978592,0.168308019793,1.05743612358046,2.0560951677727,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1
ar,absolute,rolling window,ITA,ngdp_rpch,1,1.76123032874545,0.807204901858044,0,0.954025426887402,4.11072961282294,6.45284460827536,0.272727272727273,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.727272727272727,1,1,1,1,1,1,1,1,1
ar,absolute,rolling window,ITA,ngdp_rpch,1.5,2.39455849476093,0.990242318661666,0.405573521123267,0.998742654975997,5.01022441564026,8.14073097705783,0.181818181818182,0.272727272727273,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,USA,ngdp_rpch,0,0.265441995775067,0.107934645515903,0.000342899010179696,0.157164451248984,0.630823622438419,0.88388533885361,0.272727272727273,0.454545454545455,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.909090909090909,1,1,1,1,1,1,1,1
ar,absolute,rolling window,USA,ngdp_rpch,0.5,0.60209896963717,0.214252346316663,0.0364443136114848,0.351402309709023,1.25449599042206,2.03128832113864,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.545454545454545,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1
ar,absolute,rolling window,USA,ngdp_rpch,1,1.00767179787035,0.270027025505229,0.031136217850675,0.706508554514447,1.33899494579904,2.79888248293231,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1
ar,absolute,rolling window,USA,ngdp_rpch,1.5,1.19550201763083,0.264447542103466,0.22678580298461,0.704268672542756,1.62266612622698,2.72181021688241,0.0909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,DEU,pcpi_pch,0,0.351141090297417,0.057500130381304,0.204401501312368,0.0892394586037446,0.408643423942926,0.627592259666779,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,DEU,pcpi_pch,0.5,0.631022405866349,0.114482514133383,0.468663119777947,0.0478767719550179,0.68238424122268,1.05870347011628,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727
ar,absolute,rolling window,DEU,pcpi_pch,1,1.48480085690654,0.354972923987172,0.536799381886739,0.593028551032625,2.05560113203263,3.32546427595532,0,0,0,0.0909090909090909,0.181818181818182,0.272727272727273,0.454545454545455,0.454545454545455,0.545454545454545,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909
ar,absolute,rolling window,DEU,pcpi_pch,1.5,1.43181049731852,0.431173801879723,0.60759190285517,0.393044792583628,2.45771092627018,3.63166235831976,0,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
ar,absolute,rolling window,FRA,pcpi_pch,0,0.220611958633926,0.0679900894109411,0.15162945527971,0.000992413943275293,0.400839937533564,0.662126790218703,0.0909090909090909,0.272727272727273,0.272727272727273,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727
ar,absolute,rolling window,FRA,pcpi_pch,0.5,0.405980684412689,0.106970999177662,0.292319148993024,0.00669053624200344,0.558416755785468,1.22835230494717,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727
ar,absolute,rolling window,FRA,pcpi_pch,1,0.666141457946333,0.223347324641018,0.276713505522837,0.166080627782478,1.38667406748049,1.97721110850679,0.0909090909090909,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.636363636363636,0.727272727272727,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909
ar,absolute,rolling window,FRA,pcpi_pch,1.5,0.939817800129043,0.510024665034738,0.152830690186718,0.276962444907587,2.52185135679049,4.00943694530841,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.818181818181818,0.0909090909090909,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,GBR,pcpi_pch,0,0.320535267357174,0.0924709536673929,0.184947860567146,0.0431164531226346,0.49894562060377,0.844978576923982,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.363636363636364,0.636363636363636,0.727272727272727,0.818181818181818,0,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818
ar,absolute,rolling window,GBR,pcpi_pch,0.5,0.661853996859488,0.123059366032592,0.460002883689404,0.0787917471374922,0.670691145283298,1.04263223275186,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727
ar,absolute,rolling window,GBR,pcpi_pch,1,1.35725806051667,0.585827750610511,0.287033223608853,0.484397086297308,2.84982316970703,4.6745913551019,0.0909090909090909,0.0909090909090909,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,GBR,pcpi_pch,1.5,1.73049416941913,0.898165253471696,0.310355822357811,0.521973093589626,4.78575183755986,5.80560783193695,0,0,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.818181818181818,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,ITA,pcpi_pch,0,0.197864443480667,0.0502236836666637,0.131618504704717,0.0160222551092867,0.322492680418044,0.35033266072824,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727
ar,absolute,rolling window,ITA,pcpi_pch,0.5,0.33756440670146,0.139922454543174,0.0175884004206062,0.180053551737679,0.730410744484174,1.08944205509661,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,1,1
ar,absolute,rolling window,ITA,pcpi_pch,1,1.42903536805229,0.429414766375823,0.371040245072903,0.628580356603561,2.68993674233189,3.73961205294746,0,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,ITA,pcpi_pch,1.5,1.80086471408159,0.898766649429104,0.165597271272841,0.736500793379648,5.04459617194338,6.47006454690316,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.545454545454545,0.727272727272727,0.181818181818182,0.363636363636364,0.545454545454545,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,USA,pcpi_pch,0,0.0982143603783236,0.0517833095628783,0.00524932391310695,0.0411817269023383,0.260707378654304,0.451994780479478,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.818181818181818,1,0,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1
ar,absolute,rolling window,USA,pcpi_pch,0.5,0.439212884045669,0.215666994449373,0.160632190815187,0.0629136987811091,1.06609143961901,1.56754114625668,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727
ar,absolute,rolling window,USA,pcpi_pch,1,0.813385130541315,0.437297219646151,0.176405431297676,0.199682479597488,2.09327661978952,3.01175608656022,0.181818181818182,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar,absolute,rolling window,USA,pcpi_pch,1.5,1.32307484743307,0.388569372654417,0.299790920942603,0.634714553836053,2.12708960967647,3.88978004268808,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
bvar,absolute,rolling window,DEU,ngdp_rpch,0,0.321254931299349,0.161216151921784,0.0213204903781877,0.138718288999377,0.922282715709169,1.52394862100519,0,0,0.181818181818182,0.363636363636364,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1,1
bvar,absolute,rolling window,DEU,ngdp_rpch,0.5,0.660848170901939,0.256081660549322,0.0427334796268631,0.362033030725754,1.37373903871266,2.31090360712909,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.727272727272727,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.909090909090909,1,1,1
bvar,absolute,rolling window,DEU,ngdp_rpch,1,1.05922324603099,0.34523231387931,0.00697242962687577,0.707018502524802,1.71320597713386,2.8008413065654,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0.545454545454545,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1,1,1
bvar,absolute,rolling window,DEU,ngdp_rpch,1.5,1.12903308702551,0.429017053794134,0.0251753061438526,0.674840727087522,2.42600416406037,3.48729056401101,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1,1,1
bvar,absolute,rolling window,FRA,ngdp_rpch,0,0.521850816927962,0.209139898484684,0.000239608011655153,0.312471310431623,1.13798016273282,1.91629286828756,0.363636363636364,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.909090909090909,1,1,1,1,1,1,1,1
bvar,absolute,rolling window,FRA,ngdp_rpch,0.5,0.424410207385672,0.29670957220565,0.0422096360891332,0.0854909990908889,1.44947928741606,2.95669282824167,0.363636363636364,0.454545454545455,0.454545454545455,0.636363636363636,0.727272727272727,0.818181818181818,1,1,1,0,0,0,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1
bvar,absolute,rolling window,FRA,ngdp_rpch,1,1.84982754863013,0.303161695822822,0.0200399745194856,1.52662587828782,1.846550334015,2.96778916538609,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.545454545454545,0.636363636363636,0.818181818181818,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1,1
bvar,absolute,rolling window,FRA,ngdp_rpch,1.5,1.85475045185164,0.3097376485997,0.538622269406814,1.00639053384513,1.89154518923603,3.26876312347378,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
bvar,absolute,rolling window,GBR,ngdp_rpch,0,0.57606032838355,0.170049082089156,0,0.406011246294394,0.91067171026766,2.16562915442848,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,1,1,1,1,1,1,1,1,1
bvar,absolute,rolling window,GBR,ngdp_rpch,0.5,1.26200086500672,0.227234238737736,0.261399980653488,0.773366645615501,1.44446367071093,2.36497843271086,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
bvar,absolute,rolling window,GBR,ngdp_rpch,1,1.74009741099036,0.343916078247434,0.000630387844481008,1.39555094489845,1.78242811169256,3.66627080200779,0,0.0909090909090909,0.0909090909090909,0.363636363636364,0.454545454545455,0.545454545454545,0.818181818181818,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.181818181818182,0.454545454545455,0.545454545454545,0.636363636363636,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1,1,1,1,1,1
bvar,absolute,rolling window,GBR,ngdp_rpch,1.5,2.05909549785178,0.40694225991873,0.475555421435849,1.1765978164972,2.11072284542343,4.02185724509328,0,0.0909090909090909,0.0909090909090909,0.363636363636364,0.454545454545455,0.454545454545455,0.636363636363636,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909
bvar,absolute,rolling window,ITA,ngdp_rpch,0,0.55448677097937,0.144173732063747,0.00231162473469886,0.408001414180924,0.848942790332921,1.35970136204251,0,0.272727272727273,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.909090909090909,1,1,1,1,1,1,1
bvar,absolute,rolling window,ITA,ngdp_rpch,0.5,0.295338274743181,0.156361441482643,0.0441348186248139,0.094842014635724,0.828366884526052,1.62464729898764,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909,1,1
bvar,absolute,rolling window,ITA,ngdp_rpch,1,1.98575872046305,0.439570100123834,0,1.54618862033921,2.91866157093637,5.00882204773453,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,1,1,1,1,1,1,1,1,1
bvar,absolute,rolling window,ITA,ngdp_rpch,1.5,2.21290887966117,0.527878610248419,0.753310356684532,0.931719912728223,3.00068870409955,5.97624660842176,0.181818181818182,0.272727272727273,0.272727272727273,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.545454545454545,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909
bvar,absolute,rolling window,USA,ngdp_rpch,0,0.307202700860163,0.104934454581882,0.000481653761633333,0.201786592516647,0.619330827423469,0.884657711473829,0.272727272727273,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.636363636363636,0.909090909090909,1,1,1,1,1,1,1,1
bvar,absolute,rolling window,USA,ngdp_rpch,0.5,0.622612787381344,0.198456950378949,0.0289559739877507,0.395199863014644,1.07472324683038,1.79243634725277,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,1,1,1
