model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
bvar,absolute,rolling window,ITA,pcpi_pch,0.5,0.24625634463214,0.10473007947198,0.0765897722839342,0.0649364928762249,0.484446306176239,1.02272997337911,0.272727272727273,0.636363636363636,0.181818181818182,0.363636363636364,0.636363636363636,0.818181818181818
bvar,absolute,rolling window,ITA,pcpi_pch,1,1.04894525422952,0.310445986078709,0.393578918573449,0.344920349577367,1.73023714475913,2.49960860138143,0.181818181818182,0.454545454545455,0.454545454545455,0.727272727272727,0.909090909090909,0.909090909090909
bvar,absolute,rolling window,ITA,pcpi_pch,1.5,1.15873000747561,0.513631447925576,0.392289549710788,0.252809009839243,2.91910682442471,3.5112354701958,0.181818181818182,0.363636363636364,0.454545454545455,0.636363636363636,0.818181818181818,0.818181818181818
bvar,absolute,rolling window,USA,pcpi_pch,0,0.0842442587989113,0.0516871335294012,0.00246819458535817,0.0300889306841519,0.245736921211868,0.451262201689579,0.545454545454545,0.727272727272727,0.272727272727273,0.363636363636364,0.909090909090909,1
bvar,absolute,rolling window,USA,pcpi_pch,0.5,0.362589646819551,0.176774975864903,0.16771834539852,0.0180963255561282,0.894524959232277,1.45783066338283,0.363636363636364,0.727272727272727,0.0909090909090909,0.272727272727273,0.636363636363636,0.818181818181818
bvar,absolute,rolling window,USA,pcpi_pch,1,0.655019215041335,0.365279772204019,0.193867422719413,0.0958720201179027,1.94808406540839,2.67791694520936,0.545454545454545,0.818181818181818,0.0909090909090909,0.272727272727273,0.818181818181818,0.909090909090909
bvar,absolute,rolling window,USA,pcpi_pch,1.5,1.09327081637507,0.32843549242415,0.332317233201326,0.43251809074959,1.70992363090942,2.95829131591342,0.181818181818182,0.636363636363636,0.181818181818182,0.636363636363636,0.818181818181818,0.818181818181818
mean_ensemble,absolute,rolling window,DEU,ngdp_rpch,0,0.188689888572107,0.151428707919582,0,0.0372611806525241,0.719182813263735,1.26466991688524,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,1,1
mean_ensemble,absolute,rolling window,DEU,ngdp_rpch,0.5,0.354236502885243,0.239449764952017,0,0.114786737933226,1.10699273061902,2.14174310264837,0.545454545454545,0.909090909090909,0.0909090909090909,0.454545454545455,1,1
mean_ensemble,absolute,rolling window,DEU,ngdp_rpch,1,0.960695632758707,0.385595118741509,0,0.575100514017198,1.98010751359909,3.24635714809864,0.545454545454545,0.727272727272727,0.272727272727273,0.454545454545455,1,1
mean_ensemble,absolute,rolling window,DEU,ngdp_rpch,1.5,1.09045905522223,0.463297630944264,0,0.627161424277966,2.40717067431485,3.746162826951,0.636363636363636,0.818181818181818,0.181818181818182,0.363636363636364,1,1
mean_ensemble,absolute,rolling window,FRA,ngdp_rpch,0,0.162212563402888,0.133015592410194,0,0.0291969709926938,0.661305931590046,1.03428523646523,0.727272727272727,0.909090909090909,0.0909090909090909,0.272727272727273,1,1
mean_ensemble,absolute,rolling window,FRA,ngdp_rpch,0.5,0.426282152115512,0.258480003929085,0.0148149232900641,0.152987224896363,1.2566503571307,2.17223294688956,0.727272727272727,0.818181818181818,0.181818181818182,0.181818181818182,0.909090909090909,1
mean_ensemble,absolute,rolling window,FRA,ngdp_rpch,1,1.25256423299562,0.429778433381652,0,0.822785799613971,2.15862292546429,3.85604325423791,0.454545454545455,0.909090909090909,0.0909090909090909,0.545454545454545,1,1
mean_ensemble,absolute,rolling window,FRA,ngdp_rpch,1.5,1.5639426493929,0.511879453219362,0.2607799993953,0.791283196778233,2.64374055479046,4.4579067019822,0.545454545454545,0.818181818181818,0.0909090909090909,0.363636363636364,0.909090909090909,0.909090909090909
mean_ensemble,absolute,rolling window,GBR,ngdp_rpch,0,0.26481647979714,0.158449606066411,0,0.106366873730728,0.705305348911197,1.50197961098809,0.727272727272727,0.818181818181818,0.181818181818182,0.272727272727273,1,1
mean_ensemble,absolute,rolling window,GBR,ngdp_rpch,0.5,0.980964059847756,0.250589008013871,0.196203777186853,0.534171274647032,1.31142468979376,2.29597455807517,0.545454545454545,0.818181818181818,0.0909090909090909,0.363636363636364,0.909090909090909,0.909090909090909
mean_ensemble,absolute,rolling window,GBR,ngdp_rpch,1,1.36495738005649,0.341490363473213,0.01958966107165,1.00387735551163,1.63892836928608,3.52493020790301,0.545454545454545,0.909090909090909,0.0909090909090909,0.363636363636364,0.909090909090909,1
mean_ensemble,absolute,rolling window,GBR,ngdp_rpch,1.5,1.73095153825434,0.420753214146064,0.31723964656528,0.992958677542994,2.18555870638187,3.97036791769019,0.545454545454545,0.818181818181818,0.0909090909090909,0.181818181818182,0.727272727272727,0.909090909090909
mean_ensemble,absolute,rolling window,ITA,ngdp_rpch,0,0.221491594486108,0.135202924991647,0,0.0862886694944611,0.658097764706028,1.13749370749578,0.636363636363636,0.909090909090909,0.0909090909090909,0.363636363636364,1,1
mean_ensemble,absolute,rolling window,ITA,ngdp_rpch,0.5,0.303468885244998,0.207747833614221,0.0619157414318786,0.0338053101988985,0.985460104379901,1.78040224946355,0.636363636363636,0.818181818181818,0.0909090909090909,0.181818181818182,0.818181818181818,0.909090909090909
mean_ensemble,absolute,rolling window,ITA,ngdp_rpch,1,1.39487410350636,0.610188210491204,0,0.784685893015152,3.06767120427882,5.17607539651917,0.727272727272727,0.818181818181818,0.181818181818182,0.272727272727273,1,1
mean_ensemble,absolute,rolling window,ITA,ngdp_rpch,1.5,1.83703266489118,0.720003583323129,0.339031619082102,0.777997462485946,3.57585575478032,6.37640987779922,0.636363636363636,0.727272727272727,0.181818181818182,0.181818181818182,0.818181818181818,0.909090909090909
mean_ensemble,absolute,rolling window,USA,ngdp_rpch,0,0.167748171144384,0.114907735570771,0.00064146178326681,0.0521989737903459,0.576332514077435,0.900232129483878,0.545454545454545,0.909090909090909,0.0909090909090909,0.363636363636364,0.909090909090909,1
mean_ensemble,absolute,rolling window,USA,ngdp_rpch,0.5,0.34833875239221,0.191968207442043,0,0.156370544950166,0.954599957813176,1.59579411107965,0.636363636363636,0.727272727272727,0.272727272727273,0.363636363636364,1,1
mean_ensemble,absolute,rolling window,USA,ngdp_rpch,1,0.937436271006975,0.323454964288008,0.0100863315963695,0.603894975122597,1.50325154627698,3.22718758543357,0.454545454545455,0.818181818181818,0.181818181818182,0.454545454545455,0.909090909090909,1
mean_ensemble,absolute,rolling window,USA,ngdp_rpch,1.5,0.981497891373132,0.392990948509373,0.106063777259786,0.482443165603972,1.8334430361026,3.78322416782963,0.636363636363636,0.818181818181818,0.0909090909090909,0.272727272727273,0.909090909090909,0.909090909090909
mean_ensemble,absolute,rolling window,DEU,pcpi_pch,0,0.22897172065851,0.0626569538037679,0.129147568491767,0.0371671983629747,0.34587504975283,0.52196619799652,0.454545454545455,0.636363636363636,0.181818181818182,0.363636363636364,0.818181818181818,0.818181818181818
mean_ensemble,absolute,rolling window,DEU,pcpi_pch,0.5,0.514799780112576,0.103976082981517,0.379273877043528,0.0315498200875304,0.599468441042139,0.901604576628943,0.454545454545455,0.454545454545455,0.0909090909090909,0.0909090909090909,0.545454545454545,0.545454545454545
mean_ensemble,absolute,rolling window,DEU,pcpi_pch,1,1.13170580127742,0.354078412995398,0.513371373023518,0.264256015258505,1.94383068169412,2.86907887113125,0.363636363636364,0.454545454545455,0.363636363636364,0.454545454545455,0.818181818181818,0.818181818181818
mean_ensemble,absolute,rolling window,DEU,pcpi_pch,1.5,1.19664692468689,0.408641889161579,0.661003296032867,0.127001739492443,2.26445247781411,3.15725336975461,0.363636363636364,0.636363636363636,0.181818181818182,0.363636363636364,0.727272727272727,0.818181818181818
mean_ensemble,absolute,rolling window,FRA,pcpi_pch,0,0.144604979917117,0.0587349919353567,0.0858699879817604,0,0.302809195948014,0.486918170100084,0.636363636363636,0.727272727272727,0,0,0.636363636363636,0.727272727272727
mean_ensemble,absolute,rolling window,FRA,pcpi_pch,0.5,0.318045828350711,0.129740697418464,0.186161031881871,0.00214409905037691,0.594585326497785,1.29565677863974,0.181818181818182,0.636363636363636,0,0.0909090909090909,0.272727272727273,0.636363636363636
mean_ensemble,absolute,rolling window,FRA,pcpi_pch,1,0.574107480120512,0.265293733677954,0.277649846765695,0.0311638996768628,1.36865830867975,2.14166692913781,0.363636363636364,0.818181818181818,0,0.363636363636364,0.727272727272727,0.818181818181818
mean_ensemble,absolute,rolling window,FRA,pcpi_pch,1.5,0.77947038889576,0.405838310816637,0.283246251968309,0.0903858261108142,2.11094094116935,3.16952070706295,0.363636363636364,0.636363636363636,0.181818181818182,0.363636363636364,0.727272727272727,0.818181818181818
mean_ensemble,absolute,rolling window,GBR,pcpi_pch,0,0.188280931185544,0.0801985066397103,0.0964963519281863,0.0115860726176472,0.402615790161928,0.68754538865578,0.545454545454545,0.727272727272727,0,0.181818181818182,0.727272727272727,0.727272727272727
mean_ensemble,absolute,rolling window,GBR,pcpi_pch,0.5,0.549364694631963,0.13947878136163,0.384852146265742,0.0250337670045906,0.746155086571571,1.24417814172764,0.545454545454545,0.636363636363636,0.0909090909090909,0.181818181818182,0.727272727272727,0.727272727272727
mean_ensemble,absolute,rolling window,GBR,pcpi_pch,1,0.993337296847806,0.442326862826994,0.381260388870894,0.169750045149917,2.22197696187637,3.77440429763431,0.545454545454545,0.727272727272727,0.181818181818182,0.363636363636364,0.909090909090909,0.909090909090909
mean_ensemble,absolute,rolling window,GBR,pcpi_pch,1.5,1.27462255646322,0.537573717331613,0.535315179740124,0.20173365939148,2.90092478098734,4.12173304859746,0.454545454545455,0.636363636363636,0.181818181818182,0.363636363636364,0.818181818181818,0.818181818181818
mean_ensemble,absolute,rolling window,ITA,pcpi_pch,0,0.140394968189416,0.053312271403432,0.0764464598746782,0.0106362369113062,0.280286577507327,0.436743009796552,0.454545454545455,0.818181818181818,0.0909090909090909,0.363636363636364,0.818181818181818,0.909090909090909
mean_ensemble,absolute,rolling window,ITA,pcpi_pch,0.5,0.273512289880993,0.135658037049269,0.100839381487028,0.0370148713446955,0.643734418510707,1.23126564436984,0.545454545454545,0.818181818181818,0.0909090909090909,0.272727272727273,0.818181818181818,0.909090909090909
mean_ensemble,absolute,rolling window,ITA,pcpi_pch,1,0.982452149287715,0.375155933446205,0.41894400923965,0.18835220660186,2.04562830339494,2.88770320134488,0.363636363636364,0.636363636363636,0.272727272727273,0.545454545454545,0.909090909090909,0.909090909090909
mean_ensemble,absolute,rolling window,ITA,pcpi_pch,1.5,1.09570038629676,0.60450342881425,0.340788845067725,0.150408112414787,3.34566897730574,4.14022218143279,0.272727272727273,0.636363636363636,0.272727272727273,0.636363636363636,0.909090909090909,0.909090909090909
mean_ensemble,absolute,rolling window,USA,pcpi_pch,0,0.0820312204537323,0.0543842437769873,0.00725076063764723,0.0203962160390977,0.252027704275391,0.484505697254876,0.727272727272727,0.727272727272727,0.181818181818182,0.181818181818182,0.909090909090909,0.909090909090909
mean_ensemble,absolute,rolling window,USA,pcpi_pch,0.5,0.327624118852989,0.18009990800541,0.141661196460241,0.00586301438733864,0.940253550182373,1.37046651083123,0.454545454545455,0.818181818181818,0,0.181818181818182,0.636363636363636,0.818181818181818
mean_ensemble,absolute,rolling window,USA,pcpi_pch,1,0.708735889701895,0.344477682857588,0.259543813781269,0.104714393063037,1.65915069983923,3.05555259352692,0.636363636363636,0.818181818181818,0.0909090909090909,0.181818181818182,0.818181818181818,0.909090909090909
mean_ensemble,absolute,rolling window,USA,pcpi_pch,1.5,0.999401077598588,0.370687491064833,0.352811125327746,0.275902461206009,1.84719258763427,3.35843884146371,0.363636363636364,0.636363636363636,0.181818181818182,0.454545454545455,0.818181818181818,0.818181818181818
