model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
ar,directional,rolling window,ITA,ngdp_rpch,0,0.295281629645572,0.0905053614009795,0.0722856554513276,0.132490612793265,0.571760603099727,0.886562554471989,0.166666666666667,0.25,0.25,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.583333333333333,0.666666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.75
ar,directional,rolling window,ITA,ngdp_rpch,0.5,0.567356344109321,0.126949586833944,0.146489288474702,0.293917468800676,0.820032831276444,1.56540668427902,0,0.0833333333333333,0.25,0.333333333333333,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.166666666666667,0.25,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.583333333333333,0.666666666666667,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
ar,directional,rolling window,ITA,ngdp_rpch,1,0.846516355678814,0.212786022783569,0.0285402486711413,0.605190084224104,1.3659693914725,2.02210860298536,0.0833333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.666666666666667,0.666666666666667,0.75,0.833333333333333,0.166666666666667,0.25,0.25,0.25,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.583333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,1,1
ar,directional,rolling window,ITA,ngdp_rpch,1.5,1.16267859813474,0.234716233626381,0.113134825284726,0.814827539223635,1.5056921157461,2.42488350614089,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.416666666666667,0.583333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.916666666666667,0.916666666666667,1
ar,directional,rolling window,USA,ngdp_rpch,0,0.256792573222885,0.124865582605035,0.126229837164404,0.0056971534534463,0.697158211553173,1.08509404086665,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.75,0.916666666666667,0.916666666666667,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.666666666666667,0.75,0.916666666666667,0.916666666666667
ar,directional,rolling window,USA,ngdp_rpch,0.5,0.412733745370223,0.169840346533527,0.0845583990464163,0.15833499979028,1.02479135972657,1.45999439453505,0.0833333333333333,0.166666666666667,0.25,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.916666666666667,0,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667
ar,directional,rolling window,USA,ngdp_rpch,1,1.01371821094673,0.180994688277986,0.0526099674386995,0.780113555230047,1.1112516414976,2.18750257803705,0,0,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.25,0.25,0.25,0.333333333333333,0.416666666666667,0.5,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667
ar,directional,rolling window,USA,ngdp_rpch,1.5,1.19744563955257,0.312498448744604,0.035093062550331,0.849854128257638,1.76364661353514,2.82392358507942,0.166666666666667,0.166666666666667,0.25,0.416666666666667,0.5,0.5,0.583333333333333,0.583333333333333,0.75,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.75,0.75,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
ar,directional,rolling window,DEU,pcpi_pch,0,0.128923786046781,0.0581141666963868,0.0580411280349164,0.012768491315478,0.348040428922656,0.689567400058501,0.0833333333333333,0.0833333333333333,0.25,0.333333333333333,0.583333333333333,0.666666666666667,0.75,0.916666666666667,1,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.75,0.75,0.833333333333333,0.916666666666667,1
ar,directional,rolling window,DEU,pcpi_pch,0.5,0.279347779528766,0.115659876195191,0.105988597367314,0.0576993059662614,0.696269180277474,1.15259278565399,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.416666666666667,0.583333333333333,0.583333333333333,0.75,0.833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.583333333333333,0.75,0.75,0.833333333333333,0.916666666666667
ar,directional,rolling window,DEU,pcpi_pch,1,0.48637099669812,0.17729680278227,0.185246668302325,0.123827525613525,0.901911518195143,1.99559807540375,0.0833333333333333,0.0833333333333333,0.333333333333333,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.75,0.75,0.75
ar,directional,rolling window,DEU,pcpi_pch,1.5,0.55108185066696,0.225799795629038,0.239805022752873,0.0854770322850495,1.39691185070863,2.34307806413277,0,0.0833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.75,0.75
ar,directional,rolling window,FRA,pcpi_pch,0,0.0684516104988409,0.0179810752111042,0.0471995049518063,0.00327103033593045,0.106185424705991,0.181512706386087,0.0833333333333333,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.583333333333333,0.583333333333333,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0.25,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.583333333333333
ar,directional,rolling window,FRA,pcpi_pch,0.5,0.380651277721113,0.101419996209897,0.234850666987456,0.0443806145237588,0.623095606073536,1.02730801360371,0,0,0.166666666666667,0.166666666666667,0.25,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.75
ar,directional,rolling window,FRA,pcpi_pch,1,0.503818826363312,0.120266354223134,0.247062436577378,0.136490035562801,0.733391202501936,1.20120376878239,0,0.0833333333333333,0.25,0.25,0.333333333333333,0.5,0.5,0.583333333333333,0.75,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.666666666666667,0.833333333333333
ar,directional,rolling window,FRA,pcpi_pch,1.5,0.828198697415047,0.175238822801016,0.53225402682024,0.120705847793791,1.1176174627788,2.1073883102647,0,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.666666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.583333333333333,0.583333333333333,0.75
ar,directional,rolling window,GBR,pcpi_pch,0,0.263598414599633,0.111854124746868,0.0703228647300503,0.0814214251227147,0.61018756956438,0.863308367405563,0.0833333333333333,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.583333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.75,0.75,0.916666666666667,0.916666666666667,0.916666666666667
ar,directional,rolling window,GBR,pcpi_pch,0.5,0.239776453893352,0.122065527903139,0.0739146274100738,0.0437962985801387,0.66924433634792,1.04899247168567,0.0833333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.666666666666667,0.75,0.75,0.833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.25,0.25,0.25,0.416666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667
ar,directional,rolling window,GBR,pcpi_pch,1,0.7050396913824,0.0689953717864367,0.419158427703781,0.216885891892183,0.48276137266771,0.887681282908685,0,0,0,0.0833333333333333,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.5,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.75
ar,directional,rolling window,GBR,pcpi_pch,1.5,0.716780517020085,0.0942364346707759,0.569820434118902,0.0527236482304075,0.60037797598658,1.26993340154547,0,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.583333333333333
ar,directional,rolling window,ITA,pcpi_pch,0,0.0936244202450375,0.0395097148504162,0.0385761492142888,0.0155385561803325,0.222522880756539,0.389964986185592,0.0833333333333333,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.5,0.666666666666667,0.75,0.833333333333333,0,0,0,0.166666666666667,0.166666666666667,0.25,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.833333333333333
ar,directional,rolling window,ITA,pcpi_pch,0.5,0.21515081060818,0.0855254195629679,0.129112720006277,0.000512671038934721,0.503475016080432,0.851820732050759,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0,0,0,0,0,0,0,0,0.0833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.75
ar,directional,rolling window,ITA,pcpi_pch,1,0.551179579585464,0.116938392859954,0.204372822002094,0.229868364723417,0.721090305189578,1.17016771855867,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75
ar,directional,rolling window,ITA,pcpi_pch,1.5,0.749835464296735,0.177405376579936,0.457222282468405,0.115207805248394,1.11387435904072,1.78561928119249,0,0.0833333333333333,0.166666666666667,0.25,0.25,0.25,0.583333333333333,0.666666666666667,0.666666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.75,0.75
ar,directional,rolling window,USA,pcpi_pch,0,0.14800118955663,0.0193204758850682,0.0156923518899711,0.112988361781591,0.123469203581806,0.252522415100799,0,0,0,0.0833333333333333,0.166666666666667,0.166666666666667,0.416666666666667,0.416666666666667,0.5,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.75,0.75,0.833333333333333,0.833333333333333,0.916666666666667
ar,directional,rolling window,USA,pcpi_pch,0.5,0.393302868421144,0.0961100878238511,0.16921163997955,0.127981140617743,0.564347175627521,0.996708237070342,0,0,0,0.166666666666667,0.25,0.25,0.416666666666667,0.5,0.583333333333333,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.75
ar,directional,rolling window,USA,pcpi_pch,1,0.910267724547101,0.126867410877977,0.26055833755967,0.522841976109454,0.92807520608253,1.45653819296884,0,0.0833333333333333,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.75,0.75
ar,directional,rolling window,USA,pcpi_pch,1.5,0.707288861492876,0.170550023498116,0.145418889159343,0.391319948835417,1.01485983360589,1.66707845671225,0,0.166666666666667,0.166666666666667,0.25,0.25,0.25,0.25,0.5,0.833333333333333,0.166666666666667,0.166666666666667,0.25,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,1
ar_bic,directional,rolling window,DEU,ngdp_rpch,0,0.457350933966013,0.125136162294784,0.111768548299766,0.220446223371462,0.754202960765458,1.31538765819178,0.0833333333333333,0.166666666666667,0.25,0.25,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.833333333333333,0,0.25,0.25,0.333333333333333,0.416666666666667,0.5,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.75,0.75,0.75,0.75,0.75,0.833333333333333,0.833333333333333
ar_bic,directional,rolling window,DEU,ngdp_rpch,0.5,0.608308332228774,0.167084730026673,0.194923913960731,0.246299688241369,0.945309917408178,1.84059821685197,0.0833333333333333,0.0833333333333333,0.166666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.833333333333333,0,0.25,0.25,0.25,0.25,0.25,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
ar_bic,directional,rolling window,DEU,ngdp_rpch,1,1.07661521949509,0.208113806112792,0.288126200294657,0.580375213087639,1.32758971860393,2.47219353993608,0,0.0833333333333333,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.666666666666667,0.75,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.833333333333333
ar_bic,directional,rolling window,DEU,ngdp_rpch,1.5,1.30091985833821,0.263305229909027,0.394890284584499,0.642724343844686,1.74150005570157,2.62748935811524,0.0833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.583333333333333,0.0833333333333333,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
ar_bic,directional,rolling window,FRA,ngdp_rpch,0,0.174946974065841,0.0591847399571124,0.0649474866458547,0.0508147474628734,0.330284255357536,0.575556178603628,0.166666666666667,0.333333333333333,0.416666666666667,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.833333333333333,0.0833333333333333,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.5,0.583333333333333,0.75,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
ar_bic,directional,rolling window,FRA,ngdp_rpch,0.5,0.306649369575554,0.104136341963009,0.0569633546876597,0.145549672924885,0.596103539696765,1.20567146770661,0.0833333333333333,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.666666666666667,0.75,0.833333333333333,0.0833333333333333,0.166666666666667,0.25,0.5,0.5,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.75,0.75,0.75,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667
ar_bic,directional,rolling window,FRA,ngdp_rpch,1,0.703909604975603,0.268306489356829,0.0433065890020862,0.392296526616688,1.47191815146264,2.11610588072523,0,0.0833333333333333,0.333333333333333,0.416666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.166666666666667,0.25,0.25,0.25,0.333333333333333,0.5,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
ar_bic,directional,rolling window,FRA,ngdp_rpch,1.5,0.799793540706359,0.253527969912739,0.0400687478818443,0.506196822911775,1.51851567304094,2.36175594631962,0.0833333333333333,0.166666666666667,0.25,0.333333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.833333333333333,0.916666666666667,0.916666666666667,1,1,1
ar_bic,directional,rolling window,GBR,ngdp_rpch,0,0.496193589298284,0.193919412434301,0.208287520624897,0.0939866562390864,1.11814653166122,1.43201921198878,0.0833333333333333,0.25,0.25,0.333333333333333,0.5,0.5,0.5,0.583333333333333,0.75,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.916666666666667
ar_bic,directional,rolling window,GBR,ngdp_rpch,0.5,0.470323066044775,0.160751370426312,0.134889248669776,0.174682446948687,0.963447601780303,1.46580033223119,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.5,0.583333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.833333333333333
ar_bic,directional,rolling window,GBR,ngdp_rpch,1,0.987853432796453,0.133050844563316,0.102557794583151,0.752244793649985,0.831723454631364,2.03646088085532,0,0,0.166666666666667,0.166666666666667,0.25,0.416666666666667,0.416666666666667,0.666666666666667,0.75,0.166666666666667,0.25,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667
ar_bic,directional,rolling window,GBR,ngdp_rpch,1.5,1.12193246191537,0.184768185095198,0.0614201508661258,0.875744125954046,1.12226144588583,2.33276482475735,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.25,0.5,0.583333333333333,0.666666666666667,0.75,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.75,0.75,0.75,0.833333333333333,0.833333333333333,0.916666666666667,1,1,1
ar_bic,directional,rolling window,ITA,ngdp_rpch,0,0.298830898033482,0.0905053614009795,0.0758349238392375,0.132490612793265,0.572647920196704,0.88691748131078,0.166666666666667,0.25,0.25,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.583333333333333,0.666666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.75
ar_bic,directional,rolling window,ITA,ngdp_rpch,0.5,0.653889700223565,0.127531094822523,0.232441136600366,0.293917468800676,0.842217721221381,1.57238478014197,0,0,0.166666666666667,0.25,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.166666666666667,0.25,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.583333333333333,0.666666666666667,0.75,0.833333333333333,0.833333333333333,0.833333333333333
ar_bic,directional,rolling window,ITA,ngdp_rpch,1,0.846516355678814,0.212786022783569,0.0285402486711413,0.605190084224104,1.3659693914725,2.02210860298536,0.0833333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.666666666666667,0.666666666666667,0.75,0.833333333333333,0.166666666666667,0.25,0.25,0.25,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.583333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,1,1
ar_bic,directional,rolling window,ITA,ngdp_rpch,1.5,1.29102899667856,0.235688569980152,0.240512887474772,0.814827539223635,1.53766313151157,2.46940863020361,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.416666666666667,0.583333333333333,0.75,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.916666666666667,0.916666666666667,0.916666666666667
ar_bic,directional,rolling window,USA,ngdp_rpch,0,0.256792573222885,0.124865582605035,0.126229837164404,0.0056971534534463,0.697158211553173,1.08509404086665,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.75,0.916666666666667,0.916666666666667,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.666666666666667,0.75,0.916666666666667,0.916666666666667
ar_bic,directional,rolling window,USA,ngdp_rpch,0.5,0.412733745370223,0.169840346533527,0.0845583990464163,0.15833499979028,1.02479135972657,1.45999439453505,0.0833333333333333,0.166666666666667,0.25,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.916666666666667,0,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667
ar_bic,directional,rolling window,USA,ngdp_rpch,1,1.01371821094673,0.180994688277986,0.0526099674386995,0.780113555230047,1.1112516414976,2.18750257803705,0,0,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.25,0.25,0.25,0.333333333333333,0.416666666666667,0.5,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667
ar_bic,directional,rolling window,USA,ngdp_rpch,1.5,1.19744563955257,0.312498448744604,0.035093062550331,0.849854128257638,1.76364661353514,2.82392358507942,0.166666666666667,0.166666666666667,0.25,0.416666666666667,0.5,0.5,0.583333333333333,0.583333333333333,0.75,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.75,0.75,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
ar_bic,directional,rolling window,DEU,pcpi_pch,0,0.125453812922168,0.0566426407102839,0.051362091573543,0.0174490806383415,0.327541084872518,0.718139771689772,0.0833333333333333,0.166666666666667,0.25,0.416666666666667,0.583333333333333,0.583333333333333,0.833333333333333,0.833333333333333,1,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,1
ar_bic,directional,rolling window,DEU,pcpi_pch,0.5,0.272973304718959,0.126717904841463,0.09399463317091,0.0522607667065861,0.700288004930731,1.19442146984424,0.25,0.25,0.333333333333333,0.416666666666667,0.583333333333333,0.583333333333333,0.583333333333333,0.833333333333333,0.916666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.75,0.75,0.75,0.833333333333333,0.916666666666667
ar_bic,directional,rolling window,DEU,pcpi_pch,1,0.585651608368713,0.193024515420436,0.188168875263856,0.20445821768442,1.10557801761376,2.0300318728708,0,0,0,0.333333333333333,0.416666666666667,0.583333333333333,0.583333333333333,0.75,0.75,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333
ar_bic,directional,rolling window,DEU,pcpi_pch,1.5,0.679273099545398,0.250198658575025,0.272566617764957,0.156507823205417,1.47059203691194,2.41257716005241,0.0833333333333333,0.166666666666667,0.25,0.25,0.333333333333333,0.583333333333333,0.666666666666667,0.75,0.833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.666666666666667,0.75,0.833333333333333,0.916666666666667
ar_bic,directional,rolling window,FRA,pcpi_pch,0,0.057682246082938,0.0161766857774169,0.0413011756354228,0.000204384670098306,0.0926780764696208,0.16315039684875,0.0833333333333333,0.166666666666667,0.416666666666667,0.5,0.5,0.5,0.5,0.666666666666667,0.75,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.5,0.5,0.5,0.5,0.666666666666667,0.75
