model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
bvar_const,directional,rolling window,ngdp_rpch,0.5,0.456704083360926,0.176053305942326,0.127009389504732,0.153641387913868,0.893976691337637,1.52191663527117,1.2079466633044,0.383333333333333,0.616666666666667,0.2,0.316666666666667,0.7,0.816666666666667
bvar_const,directional,rolling window,ngdp_rpch,1,0.81775886979205,0.235096339746146,0.0871850973184416,0.495477432727462,1.22165534649885,2.12964572029441,1.67565053339663,0.416666666666667,0.7,0.183333333333333,0.35,0.766666666666667,0.883333333333333
bvar_const,directional,rolling window,ngdp_rpch,1.5,1.02038901370085,0.289734240719409,0.116978459801397,0.613676313180047,1.52923622249284,2.57264479557302,2.05094050903293,0.383333333333333,0.6,0.283333333333333,0.433333333333333,0.816666666666667,0.883333333333333
bvar_const,directional,rolling window,pcpi_pch,0,0.116628767432196,0.0556203087883048,0.0288406944050858,0.0321677642388058,0.2772133807513,0.475090385733849,0.376151883242574,0.333333333333333,0.633333333333333,0.15,0.283333333333333,0.616666666666667,0.783333333333333
bvar_const,directional,rolling window,pcpi_pch,0.5,0.289659005148587,0.118027037948951,0.140710905709516,0.0309210614901195,0.61081461462132,0.987137739396168,0.798976177008744,0.3,0.633333333333333,0.0833333333333333,0.233333333333333,0.533333333333333,0.716666666666667
bvar_const,directional,rolling window,pcpi_pch,1,0.569883384967376,0.155143893319719,0.226212278694825,0.188527212952833,0.810684036597814,1.41503945419527,1.11286174539654,0.366666666666667,0.55,0.166666666666667,0.216666666666667,0.583333333333333,0.716666666666667
bvar_const,directional,rolling window,pcpi_pch,1.5,0.74947854567946,0.205642394197446,0.416730277719645,0.127105873762369,1.09242405866888,1.83992902216863,1.46617654041875,0.283333333333333,0.483333333333333,0.1,0.15,0.433333333333333,0.583333333333333
mean_ensemble,directional,rolling window,ngdp_rpch,0,0.206284029216001,0.124646931165204,0.0410921529184061,0.0405449451323909,0.624298162849678,1.01155268935883,0.817925426104256,0.483333333333333,0.716666666666667,0.116666666666667,0.25,0.733333333333333,0.833333333333333
mean_ensemble,directional,rolling window,ngdp_rpch,0.5,0.355341716731858,0.180441315645029,0.072666179901848,0.102234221184982,0.890087202350212,1.54001186034016,1.21504953134518,0.5,0.716666666666667,0.133333333333333,0.283333333333333,0.783333333333333,0.85
mean_ensemble,directional,rolling window,ngdp_rpch,1,0.815837115668754,0.261198948947741,0.0851111934497411,0.469526973271272,1.34845391870748,2.31767821799975,1.83306606835361,0.416666666666667,0.716666666666667,0.183333333333333,0.416666666666667,0.833333333333333,0.9
mean_ensemble,directional,rolling window,ngdp_rpch,1.5,1.01528977615537,0.306834247254286,0.122506183128461,0.585949345772622,1.62715461625163,2.65306350931302,2.14010906278233,0.4,0.65,0.266666666666667,0.416666666666667,0.816666666666667,0.916666666666667
mean_ensemble,directional,rolling window,pcpi_pch,0,0.103273129508421,0.0550021092257977,0.0189759175065297,0.0292951027760933,0.271817747066016,0.464127484864849,0.367972615965432,0.483333333333333,0.75,0.0833333333333333,0.216666666666667,0.7,0.833333333333333
mean_ensemble,directional,rolling window,pcpi_pch,0.5,0.205418151783875,0.113679058689242,0.0717316385312433,0.0200074545633898,0.562534802467478,0.955860131328206,0.759197466897842,0.45,0.716666666666667,0.0666666666666667,0.166666666666667,0.616666666666667,0.783333333333333
mean_ensemble,directional,rolling window,pcpi_pch,1,0.520772474608104,0.156138303550526,0.212364000254545,0.152270170803033,0.808560753567045,1.40684698292091,1.10770386824398,0.383333333333333,0.583333333333333,0.133333333333333,0.166666666666667,0.55,0.716666666666667
mean_ensemble,directional,rolling window,pcpi_pch,1.5,0.60771595114747,0.206945707587736,0.299993528753247,0.100776714806487,1.05908505400433,1.83318156335345,1.44613330867889,0.233333333333333,0.583333333333333,0.1,0.15,0.383333333333333,0.683333333333333
