model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
bvar,directional,rolling window,ngdp_rpch,1,0.950084166561847,0.264404516645596,0.103607634811842,0.582072015104409,4.3402813475664,8.15097996232094,6.24563065494367,0.466666666666667,0.666666666666667,0.233333333333333,0.416666666666667,0.883333333333333,0.9
bvar,directional,rolling window,ngdp_rpch,1.5,1.15994552212171,0.316237073858789,0.149534631159443,0.694173817103481,5.25340502391087,10.0653978826571,7.65940145328398,0.5,0.683333333333333,0.233333333333333,0.383333333333333,0.883333333333333,0.916666666666667
bvar,directional,rolling window,pcpi_pch,0,0.0706517531159977,0.0155787781486082,0.0153962129629609,0.0396767620044286,0.320826744175926,0.610968201880137,0.465897473028032,0.266666666666667,0.466666666666667,0.283333333333333,0.35,0.616666666666667,0.75
bvar,directional,rolling window,pcpi_pch,0.5,0.263463066700847,0.0904936647204552,0.14845660350983,0.0245127984705625,1.30045840601435,2.01811531898106,1.65928686249771,0.3,0.6,0.0833333333333333,0.183333333333333,0.483333333333333,0.683333333333333
bvar,directional,rolling window,pcpi_pch,1,0.542937135099164,0.145393108811185,0.22611010963815,0.171433916649828,2.58475346713576,4.39685903414387,3.49080625063982,0.4,0.583333333333333,0.15,0.166666666666667,0.566666666666667,0.733333333333333
bvar,directional,rolling window,pcpi_pch,1.5,0.715352769434834,0.195205950481126,0.418040590743384,0.102106228210324,3.4629484455849,5.64968427473443,4.55631636015967,0.216666666666667,0.533333333333333,0.0666666666666667,0.1,0.316666666666667,0.6
bvar_const,directional,rolling window,ngdp_rpch,0,0.0964599029785258,0.0367340597832282,0.0107880515868171,0.0489377916084805,0.455861588108494,0.789544089299281,0.622702838703887,0.4,0.716666666666667,0.2,0.416666666666667,0.816666666666667,0.916666666666667
bvar_const,directional,rolling window,ngdp_rpch,0.5,0.417029340217532,0.154735530115366,0.0760142325797389,0.186279577522427,1.99126107289203,3.36243412212055,2.67684759750629,0.466666666666667,0.666666666666667,0.216666666666667,0.333333333333333,0.8,0.883333333333333
bvar_const,directional,rolling window,ngdp_rpch,1,0.952809723382046,0.260655259739621,0.110490973500288,0.581663490142137,4.35329643488868,8.17295338041923,6.26312490765395,0.483333333333333,0.65,0.233333333333333,0.383333333333333,0.866666666666667,0.883333333333333
bvar_const,directional,rolling window,ngdp_rpch,1.5,1.14877226580111,0.30510219340977,0.156074318711189,0.687595753680154,5.20417284659723,9.96501319952921,7.58459302306322,0.4,0.683333333333333,0.233333333333333,0.416666666666667,0.816666666666667,0.916666666666667
bvar_const,directional,rolling window,pcpi_pch,0,0.0699173818370725,0.015735686061015,0.0148822384262274,0.0392994573498302,0.31917562881393,0.600408564706625,0.459792096760277,0.316666666666667,0.516666666666667,0.266666666666667,0.333333333333333,0.65,0.783333333333333
bvar_const,directional,rolling window,pcpi_pch,0.5,0.282692696714715,0.0932063402058204,0.159251489405362,0.0302348671035326,1.38709509912298,2.18611618648684,1.78660564280491,0.316666666666667,0.533333333333333,0.116666666666667,0.2,0.516666666666667,0.65
bvar_const,directional,rolling window,pcpi_pch,1,0.539123458029976,0.148050684332278,0.215231092738165,0.175841680959533,2.53324056797853,4.44936774065318,3.49130415431586,0.416666666666667,0.6,0.15,0.183333333333333,0.6,0.75
bvar_const,directional,rolling window,pcpi_pch,1.5,0.717966556559661,0.193480046696805,0.40604627620111,0.118440233661746,3.39908603714606,5.86161603832807,4.63035103773706,0.25,0.566666666666667,0.0666666666666667,0.133333333333333,0.383333333333333,0.633333333333333
mean_ensemble,directional,rolling window,ngdp_rpch,0,0.172981505867714,0.0867931101953444,0.0203111908486643,0.065877204823705,0.835366493208965,1.37121388433186,1.10329018877041,0.516666666666667,0.766666666666667,0.183333333333333,0.3,0.816666666666667,0.95
mean_ensemble,directional,rolling window,ngdp_rpch,0.5,0.384302854368099,0.185600579237746,0.0645419306767961,0.134160344453556,1.84153119045184,3.08222911123237,2.46188015084211,0.533333333333333,0.8,0.15,0.3,0.833333333333333,0.95
mean_ensemble,directional,rolling window,ngdp_rpch,1,0.962638781215615,0.287758707174955,0.127087982842433,0.547792091198227,4.43023985346884,8.1771759906402,6.30370792205452,0.516666666666667,0.7,0.216666666666667,0.333333333333333,0.85,0.916666666666667
mean_ensemble,directional,rolling window,ngdp_rpch,1.5,1.15971069476427,0.32270981890593,0.172444631119857,0.664556244738482,5.35570341298554,9.80495536282153,7.58032938790354,0.416666666666667,0.65,0.25,0.416666666666667,0.833333333333333,0.9
mean_ensemble,directional,rolling window,pcpi_pch,0,0.0785411850724657,0.0338613627854585,0.0108434828835294,0.0338363394034778,0.383206760156157,0.612806801058923,0.49800678060754,0.433333333333333,0.683333333333333,0.183333333333333,0.283333333333333,0.716666666666667,0.866666666666667
mean_ensemble,directional,rolling window,pcpi_pch,0.5,0.19418050244876,0.0963412582334597,0.086518705053232,0.0113205391620687,0.973099531174883,1.450861221038,1.21198037610644,0.466666666666667,0.75,0.0333333333333333,0.133333333333333,0.6,0.783333333333333
mean_ensemble,directional,rolling window,pcpi_pch,1,0.484333256360106,0.151020595989831,0.195285410925123,0.138027249445152,2.34235292401822,3.83078281715657,3.08656787058739,0.366666666666667,0.616666666666667,0.116666666666667,0.166666666666667,0.533333333333333,0.733333333333333
mean_ensemble,directional,rolling window,pcpi_pch,1.5,0.578435802856833,0.195784296564605,0.292327247129564,0.0903242591626636,2.78971716460009,4.59442314563644,3.69207015511826,0.283333333333333,0.6,0.0833333333333333,0.1,0.383333333333333,0.683333333333333
