target_year,target,horizon,method,error_method,source,score
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_const,4.1076605050743
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.700923110373985
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.995048813641461
2013,pcpi_pch,0,rolling window,absolute,bvar_const,0.091702226208574
2014,pcpi_pch,0,rolling window,absolute,bvar_const,0.125441931223662
2015,pcpi_pch,0,rolling window,absolute,bvar_const,0.183788721575168
2016,pcpi_pch,0,rolling window,absolute,bvar_const,0.109209887685504
2017,pcpi_pch,0,rolling window,absolute,bvar_const,0.0723369890137709
2018,pcpi_pch,0,rolling window,absolute,bvar_const,0.0945673490977181
2019,pcpi_pch,0,rolling window,absolute,bvar_const,0.104397502691503
2020,pcpi_pch,0,rolling window,absolute,bvar_const,0.202800691155198
2021,pcpi_pch,0,rolling window,absolute,bvar_const,0.13296315935247
2022,pcpi_pch,0,rolling window,absolute,bvar_const,0.951046195769693
2023,pcpi_pch,0,rolling window,absolute,bvar_const,0.236896728346932
2013,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.189400180974967
2014,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.421625372132417
2015,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.250668741374082
2016,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.33341239239925
2017,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.34138866226852
2018,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.355987162093553
2019,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.342849885717956
2020,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.491097764551827
2021,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.527218419707411
2022,pcpi_pch,0.5,rolling window,absolute,bvar_const,1.5466458341009
2023,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.35234129972802
2013,pcpi_pch,1,rolling window,absolute,bvar_const,0.54203162111544
2014,pcpi_pch,1,rolling window,absolute,bvar_const,0.947304301941004
2015,pcpi_pch,1,rolling window,absolute,bvar_const,1.15320915660203
2016,pcpi_pch,1,rolling window,absolute,bvar_const,0.924644045348377
2017,pcpi_pch,1,rolling window,absolute,bvar_const,0.52388468711707
2018,pcpi_pch,1,rolling window,absolute,bvar_const,0.548234886373035
2019,pcpi_pch,1,rolling window,absolute,bvar_const,0.814380031185587
2020,pcpi_pch,1,rolling window,absolute,bvar_const,1.12788410269856
2021,pcpi_pch,1,rolling window,absolute,bvar_const,0.792837741532851
2022,pcpi_pch,1,rolling window,absolute,bvar_const,3.23294263201543
2023,pcpi_pch,1,rolling window,absolute,bvar_const,0.701720752511566
2013,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.26888751689162
2014,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.1042721998977
2015,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.81975047455881
2016,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.01682697591961
2017,pcpi_pch,1.5,rolling window,absolute,bvar_const,0.684866291304075
2018,pcpi_pch,1.5,rolling window,absolute,bvar_const,0.913311544869638
2019,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.02978663337885
2020,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.16823584379469
2021,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.63048763062581
2022,pcpi_pch,1.5,rolling window,absolute,bvar_const,3.18495214125205
2023,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.27471430174001
2013,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.175999541408795
2014,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.372007073664473
2015,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.293292929825207
2016,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.222961294333956
2017,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.213588664800262
2018,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.240150521728197
2019,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.295214744765737
2020,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.454743702242158
2021,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.985489732276146
2022,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.257196722468128
2023,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.161671689561516
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.28729354530203
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.669001699089228
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.503357858211457
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.336145536434721
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.288276567178632
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.354727584931043
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.356914892893313
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,3.05945114424269
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.832836023339736
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.394106518062367
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.446918881784546
2013,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.708351928151342
2014,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.862383635295774
2015,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.667860658514659
2016,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.538641405041351
2017,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.475765823325502
2018,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.590563674831105
2019,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.531683670425612
2020,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,7.55686944104508
2021,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,1.60154633166505
2022,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.416265427199145
2023,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.849002064998598
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.964130394526105
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.876611208847126
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.693848599542286
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.743996463736268
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.545563071903736
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.620438125405053
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.70936487501547
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,7.58498487666615
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,3.84036760934913
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.711670708342506
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.942862516661885
2013,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0851470927361079
2014,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.120756066449431
2015,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.180664756778808
2016,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.108575600171838
2017,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0614937392919218
2018,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0850364587029892
2019,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0940439782747162
2020,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.177980034233986
2021,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.161591402642712
2022,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.993463159650611
2023,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.248588387451276
2013,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.282921974756367
2014,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.398572874854529
2015,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.318767208824955
2016,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.352780217594237
2017,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.356250264945001
2018,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.373587806030258
2019,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.365228644235097
2020,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.454874236547793
2021,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.482832635577853
2022,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,1.42643045165247
2023,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.332946709886172
2013,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.638262113766969
2014,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.887049782978936
2015,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.104099856354
2016,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.927149182475522
2017,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.618409574560345
2018,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.60605169460861
2019,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.838203620438372
2020,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.07671112487444
2021,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.879047843693384
2022,pcpi_pch,1,rolling window,absolute,bvar_const-direct,2.80565050578026
2023,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.773587844423516
2013,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.26890811842554
2014,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.13949013185914
2015,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.69348420287546
2016,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.10324525511179
2017,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,0.790219456466936
2018,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,0.956031343362717
2019,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.1045703404376
2020,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.23298834781767
2021,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.47186910163065
2022,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,2.86863161440482
2023,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.30165180500528
2013,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.227313665176231
2014,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.330088127962528
2015,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.287538067737891
2016,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.238047850920081
2017,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.260965588812927
2018,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.264322908985743
2019,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.248162558115352
2020,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.426198159483882
2021,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.911878513158615
2022,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.232605361552725
2023,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.173998601374144
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.29800869714122
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.608487334551487
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.479855051339564
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.327290147783154
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.313597588869767
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.377926193569703
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.339888254478763
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,3.13100717967614
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.859587713300482
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.400759789740576
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.481198929137682
2013,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.681668598153492
2014,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.827067130144951
2015,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.654321227355732
2016,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.480981242139726
2017,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.460006728119678
2018,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.522859743384084
2019,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.459108691618412
2020,ngdp_rpch,1,rolling window,absolute,bvar_mix,7.50774392516834
2021,ngdp_rpch,1,rolling window,absolute,bvar_mix,1.60170687919263
2022,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.390974146688269
2023,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.930087296601778
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.918809545571331
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.788632457014756
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.668708689221247
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.691337912072086
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.475140033902748
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.552336485932071
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.631088780811331
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,7.58028326289556
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,4.1076605050743
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.700923110373985
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.995048813641461
2013,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0928158628955453
2014,pcpi_pch,0,rolling window,absolute,bvar_mix,0.11731106535732
2015,pcpi_pch,0,rolling window,absolute,bvar_mix,0.179127077713588
2016,pcpi_pch,0,rolling window,absolute,bvar_mix,0.105038972745924
2017,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0672419927233363
2018,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0965707629184655
2019,pcpi_pch,0,rolling window,absolute,bvar_mix,0.105282475819006
2020,pcpi_pch,0,rolling window,absolute,bvar_mix,0.202800691155198
2021,pcpi_pch,0,rolling window,absolute,bvar_mix,0.13296315935247
2022,pcpi_pch,0,rolling window,absolute,bvar_mix,0.951046195769693
2023,pcpi_pch,0,rolling window,absolute,bvar_mix,0.236896728346932
2013,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.183088841962498
2014,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.407180106955283
2015,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.27291400554378
2016,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.357725014560793
2017,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.344122496062973
2018,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.356817773704853
2019,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.346420765704471
2020,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.491097764551827
2021,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.527218419707411
2022,pcpi_pch,0.5,rolling window,absolute,bvar_mix,1.5466458341009
2023,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.35234129972802
2013,pcpi_pch,1,rolling window,absolute,bvar_mix,0.413088585803781
2014,pcpi_pch,1,rolling window,absolute,bvar_mix,0.733611066434976
2015,pcpi_pch,1,rolling window,absolute,bvar_mix,0.927332887851209
2016,pcpi_pch,1,rolling window,absolute,bvar_mix,0.755903653184958
2017,pcpi_pch,1,rolling window,absolute,bvar_mix,0.383392205534469
2018,pcpi_pch,1,rolling window,absolute,bvar_mix,0.427012325233225
2019,pcpi_pch,1,rolling window,absolute,bvar_mix,0.634281866157657
2020,pcpi_pch,1,rolling window,absolute,bvar_mix,0.933543808885034
2021,pcpi_pch,1,rolling window,absolute,bvar_mix,0.792837741532851
2022,pcpi_pch,1,rolling window,absolute,bvar_mix,3.23294263201543
2023,pcpi_pch,1,rolling window,absolute,bvar_mix,0.701720752511566
2013,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.959273274379867
2014,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.904885428225283
2015,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.46496438245611
2016,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.738792301455294
2017,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.433248425420079
2018,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.570073211405388
2019,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.718548501162245
2020,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.893161460553071
2021,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.63048763062581
2022,pcpi_pch,1.5,rolling window,absolute,bvar_mix,3.18495214125205
2023,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.27471430174001
2013,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.179798728876023
2014,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.381160294773515
2015,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.298365291538994
2016,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.230505499732562
2017,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.222898676600506
2018,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.24041694524055
2019,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.325293479141436
2020,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.454743702242158
2021,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.985489732276146
2022,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.257196722468128
2023,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.161671689561516
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.255089085965423
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.639931906888708
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.462082466614021
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.274171373223307
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.298173200699001
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.324594615436005
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.305134287115733
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,3.05945114424269
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.832836023339736
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.394106518062367
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.446918881784546
2013,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.697380910841407
2014,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.804027191333142
2015,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.634003264932959
2016,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.461141792575181
2017,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.413090335219007
2018,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.544702018669761
2019,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.425810776035741
2020,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,7.71011485149629
2021,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,1.60154633166505
2022,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.416265427199145
2023,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.849002064998598
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.916503308813386
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.76381705628046
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.608864417254286
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.660290550703346
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.479030189307034
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.55742653561944
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.630027177320569
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,7.70567163622737
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,3.84036760934913
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.711670708342506
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.942862516661885
2013,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.0887476800966257
2014,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.111568336727089
2015,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.180993436987405
2016,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.114295395611173
2017,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.0631072109474081
2018,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.0891831443396096
2019,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.0892738003841709
2020,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.177980034233986
2021,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.161591402642712
2022,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.993463159650611
2023,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.248588387451276
2013,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.218734957844804
2014,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.409875555314205
2015,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.272710185550162
2016,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.314604293166078
2017,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.315650767231896
2018,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.31215925953828
2019,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.313801972704363
2020,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.454874236547793
2021,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.482832635577853
2022,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,1.42643045165247
2023,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.332946709886172
2013,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.47953110945305
2014,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.756633775856001
2015,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.941231539240394
2016,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.768517139596956
2017,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.426044969520578
2018,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.376941279596641
2019,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.603655601991041
2020,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.886686167440464
2021,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.879047843693384
2022,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,2.80565050578026
2023,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.773587844423516
2013,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.894390020066886
2014,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.92194509916534
2015,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,1.33281182872407
2016,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.803008021523655
2017,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.529032050273457
2018,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.603458148269274
2019,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.734605758293282
2020,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.917319265271663
2021,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,1.47186910163065
2022,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,2.86863161440482
2023,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,1.30165180500528
2013,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.179798728876023
2014,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.381160294773515
2015,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.298365291538994
2016,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.230505499732562
2017,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.222898676600506
2018,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.24041694524055
2019,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.325293479141436
2020,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,1.06895713156581
2021,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.874833928799861
2022,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.218089325024914
2023,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.168074493852608
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.255089085965423
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.639931906888708
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.462082466614021
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.274171373223307
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.298173200699001
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.324594615436005
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.305134287115733
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,2.91095210541303
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,1.51168264836734
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.629772422953527
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.432930765646661
2013,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.697380910841407
2014,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.804027191333142
2015,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.634003264932959
2016,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.461141792575181
2017,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.413090335219007
2018,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.544702018669761
2019,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.425810776035741
2020,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,7.71011485149629
2021,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,4.15648304715083
2022,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,1.82188199182764
2023,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.932548976118335
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.916503308813386
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.76381705628046
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.608864417254286
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.660290550703346
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.479030189307034
