target_year,target,horizon,method,error_method,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2015,pcpi_pch,0.5,rolling window,absolute,bvar,0.279530543688065,0.129147022962986,0.141426177208295,0.00895734351678362,1.2390495767148,1.36106245645322,1.22445612609049,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.857142857142857,0.857142857142857,1
2016,pcpi_pch,0.5,rolling window,absolute,bvar,0.364909600298237,0.143418854634714,0.221490745663523,0,1.55935191995517,2.53552631816632,1.83138174915058,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571
2017,pcpi_pch,0.5,rolling window,absolute,bvar,0.351874759650566,0.141536671303144,0.0661779222859202,0.144160166061501,1.48995124066025,2.42649220733545,1.7141530680613,0,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1
2018,pcpi_pch,0.5,rolling window,absolute,bvar,0.365076777782037,0.147105293629876,0.172608871136789,0.0453626130153717,1.56248944684755,2.35590102312981,1.79978664019955,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857
2019,pcpi_pch,0.5,rolling window,absolute,bvar,0.353424907395362,0.137688577417515,0.215528016391316,0.000208313586530078,1.57829889411179,2.43396428819496,1.7500396817268,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0,0,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
2020,pcpi_pch,0.5,rolling window,absolute,bvar,0.357990563763374,0.134507273041547,0.0898020757876043,0.133681214934223,1.59538461329614,1.65484879882968,1.52510873820465,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.714285714285714,1,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1
2021,pcpi_pch,0.5,rolling window,absolute,bvar,0.564218390072045,0.134143610682008,0.421815423909164,0.00825935548087334,2.36935294553421,3.94633760202189,2.86850453722675,0,0,0,0,0,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667
2022,pcpi_pch,0.5,rolling window,absolute,bvar,1.74942941200407,0.160800032944783,1.58862937905929,0,7.26520195311146,14.8284883896508,9.71640934695422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,pcpi_pch,0.5,rolling window,absolute,bvar,0.412017395493703,0.179073173731289,0.232944221762414,0,1.74206355952226,3.19585144677737,2.02547039000654,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333
2013,pcpi_pch,1,rolling window,absolute,bvar,0.42458529093692,0.299857610708395,0,0.124727680228525,1.66961068327383,2.86381497163615,1.99756810896365,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,1,1,1,1,1,1,1,1,1
2014,pcpi_pch,1,rolling window,absolute,bvar,0.745134509479491,0.299025936452437,0.026786922150056,0.419321650876997,3.0321849311192,5.03145391941976,3.66386319025976,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2015,pcpi_pch,1,rolling window,absolute,bvar,0.939070967086237,0.288184121695744,0,0.650886845390493,3.99201687829037,5.86461328829304,4.51097162426054,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1,rolling window,absolute,bvar,0.767739736655709,0.293800938768758,0,0.473938797886951,3.36428823461253,4.46540392699157,3.37251837609855,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,0.142857142857143,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,pcpi_pch,1,rolling window,absolute,bvar,0.396316387902273,0.322633046588287,0,0.0736833413139862,1.66415792988622,2.74919513470726,1.95562455789355,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,1,1,1,1,1,1,1,1,1
2018,pcpi_pch,1,rolling window,absolute,bvar,0.4400041719428,0.350413814970046,0.0683999633654311,0.0211903936073235,1.94945533025498,2.80174853560492,2.11753150009985,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1
2019,pcpi_pch,1,rolling window,absolute,bvar,0.646354373203947,0.315039859222132,0,0.331314513981815,2.87563948267543,3.59575211006427,2.83285196810785,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1,rolling window,absolute,bvar,0.946086216179059,0.305430121176757,0,0.640656095002302,4.09080475373994,4.73880863882268,4.22162554806959,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1,rolling window,absolute,bvar,0.588866012277812,0.308298677342209,0.100193132010671,0.180374202924932,2.60392533312071,2.85322322264403,2.57364932395829,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.833333333333333,1,1,0,0,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1,1,1
2022,pcpi_pch,1,rolling window,absolute,bvar,3.83456858518703,0.289338696924751,3.54522988826228,0,15.9248361558994,33.5158112449041,22.1084636248575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,pcpi_pch,1,rolling window,absolute,bvar,0.917342959334455,0.308412245193616,0.600127161253925,0.00880355288691427,3.8340034786755,6.42878085341361,4.62717972236968,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2013,pcpi_pch,1.5,rolling window,absolute,bvar,0.973638969081783,0.430221561747428,0,0.543417407334354,4.22394534875546,6.10392189386682,4.32475496967641,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2014,pcpi_pch,1.5,rolling window,absolute,bvar,0.918879629304285,0.400942108317587,0.0747927735471184,0.443144747439579,3.87586554197328,4.60396916819617,3.88783223451586,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2015,pcpi_pch,1.5,rolling window,absolute,bvar,1.47823696322655,0.409482859331821,0,1.06875410389473,6.40012407612228,9.33742112407633,6.97146108823997,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1.5,rolling window,absolute,bvar,0.751482351185434,0.410675521286115,0,0.340806829899318,3.1582053055572,4.13287129368107,3.33236202521812,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,pcpi_pch,1.5,rolling window,absolute,bvar,0.44710945567262,0.416805865143606,0.00847060315765937,0.0218329873713544,1.93780418205456,3.31460433078563,2.23668024966908,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,0,0,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2018,pcpi_pch,1.5,rolling window,absolute,bvar,0.584299157994577,0.412399282184855,0,0.171899875809722,2.49412837260379,3.65524325909879,2.720726393074,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,1,1,1,1,1,1,1,1,1
2019,pcpi_pch,1.5,rolling window,absolute,bvar,0.733019452542712,0.402273042157852,0,0.330746410384859,3.12823117336588,4.02069765336396,3.20369234612016,0,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1.5,rolling window,absolute,bvar,0.909354389245086,0.412900253191712,0,0.496454136053375,4.11855594843269,3.77186752443015,3.77567151261943,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,1,0,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1.5,rolling window,absolute,bvar,1.15323619594178,0.462118939752345,0.691117256189439,0,4.83209939514822,6.78429342995884,5.421960271408,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667
2022,pcpi_pch,1.5,rolling window,absolute,bvar,4.02637124354317,0.45211915860363,3.57425208493954,0,16.5772121700146,33.2715418352996,22.6540170220815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,pcpi_pch,1.5,rolling window,absolute,bvar,1.48280567067076,0.465853382733932,0.985018146403309,0.0319341415335237,6.32949838084694,11.5533218925825,7.94944483026578,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
2013,ngdp_rpch,0,rolling window,absolute,bvar_const,0.236556581404162,0.21020358083761,0.0012266443703638,0.0251263561961877,1.10749648869653,2.00584230815906,1.2667931506747,0.142857142857143,0.285714285714286,0.857142857142857,1,1,1,1,1,1,0,0,0,0,0,0,0.142857142857143,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2014,ngdp_rpch,0,rolling window,absolute,bvar_const,0.344372627503421,0.21974506818273,0,0.124627559320691,1.44980048449371,2.18003574761646,1.64029178499446,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2015,ngdp_rpch,0,rolling window,absolute,bvar_const,0.321630061980651,0.221825475854799,0.0167141685723515,0.0830904175534999,1.40896850966514,2.38248149461272,1.61639113045334,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,1,1,1
2016,ngdp_rpch,0,rolling window,absolute,bvar_const,0.273471957609979,0.199800143122274,0.0111012970431949,0.0625705174445094,1.23560066039881,1.95935091830131,1.34770672099454,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2017,ngdp_rpch,0,rolling window,absolute,bvar_const,0.256904922980207,0.150807398440585,0,0.106097524539622,1.14401570084168,1.94538965830218,1.22302218808889,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,1,1,1,1,1,1,1,1,1
2018,ngdp_rpch,0,rolling window,absolute,bvar_const,0.264112296546499,0.141168769651702,0.0409594498097245,0.0819840770850725,1.20106246114557,1.87055416635152,1.28542890154718,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2019,ngdp_rpch,0,rolling window,absolute,bvar_const,0.255745718714437,0.1348087265718,0.00402501621386349,0.116911975928773,1.08739508864449,1.42012338964376,1.14400386161313,0,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2020,ngdp_rpch,0,rolling window,absolute,bvar_const,0.432238236136589,0.139368928007371,0.0619748522026898,0.230894455926528,1.79033305451802,2.83808709154739,2.17454291884026,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2021,ngdp_rpch,0,rolling window,absolute,bvar_const,0.917151625233453,0.136518680677529,0,0.780632944555925,3.91991244241482,7.17335476071243,4.91563187405766,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2022,ngdp_rpch,0,rolling window,absolute,bvar_const,0.239147486967756,0.143539014914395,0,0.095608472053361,0.976978509566514,1.31598255306335,1.08654046495286,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,1,0,0,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,0,rolling window,absolute,bvar_const,0.179889297391988,0.133197869241444,0.0243994648131209,0.0222919633374223,0.817396133583463,1.20499708440652,0.876331971873097,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.314830072123708,0.261953360192,0.0292570961594854,0.0236196157722227,1.44738179199165,2.54329121365239,1.64379112882508,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.699030384988648,0.279311122321743,0.0245663335248383,0.395152929142068,3.08058024370629,4.07380258189422,3.23883285163298,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.515293408066985,0.273262245920176,0.0283735715812748,0.213657590565533,2.49262154584676,2.71846443198026,2.3606966807074,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.351457306623342,0.262417797296178,0,0.089039509327164,1.4563750260237,2.52133910740051,1.75866485126392,0,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.341401262047319,0.270601072744241,0.000670680145300318,0.0701295091577779,1.49816251413317,2.62047616597768,1.77331406066158,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.424549180558366,0.265607917310916,0.000587502497074133,0.158353760750376,1.65554721602958,3.52801950675935,2.24314347335397,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.387659881629628,0.258998891022299,0,0.128660990607328,1.59634511777787,2.54966633802151,1.88953883005696,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_const,3.14180379290785,0.22174253254762,0.079030140710541,2.84103111964969,13.1005717950378,26.9788615048164,17.8391714535442,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.869842689111181,0.206620406009204,0.544203133103982,0.119019149997996,3.85350193207471,5.90108116753367,4.11492318566958,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.833333333333333
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.413662697238307,0.22826856374123,0,0.185394133497077,1.84451008563027,2.53254026073165,1.94692730938822,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,1,1,0,0,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.492289273795386,0.20120739836734,0.0242140772690909,0.266867798158954,2.20356650362922,2.32911905742947,2.14263386471061,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1
2013,ngdp_rpch,1,rolling window,absolute,bvar_const,0.693956575412216,0.446779684287361,0.00144109340099381,0.245735797723861,3.04023347612048,4.96223233116535,3.34868075455739,0,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1
2014,ngdp_rpch,1,rolling window,absolute,bvar_const,0.888332241897102,0.392475812270999,0.00239492227441143,0.493461507351692,3.73162548485601,6.04144171636216,4.16685531406957,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1
2015,ngdp_rpch,1,rolling window,absolute,bvar_const,0.731869273313401,0.371049554185502,0,0.360819719127899,3.24475612243491,4.81778454035878,3.50420643510129,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1,rolling window,absolute,bvar_const,0.540305914629461,0.363104759389404,0,0.177201155240057,2.30605304565795,3.40893796033853,2.58078139196064,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1,rolling window,absolute,bvar_const,0.473340912018694,0.417028855781984,0.023895534059787,0.0324165221769225,2.05729702160263,3.8890957909721,2.48189830386788,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,1
