target_year,target,horizon,method,error_method,source,score
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.941158100112751
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.881394786586377
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.791214920850484
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.773150144012183
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.805892612534496
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_const,7.58834595158615
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_const,4.03022458326778
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.754467611356124
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_const,1.03147165632233
2013,pcpi_pch,0,rolling window,absolute,bvar_const,0.104396032137751
2014,pcpi_pch,0,rolling window,absolute,bvar_const,0.133214702924213
2015,pcpi_pch,0,rolling window,absolute,bvar_const,0.18632666530967
2016,pcpi_pch,0,rolling window,absolute,bvar_const,0.113119447936248
2017,pcpi_pch,0,rolling window,absolute,bvar_const,0.0885597097122697
2018,pcpi_pch,0,rolling window,absolute,bvar_const,0.0998627157587515
2019,pcpi_pch,0,rolling window,absolute,bvar_const,0.0988140194498822
2020,pcpi_pch,0,rolling window,absolute,bvar_const,0.191912554179996
2021,pcpi_pch,0,rolling window,absolute,bvar_const,0.156053986880678
2022,pcpi_pch,0,rolling window,absolute,bvar_const,0.97289296855595
2023,pcpi_pch,0,rolling window,absolute,bvar_const,0.238322073726878
2013,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.227908228387953
2014,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.418380834327391
2015,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.269126867626112
2016,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.344827879279376
2017,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.351004163333468
2018,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.366385431453825
2019,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.388705578553451
2020,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.480706080900793
2021,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.519722142558868
2022,pcpi_pch,0.5,rolling window,absolute,bvar_const,1.52386843074631
2023,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.402745442350052
2013,pcpi_pch,1,rolling window,absolute,bvar_const,0.597488440584165
2014,pcpi_pch,1,rolling window,absolute,bvar_const,0.956319531373933
2015,pcpi_pch,1,rolling window,absolute,bvar_const,1.13063355504293
2016,pcpi_pch,1,rolling window,absolute,bvar_const,0.926115845720075
2017,pcpi_pch,1,rolling window,absolute,bvar_const,0.621257092116263
2018,pcpi_pch,1,rolling window,absolute,bvar_const,0.652328524145673
2019,pcpi_pch,1,rolling window,absolute,bvar_const,0.832641530894832
2020,pcpi_pch,1,rolling window,absolute,bvar_const,1.03218180848768
2021,pcpi_pch,1,rolling window,absolute,bvar_const,0.829779403007409
2022,pcpi_pch,1,rolling window,absolute,bvar_const,3.1612357355803
2023,pcpi_pch,1,rolling window,absolute,bvar_const,0.709910522971254
2013,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.27668459602239
2014,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.11432417421692
2015,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.80267266826432
2016,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.03592236628136
2017,pcpi_pch,1.5,rolling window,absolute,bvar_const,0.848377040553564
2018,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.01860924600548
2019,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.02860839184068
2020,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.13696509231917
2021,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.68624753937908
2022,pcpi_pch,1.5,rolling window,absolute,bvar_const,3.09768779308368
2023,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.36043017064803
2013,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.18722933423619
2014,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.366031728917046
2015,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.293590826010515
2016,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.220851332154374
2017,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.218586265495729
2018,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.250618965068029
2019,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.288638490171389
2020,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.442838842005419
2021,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.987836748999847
2022,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.252085049020485
2023,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.16732332603428
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.397068658357969
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.702893815116719
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.567998130791052
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.410163160007615
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.404413571845099
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.425139963645301
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.433089587283613
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,3.04671000779255
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.837251705880088
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.433368056479498
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.446848365087723
2013,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.851592421201396
2014,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.956557871001628
2015,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.806714021168584
2016,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.744178807697877
2017,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.713200956728177
2018,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.73630187595621
2019,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.7021034096289
2020,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,7.52665979840729
2021,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,1.64070290337583
2022,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.582746176920652
2023,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.847939606557866
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,1.02183553403789
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,1.006155119402
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.885915465086739
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.896076151774833
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.817189054011165
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.814925284157573
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.8222969173035
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,7.55315403614901
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,3.81227365730528
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.775027596274606
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.932816703043285
2013,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0915758342417607
2014,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.128134620922938
2015,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.185097052374922
2016,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.107880135023374
2017,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0816424362781855
2018,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0921656491826071
2019,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.105635871819446
2020,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.174092225184989
2021,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.159783907391864
2022,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.992547883572386
2023,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.247876287083346
2013,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.420458918820085
2014,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.464404197760495
2015,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.438137203238848
2016,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.460828475243301
2017,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.446238612888189
2018,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.461655513728276
2019,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.480435765720242
2020,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.493173146076861
2021,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.529040981469381
2022,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,1.43898476349692
2023,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.429244232339528
2013,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.922105397644361
2014,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.0390916458535
2015,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.17416139381889
2016,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.01515257673576
2017,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.906069820564452
2018,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.903845467576244
2019,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.978432475801855
2020,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.11851763906037
2021,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.0412582062546
2022,pcpi_pch,1,rolling window,absolute,bvar_const-direct,2.6942399574723
2023,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.943544506926924
2013,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.3270884117359
2014,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.31375934476322
2015,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.67226573685986
2016,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.29007641934192
2017,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.20359560759122
2018,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.22129279865565
2019,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.22667916446453
2020,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.3210371302779
2021,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.57160697416955
2022,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,2.73912463443536
2023,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.45456830427997
2013,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.250412994417195
2014,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.347055200536562
2015,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.337227809807865
2016,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.262395285177169
2017,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.302548922678675
2018,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.304829406041271
2019,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.264321406929045
2020,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.425484385827029
2021,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.905248398385414
2022,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.251400257472075
2023,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.220302470798175
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.3361852987575
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.64059926437787
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.524092042511574
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.397058783065562
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.391672610294694
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.430798649774442
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.370743083650375
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,3.10116378423833
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.863070912349414
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.428767629724382
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.477645459498726
2013,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.766807295781295
2014,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.878993936314337
2015,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.766903640713325
2016,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.710522399965459
2017,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.678160449410204
2018,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.667655407023459
2019,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.66526892353531
2020,ngdp_rpch,1,rolling window,absolute,bvar_mix,7.40011663009221
2021,ngdp_rpch,1,rolling window,absolute,bvar_mix,1.58398264920657
2022,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.494925441354718
2023,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.921874380573814
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,1.04735057593301
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.875695779684708
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.867044983029082
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.815951550500104
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.719990325859942
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.720162797379933
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.737379112563537
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,7.48234999770938
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,4.03022458326778
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.754467611356124
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,1.03147165632233
2013,pcpi_pch,0,rolling window,absolute,bvar_mix,0.104025579329382
2014,pcpi_pch,0,rolling window,absolute,bvar_mix,0.128130255621084
2015,pcpi_pch,0,rolling window,absolute,bvar_mix,0.179673724876707
2016,pcpi_pch,0,rolling window,absolute,bvar_mix,0.109281010002443
2017,pcpi_pch,0,rolling window,absolute,bvar_mix,0.087459287095193
2018,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0998296818488018
2019,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0999893259618219
2020,pcpi_pch,0,rolling window,absolute,bvar_mix,0.191912554179996
2021,pcpi_pch,0,rolling window,absolute,bvar_mix,0.156053986880678
2022,pcpi_pch,0,rolling window,absolute,bvar_mix,0.97289296855595
2023,pcpi_pch,0,rolling window,absolute,bvar_mix,0.238322073726878
2013,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.218731748755469
2014,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.423537940973956
2015,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.274660297850726
2016,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.376318775211578
2017,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.350153205827468
2018,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.359111821805572
2019,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.378670715259797
2020,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.480706080900793
2021,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.519722142558868
2022,pcpi_pch,0.5,rolling window,absolute,bvar_mix,1.52386843074631
2023,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.402745442350052
2013,pcpi_pch,1,rolling window,absolute,bvar_mix,0.467078108652955
2014,pcpi_pch,1,rolling window,absolute,bvar_mix,0.74995715941166
2015,pcpi_pch,1,rolling window,absolute,bvar_mix,0.911384997598432
2016,pcpi_pch,1,rolling window,absolute,bvar_mix,0.760559074642904
2017,pcpi_pch,1,rolling window,absolute,bvar_mix,0.47327906786472
2018,pcpi_pch,1,rolling window,absolute,bvar_mix,0.522580449237551
2019,pcpi_pch,1,rolling window,absolute,bvar_mix,0.676488224205377
2020,pcpi_pch,1,rolling window,absolute,bvar_mix,0.864182970271426
2021,pcpi_pch,1,rolling window,absolute,bvar_mix,0.829779403007409
2022,pcpi_pch,1,rolling window,absolute,bvar_mix,3.1612357355803
2023,pcpi_pch,1,rolling window,absolute,bvar_mix,0.709910522971254
2013,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.01097225608581
2014,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.867049198348192
2015,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.42813060181772
2016,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.760511992409177
2017,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.570501054809332
2018,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.668823800399386
2019,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.739308538942996
2020,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.869420293423128
2021,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.68624753937908
2022,pcpi_pch,1.5,rolling window,absolute,bvar_mix,3.09768779308368
2023,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.36043017064803
2013,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.186287094345863
2014,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.375705235921079
2015,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.293594656992855
2016,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.223636207018704
2017,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.222580024465782
2018,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.241823329270761
2019,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.32393141198368
2020,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.442838842005419
2021,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.987836748999847
2022,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.252085049020485
2023,ngdp_rpch,0,rolling window,absolute,bvar_mix-direct,0.16732332603428
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.322881369880816
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.650978552736491
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.504523866593849
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.317023823913214
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.389457570181012
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.360829310923732
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.334200403546104
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,3.04671000779255
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.837251705880088
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.433368056479498
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_mix-direct,0.446848365087723
2013,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.784028862730486
2014,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.841911097266923
2015,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.759232090860578
2016,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.622694445653819
2017,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.554633410802081
2018,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.652985056685222
2019,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.508019376908699
2020,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,7.70237710524825
2021,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,1.64070290337583
2022,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.582746176920652
2023,ngdp_rpch,1,rolling window,absolute,bvar_mix-direct,0.847939606557866
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.970078762733302
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.840007535634477
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.7340729942322
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.780584008349547
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.657348857880481
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.716711694370409
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.676650839013414
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,7.69780750538551
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,3.81227365730528
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.775027596274606
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_mix-direct,0.932816703043285
2013,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.0902377639885949
2014,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.114917642230654
2015,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.183353253839938
2016,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.115609981396476
2017,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.0739243625745357
2018,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.0862027459200956
2019,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.09158188372432
2020,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.174092225184989
2021,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.159783907391864
2022,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.992547883572386
2023,pcpi_pch,0,rolling window,absolute,bvar_mix-direct,0.247876287083346
2013,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.298095249096072
2014,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.45846935655364
2015,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.330010079224411
2016,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.362837843193469
2017,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.340395590194798
2018,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.338347730153352
2019,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.347741258782537
2020,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.493173146076861
2021,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.529040981469381
2022,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,1.43898476349692
2023,pcpi_pch,0.5,rolling window,absolute,bvar_mix-direct,0.429244232339528
2013,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.694727021217751
2014,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.82472089455557
2015,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,1.03261217890735
2016,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.848862056874641
2017,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.635859912086651
2018,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.56980818402335
2019,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.674587089319263
2020,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.875167334042269
2021,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,1.0412582062546
2022,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,2.6942399574723
2023,pcpi_pch,1,rolling window,absolute,bvar_mix-direct,0.943544506926924
2013,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.979428726453922
2014,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.97569683681275
2015,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,1.31592583367771
2016,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.967117976761575
2017,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.834788450944801
2018,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.836424642114197
2019,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.817889832815471
2020,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,0.944964926351542
2021,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,1.57160697416955
2022,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,2.73912463443536
2023,pcpi_pch,1.5,rolling window,absolute,bvar_mix-direct,1.45456830427997
2013,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.186287094345863
2014,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.375705235921079
2015,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.293594656992855
2016,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.223636207018704
2017,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.222580024465782
2018,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.241823329270761
2019,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.32393141198368
2020,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,1.04135626238186
2021,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.857435840716247
2022,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.214800421458827
2023,ngdp_rpch,0,rolling window,absolute,bvar_qu-direct,0.168235421169028
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.322881369880816
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.650978552736491
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.504523866593849
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.317023823913214
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.389457570181012
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.360829310923732
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.334200403546104
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,2.95420183871578
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,2.46711762835224
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.985299427621633
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_qu-direct,0.475940883297086
2013,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.784028862730486
2014,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.841911097266923
2015,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.759232090860578
2016,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.622694445653819
2017,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.554633410802081
2018,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.652985056685222
2019,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,0.508019376908699
2020,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,7.70237710524825
2021,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,6.65866046539063
2022,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,3.2230704495224
2023,ngdp_rpch,1,rolling window,absolute,bvar_qu-direct,1.25161947937639
