model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
bvar,absolute,rolling window,pcpi_pch,0.5,0.287413325049241,0.161574901024845,0.0847767605363188,0.0410616634880777,1.45777940234339,2.10381799512634,1.78079869873487,0.488095238095238,0.761904761904762,0.0833333333333333,0.202380952380952,0.690476190476191,0.845238095238095
bvar,absolute,rolling window,pcpi_pch,1,0.604863397583021,0.333133206111633,0.0662806589963301,0.205449532475058,3.03629839511048,4.50652196388422,3.77141017949735,0.583333333333333,0.726190476190476,0.142857142857143,0.25,0.833333333333333,0.869047619047619
bvar,absolute,rolling window,pcpi_pch,1.5,0.780435616051194,0.619869535066784,0.0110769973247746,0.149489083659635,4.04359347847017,5.49972862484846,4.77166105165932,0.738095238095238,0.857142857142857,0.119047619047619,0.214285714285714,0.952380952380952,0.976190476190476
bvar_const,absolute,rolling window,ngdp_rpch,0,0.289105341604811,0.180563686421905,0.0244340946119769,0.08410756057093,1.49972992540381,2.03278201858669,1.76625597199525,0.523809523809524,0.785714285714286,0.178571428571429,0.297619047619048,0.821428571428571,0.964285714285714
bvar_const,absolute,rolling window,ngdp_rpch,0.5,0.541022455137448,0.291537170321019,0.0511273567782355,0.198357928038193,2.74631618115687,3.95465864985677,3.35048741550682,0.488095238095238,0.75,0.226190476190476,0.428571428571429,0.916666666666667,0.976190476190476
bvar_const,absolute,rolling window,ngdp_rpch,1,1.11095272389445,0.44344220199608,0.010474279224854,0.657036242673514,5.41707983951448,8.67635487910277,7.04671735930863,0.416666666666667,0.738095238095238,0.25,0.547619047619048,0.964285714285714,0.988095238095238
bvar_const,absolute,rolling window,ngdp_rpch,1.5,1.30667618542169,0.518172997282071,0.0237965609881806,0.764706627151443,6.39800565930892,10.1385095601616,8.26825760973525,0.369047619047619,0.666666666666667,0.321428571428571,0.55952380952381,0.928571428571429,0.988095238095238
bvar_const,absolute,rolling window,pcpi_pch,0,0.123982980379687,0.0628952369845539,0.0303929367187821,0.0306948066763506,0.618355601602126,0.933770603588418,0.776063102595272,0.464285714285714,0.714285714285714,0.130952380952381,0.238095238095238,0.702380952380952,0.845238095238095
bvar_const,absolute,rolling window,pcpi_pch,0.5,0.295651919015919,0.171301998958016,0.0687682775453086,0.055581642512594,1.4920856324497,2.18282429919413,1.83745496582191,0.523809523809524,0.761904761904762,0.119047619047619,0.238095238095238,0.761904761904762,0.880952380952381
bvar_const,absolute,rolling window,pcpi_pch,1,0.703268930436708,0.412562540942889,0.0419660741636029,0.248740315330217,3.57725085479282,5.12225147175211,4.34975116327247,0.571428571428571,0.702380952380952,0.226190476190476,0.333333333333333,0.904761904761905,0.928571428571429
bvar_const,absolute,rolling window,pcpi_pch,1.5,0.988348284532541,0.785371788256315,0.00337764281391804,0.199598853462308,5.16499385806381,6.8544810454913,6.00973745177755,0.726190476190476,0.821428571428571,0.166666666666667,0.261904761904762,0.988095238095238,0.988095238095238
mean_ensemble,absolute,rolling window,ngdp_rpch,0,0.220780504019126,0.159965287411272,0.0122518317933616,0.048563384814492,1.12033416244852,1.61477467426122,1.36755441835487,0.583333333333333,0.880952380952381,0.107142857142857,0.285714285714286,0.869047619047619,0.988095238095238
mean_ensemble,absolute,rolling window,ngdp_rpch,0.5,0.461153678513124,0.286044072816535,0.0335234324158326,0.141586173280756,2.35890978368864,3.32579911104088,2.84235444736476,0.547619047619048,0.797619047619048,0.166666666666667,0.392857142857143,0.940476190476191,0.964285714285714
mean_ensemble,absolute,rolling window,ngdp_rpch,1,1.04748893782724,0.454505934404603,0.011659013766762,0.581323989655878,5.12168283730152,8.14557166329103,6.63362725029628,0.464285714285714,0.738095238095238,0.25,0.488095238095238,0.952380952380952,0.988095238095238
mean_ensemble,absolute,rolling window,ngdp_rpch,1.5,1.2489528124803,0.536935522600455,0.020976785260634,0.691040504619211,6.09825565387653,9.73341711491468,7.9158363843956,0.5,0.678571428571429,0.30952380952381,0.464285714285714,0.964285714285714,0.988095238095238
mean_ensemble,absolute,rolling window,pcpi_pch,0,0.10448568522601,0.063405977995917,0.0184773626696804,0.0226023445604121,0.522713557661422,0.782929810366635,0.652821684014029,0.619047619047619,0.80952380952381,0.0833333333333333,0.142857142857143,0.761904761904762,0.892857142857143
mean_ensemble,absolute,rolling window,pcpi_pch,0.5,0.218468402271482,0.16113131848696,0.0300969156061895,0.0272401681783329,1.11305519045816,1.58673006928423,1.3498926298712,0.642857142857143,0.904761904761905,0.0476190476190476,0.154761904761905,0.797619047619048,0.952380952380952
