target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
2016,pcpi_pch,0.5,ar_annual,0.295144944911959,0.26051935126394,0,0.034625593648019,1.46117522327992,2.24996084003937,1.85556803165965,0.571428571428571,1,0,0.428571428571429,1,1
2017,pcpi_pch,0.5,ar_annual,0.351588433863143,0.256962581350581,0.0946258525125621,0,1.76383107108097,2.62219099956043,2.1930110353207,0.571428571428571,0.857142857142857,0,0,0.571428571428571,0.857142857142857
2018,pcpi_pch,0.5,ar_annual,0.2572756759214,0.255527219648234,0.00174845627316514,0,1.17546677780937,2.20684657390458,1.69115667585697,0.857142857142857,1,0,0,0.857142857142857,1
2019,pcpi_pch,0.5,ar_annual,0.294870737832143,0.25202421101123,0,0.0428465268209131,1.48832868854463,2.17659303528127,1.83246086191295,0.571428571428571,1,0,0.428571428571429,1,1
2020,pcpi_pch,0.5,ar_annual,0.495736313712988,0.249220911370321,0,0.246515402342667,2.88308157706362,2.70702233160071,2.79505195433216,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,1,1
2021,pcpi_pch,0.5,ar_annual,1.11169504819555,0.25026017187809,0.861434876317462,0,5.46945226457234,8.56027030248018,7.01486128352626,0,0.166666666666667,0,0,0,0.166666666666667
2022,pcpi_pch,0.5,ar_annual,3.94323995260578,0.26452703091546,3.67871292169032,0,16.9994246284799,36.366237480916,26.6828310546979,0,0,0,0,0,0
2023,pcpi_pch,0.5,ar_annual,0.550869107165523,0.384487368847445,0.0428793230814108,0.123502415236667,3.07871137476331,3.32060370640217,3.19965754058274,0.333333333333333,1,0,0.5,0.833333333333333,1
2013,pcpi_pch,1,ar_annual,0.474229667629458,0.276270543166845,0,0.197959124462613,2.72469448251927,2.67285714629098,2.69877581440513,0.142857142857143,0.714285714285714,0.285714285714286,0.857142857142857,1,1
2014,pcpi_pch,1,ar_annual,0.984150471817304,0.271609786793466,0.257581576551987,0.454959108471851,4.88807282102344,7.46282738378749,6.17545010240547,0.142857142857143,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857
2015,pcpi_pch,1,ar_annual,0.99110747871921,0.272890395661977,0.00137378119025779,0.716843301866976,4.8894401137419,7.59854929002945,6.24399470188568,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1
2016,pcpi_pch,1,ar_annual,0.58228328179921,0.283091469255376,0,0.299191812543834,3.23101999476256,3.56811564907782,3.39956782192019,0.142857142857143,0.714285714285714,0.285714285714286,0.857142857142857,1,1
2017,pcpi_pch,1,ar_annual,0.320688737691796,0.293668086700474,0.0270206509913222,0,1.55101068396809,2.5362480439157,2.04362936394189,0.857142857142857,1,0,0,0.857142857142857,1
2018,pcpi_pch,1,ar_annual,0.305491528211137,0.291743492725111,0.0137480354860263,0,1.43608166751266,2.51962639544109,1.97785403147688,0.714285714285714,1,0,0,0.714285714285714,1
2019,pcpi_pch,1,ar_annual,0.315208062860152,0.287853002809147,0,0.0273550600510051,1.52725394433171,2.48602639637377,2.00664017035274,0.714285714285714,1,0,0.285714285714286,1,1
2020,pcpi_pch,1,ar_annual,0.674539899161445,0.28370646761227,0,0.390833431549175,3.79833780066486,3.99495348156675,3.8966456411158,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,1,1
2021,pcpi_pch,1,ar_annual,0.674343050992153,0.279744805188185,0.394598245803968,0,3.44217570403714,4.88142175975021,4.16179873189367,0.5,0.5,0,0,0.5,0.5
2022,pcpi_pch,1,ar_annual,4.82180410694977,0.28409083804802,4.53771326890175,0,20.6043877459526,44.925112774114,32.7647502600333,0,0,0,0,0,0
2023,pcpi_pch,1,ar_annual,2.28094336121011,0.2934705114982,1.98747284971191,0,10.4844330955537,19.4077844853179,14.9461087904358,0,0,0,0,0,0
2013,pcpi_pch,1.5,ar_annual,0.475952847096141,0.276453314697271,0,0.199499532398869,2.73243863503426,2.68796035433716,2.71019949468571,0.142857142857143,0.714285714285714,0.285714285714286,0.857142857142857,1,1
2014,pcpi_pch,1.5,ar_annual,0.981119220202443,0.271428072554359,0.257585511710683,0.452105635937402,4.87510530663414,7.43462113746351,6.15486322204883,0.142857142857143,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857
2015,pcpi_pch,1.5,ar_annual,0.991124214079247,0.27288996391203,0.0013909483002415,0.716843301866976,4.88957548813593,7.59854556124512,6.24406052469053,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1
2016,pcpi_pch,1.5,ar_annual,0.582406483512776,0.283010228568153,0,0.299396254944623,3.23056469052786,3.57171794393586,3.40114131723186,0.142857142857143,0.714285714285714,0.285714285714286,0.857142857142857,1,1
2017,pcpi_pch,1.5,ar_annual,0.320698471462344,0.293677820471022,0.0270206509913222,0,1.551054928066,2.53633210908188,2.04369351857394,0.857142857142857,1,0,0,0.857142857142857,1
2018,pcpi_pch,1.5,ar_annual,0.306065055033105,0.291772404808439,0.0142926502246662,0,1.44057000305067,2.51987609303544,1.98022304804305,0.714285714285714,1,0,0,0.714285714285714,1
2019,pcpi_pch,1.5,ar_annual,0.315226077599565,0.28787101754856,0,0.0273550600510051,1.52733582893033,2.48618197966547,2.0067589042979,0.714285714285714,1,0,0.285714285714286,1,1
2020,pcpi_pch,1.5,ar_annual,0.674538713037563,0.283705281488388,0,0.390833431549175,3.79833240923089,3.99494323767402,3.89663782345246,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,1,1
2021,pcpi_pch,1.5,ar_annual,0.674343050992153,0.279744805188185,0.394598245803968,0,3.44217570403714,4.88142175975021,4.16179873189367,0.5,0.5,0,0,0.5,0.5
2022,pcpi_pch,1.5,ar_annual,4.82180410694977,0.28409083804802,4.53771326890175,0,20.6043877459526,44.925112774114,32.7647502600333,0,0,0,0,0,0
2023,pcpi_pch,1.5,ar_annual,2.28094336121011,0.2934705114982,1.98747284971191,0,10.4844330955537,19.4077844853179,14.9461087904358,0,0,0,0,0,0
2013,ngdp_rpch,0,ar_bic,0.0837996751430503,0.0784668760819053,0,0.00533279906114502,0.39932748243323,0.677674796777931,0.538501139605581,0.857142857142857,1,0,0.142857142857143,1,1
2014,ngdp_rpch,0,ar_bic,0.0781099891178397,0.0781099891178397,0,0,0.355042887971795,0.674592562427308,0.514817725199551,1,1,0,0,1,1
2015,ngdp_rpch,0,ar_bic,0.0776095052873602,0.0776095052873602,0,0,0.352767977597801,0.670270161752702,0.511519069675251,1,1,0,0,1,1
2016,ngdp_rpch,0,ar_bic,0.0771007695568699,0.0771007695568699,0,0,0.350455558853315,0.665876494004109,0.508166026428712,1,1,0,0,1,1
2017,ngdp_rpch,0,ar_bic,0.0764850065344924,0.0764850065344924,0,0,0.347656655867409,0.660558491021327,0.504107573444368,1,1,0,0,1,1
2018,ngdp_rpch,0,ar_bic,0.0760551186127986,0.0760551186127986,0,0,0.345702633712929,0.65684578797365,0.501274210843289,1,1,0,0,1,1
2019,ngdp_rpch,0,ar_bic,0.163018146006248,0.0755237669898635,0,0.0874943790163845,0.803506129365862,1.25159759671031,1.02755186303808,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,1,1
2020,ngdp_rpch,0,ar_bic,0.530412252219805,0.112862960361524,0.404994897879257,0.0125543939790242,2.48513947010361,4.39539636913707,3.44026791962034,0.142857142857143,0.571428571428571,0,0.142857142857143,0.285714285714286,0.571428571428571
2021,ngdp_rpch,0,ar_bic,0.116998414042095,0.112580046589886,0.00441836745220832,0,0.547070796203682,0.972291290332687,0.759681043268184,0.833333333333333,1,0,0,0.833333333333333,1
2022,ngdp_rpch,0,ar_bic,0.116106754455797,0.111835127198172,0,0.00427162725762587,0.542510901417122,0.965857835573145,0.754184368495133,0.666666666666667,1,0,0.333333333333333,1,1
2023,ngdp_rpch,0,ar_bic,0.11109688005526,0.11109688005526,0,0,0.504982238314855,0.959482005318067,0.732232121816461,1,1,0,0,1,1
2013,ngdp_rpch,0.5,ar_bic,0.309735735135898,0.309735735135898,0,0,1.40787972387004,2.67501539304286,2.04144755845645,1,1,0,0,1,1
2014,ngdp_rpch,0.5,ar_bic,0.469051140811364,0.307402255201143,0.0180606495477707,0.14358823606245,2.32929952536988,3.55777400280257,2.94353676408622,0.714285714285714,0.857142857142857,0.142857142857143,0.142857142857143,0.857142857142857,1
2015,ngdp_rpch,0.5,ar_bic,0.338170458871465,0.30617227477829,0,0.0319981840931749,1.64766776436859,2.64423976650781,2.1459537654382,0.714285714285714,1,0,0.285714285714286,1,1
2016,ngdp_rpch,0.5,ar_bic,0.326298601926658,0.304069780574626,0,0.0222288213520328,1.55995613835789,2.62608169263843,2.09301891549816,0.714285714285714,1,0,0.285714285714286,1,1
2017,ngdp_rpch,0.5,ar_bic,0.301936662025464,0.301936662025464,0,0,1.3724296428765,2.60765913331802,1.99004438809726,1,1,0,0,1,1
2018,ngdp_rpch,0.5,ar_bic,0.299810490050434,0.299810490050434,0,0,1.36276529332449,2.58929656769747,1.97603093051098,1,1,0,0,1,1
2019,ngdp_rpch,0.5,ar_bic,0.308562464459446,0.29787335454225,0,0.0106891099171957,1.43947307368577,2.57256660497448,2.00601983933012,0.857142857142857,1,0,0.142857142857143,1,1
2020,ngdp_rpch,0.5,ar_bic,2.22623435013755,0.308455270502001,0,1.91777907963555,10.1317071607101,19.1954191009758,14.663563130843,0.142857142857143,0.142857142857143,0.857142857142857,0.857142857142857,1,1
2021,ngdp_rpch,0.5,ar_bic,1.34731461578649,0.390700541835415,0.956614073951074,0,6.410169300943,10.9208690633723,8.66551918215765,0.166666666666667,0.666666666666667,0,0,0.166666666666667,0.666666666666667
2022,ngdp_rpch,0.5,ar_bic,0.395350931215498,0.391760332347928,0,0.00359059886757002,1.80944094978881,3.38341624983793,2.59642859981337,0.833333333333333,1,0,0.166666666666667,1,1
2023,ngdp_rpch,0.5,ar_bic,0.421714773213644,0.389386829010332,0,0.0323279442033119,2.02855113742682,3.36291762070583,2.69573437906633,0.5,1,0,0.5,1,1
2013,ngdp_rpch,1,ar_bic,0.666299485066745,0.576854768811021,0,0.0894447162557246,3.33760627175005,4.98197402195978,4.15979014685492,0.571428571428571,1,0,0.428571428571429,1,1
2014,ngdp_rpch,1,ar_bic,0.757413140381782,0.574369548496334,0,0.183043591885448,3.82694566183015,5.58089865306027,4.70392215744521,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,1,1
2015,ngdp_rpch,1,ar_bic,0.717080966389688,0.571831285825335,0,0.145249680564354,3.48447251209963,5.6304380475447,4.55745527982216,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,1,1
2016,ngdp_rpch,1,ar_bic,0.585461284431959,0.568814030374653,0,0.0166472540573064,2.71867802220263,4.9125306331326,3.81560432766762,0.857142857142857,1,0,0.142857142857143,1,1
2017,ngdp_rpch,1,ar_bic,0.565365182257586,0.565365182257586,0,0,2.56982351853366,4.88274484881755,3.72628418367561,1,1,0,0,1,1
2018,ngdp_rpch,1,ar_bic,0.639393441304905,0.560809303836086,0,0.0785841374688186,3.17778822681872,4.84339825905129,4.01059324293501,0.571428571428571,1,0,0.428571428571429,1,1
2019,ngdp_rpch,1,ar_bic,0.557556850953064,0.557556850953064,0,0,2.53433135513808,4.81530863121609,3.67481999317708,1,1,0,0,1,1
2020,ngdp_rpch,1,ar_bic,6.46774464037708,0.553665254326934,0,5.91407938605015,28.4380166183088,58.2598512617698,43.3489339400393,0,0,1,1,1,1
2021,ngdp_rpch,1,ar_bic,1.74508846551123,0.621233440636007,1.12385502487522,0,8.42114151645372,13.8489155190902,11.135028517772,0.166666666666667,0.666666666666667,0,0,0.166666666666667,0.666666666666667
2022,ngdp_rpch,1,ar_bic,0.647269018278805,0.642954159297457,0,0.0043148589813475,2.95701705842792,5.55283771950631,4.25492738896711,0.833333333333333,1,0,0.166666666666667,1,1
2023,ngdp_rpch,1,ar_bic,0.780312678212945,0.639290995752272,0,0.141021682460673,4.03402102092146,5.52120101195526,4.77761101643836,0.333333333333333,1,0,0.666666666666667,1,1
2013,ngdp_rpch,1.5,ar_bic,0.856893866351175,0.66544112846806,0,0.191452737883115,4.5563328612252,5.7470451739605,5.15168901759285,0.571428571428571,1,0,0.428571428571429,1,1
2014,ngdp_rpch,1.5,ar_bic,0.740037190464754,0.667860243110144,0,0.0721769473546093,3.61312243468656,5.76793772257867,4.69053007863262,0.714285714285714,1,0,0.285714285714286,1,1
2015,ngdp_rpch,1.5,ar_bic,0.751430368825294,0.662530920503946,0,0.0888994483213479,3.72267842049437,5.72191132526996,4.72229487288216,0.714285714285714,1,0,0.285714285714286,1,1
2016,ngdp_rpch,1.5,ar_bic,0.775981432380467,0.660099424134219,0,0.115882008246247,3.92748672202297,5.70091184255191,4.81419928228744,0.571428571428571,1,0,0.428571428571429,1,1
2017,ngdp_rpch,1.5,ar_bic,0.656340187964739,0.656340187964739,0,0,2.98334334006109,5.66844540914205,4.32589437460157,1,1,0,0,1,1
2018,ngdp_rpch,1.5,ar_bic,0.670254670074558,0.651777770127572,0,0.0184768999469862,3.11042042376555,5.62904234207729,4.36973138292142,0.714285714285714,1,0,0.285714285714286,1,1
2019,ngdp_rpch,1.5,ar_bic,0.695037722110251,0.647180302769671,0,0.0478574193405801,3.32456714816901,5.58933657178248,4.45695185997575,0.857142857142857,1,0,0.142857142857143,1,1
2020,ngdp_rpch,1.5,ar_bic,6.44196582315601,0.643707846488071,0,5.79825797666794,28.7523788035436,56.9583694542613,42.8553741289024,0,0,1,1,1,1
2021,ngdp_rpch,1.5,ar_bic,4.37429246253756,0.629442486812871,3.74484997572469,0,20.0172033915964,37.4428407717602,28.7300220816783,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667
2022,ngdp_rpch,1.5,ar_bic,0.718389169277068,0.675621152065267,0.0427680172118009,0,3.41312760233424,5.83496437970575,4.62404599102,0.666666666666667,1,0,0,0.666666666666667,1
2023,ngdp_rpch,1.5,ar_bic,0.869391185435356,0.677825173772326,0,0.191566011663029,4.61352976740568,5.8539992901929,5.23376452879929,0.333333333333333,1,0,0.666666666666667,1,1
2013,pcpi_pch,0,ar_bic,0.0726898457371457,0.0630469054280821,0,0.00964294030906364,0.363718333628877,0.544501080670723,0.4541097071498,0.428571428571429,1,0,0.571428571428571,1,1
2014,pcpi_pch,0,ar_bic,0.0893224415522655,0.0628797259590912,0,0.0264427155931742,0.480431463881379,0.585370171341862,0.53290081761162,0.428571428571429,0.857142857142857,0.142857142857143,0.571428571428571,1,1
2015,pcpi_pch,0,ar_bic,0.0638450380298121,0.0629221524585755,0,0.000922885571236638,0.293390840794146,0.543423658610876,0.418407249702511,0.857142857142857,1,0,0.142857142857143,1,1
2016,pcpi_pch,0,ar_bic,0.0618230939526073,0.0618230939526073,0,0,0.281012071159951,0.53393170115227,0.40747188615611,1,1,0,0,1,1
2017,pcpi_pch,0,ar_bic,0.0625204431437859,0.0625204431437859,0,0,0.284181817738551,0.53995431852934,0.412068068133945,1,1,0,0,1,1
2018,pcpi_pch,0,ar_bic,0.0750304718728939,0.061321997868916,0,0.0137084740039779,0.387663006352125,0.531451921577565,0.459557463964845,0.428571428571429,0.857142857142857,0.142857142857143,0.571428571428571,1,1
2019,pcpi_pch,0,ar_bic,0.0611837696805083,0.0611837696805083,0,0,0.278106072343665,0.528410212751004,0.403258142547334,1,1,0,0,1,1
2020,pcpi_pch,0,ar_bic,0.0752996638317437,0.061136437205845,0.00130008536596079,0.0128631412599379,0.370762856699595,0.579086134885886,0.474924495792741,0.714285714285714,0.857142857142857,0.142857142857143,0.142857142857143,0.857142857142857,1
2021,pcpi_pch,0,ar_bic,0.0653607142148037,0.0580825523084512,0.00727816190635248,0,0.322235024931547,0.501626721967207,0.411930873449377,0.666666666666667,1,0,0,0.666666666666667,1
2022,pcpi_pch,0,ar_bic,0.138171185399401,0.059143216212006,0.0714968530981717,0.0075311160892233,0.693260800659895,1.03027170633828,0.861766253499089,0.5,0.666666666666667,0,0.166666666666667,0.666666666666667,0.666666666666667
2023,pcpi_pch,0,ar_bic,0.117896026717074,0.0603571059406181,0,0.0575389207764559,0.623717700080262,0.798626284140824,0.711171992110543,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,1,1
2013,pcpi_pch,0.5,ar_bic,0.235018889785789,0.224947404151756,0.0100714856340332,0,1.10305283678907,1.94274570374311,1.52289927026609,0.857142857142857,1,0,0,0.857142857142857,1
2014,pcpi_pch,0.5,ar_bic,0.268564142815709,0.22352378648862,0.0405558376724807,0.00448451865460842,1.37633285883197,1.93045070923424,1.65339178403311,0.714285714285714,1,0,0.142857142857143,0.857142857142857,1
2015,pcpi_pch,0.5,ar_bic,0.284755415516599,0.22392513187755,0.0608302836390486,0,1.48430740240642,1.98433980431593,1.73432360336117,0.571428571428571,0.857142857142857,0,0,0.571428571428571,0.857142857142857
2016,pcpi_pch,0.5,ar_bic,0.26020851415452,0.22156020972398,0.0386483044305407,0,1.31627115800604,1.9134923880753,1.61488177304067,0.571428571428571,1,0,0,0.571428571428571,1
2017,pcpi_pch,0.5,ar_bic,0.231693128889539,0.220966443637355,0,0.0107266852521836,1.09019928695603,1.90836436040071,1.49928182367837,0.857142857142857,1,0,0.142857142857143,1,1
2018,pcpi_pch,0.5,ar_bic,0.231906278786123,0.218564982989505,0.0133412957966179,0,1.10020051848153,1.88762427951865,1.49391239900009,0.857142857142857,1,0,0,0.857142857142857,1
2019,pcpi_pch,0.5,ar_bic,0.228592429771287,0.217863424573319,0.0107290051979679,0,1.07611331440842,1.88156530940467,1.47883931190655,0.714285714285714,1,0,0,0.714285714285714,1
2020,pcpi_pch,0.5,ar_bic,0.379715412965274,0.216354517373373,0,0.163360895591901,1.91135064039462,2.81593165831893,2.36364114935677,0.285714285714286,0.714285714285714,0.285714285714286,0.714285714285714,1,1
2021,pcpi_pch,0.5,ar_bic,0.660140293342678,0.204805077010263,0.455335216332415,0,3.37566808594104,4.76363565200096,4.069651868971,0.166666666666667,0.333333333333333,0,0,0.166666666666667,0.333333333333333
2022,pcpi_pch,0.5,ar_bic,0.688775435661487,0.208997942036419,0.479777493625068,0,3.36039931575102,5.37451042385218,4.3674548698016,0.333333333333333,0.5,0,0,0.333333333333333,0.5
2023,pcpi_pch,0.5,ar_bic,0.610364517822963,0.214157272985652,0,0.396207244837311,3.05613509139231,4.56695262797847,3.81154385968539,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,1
2013,pcpi_pch,1,ar_bic,0.516109640895174,0.474007507539835,0,0.0421021333553393,2.49138137158691,4.0937393889362,3.29256038026156,0.714285714285714,1,0,0.285714285714286,1,1
2014,pcpi_pch,1,ar_bic,0.535688261647777,0.47091374150467,0,0.0647745201431068,2.65869799269914,4.06702025120769,3.36285912195341,0.714285714285714,1,0,0.285714285714286,1,1
2015,pcpi_pch,1,ar_bic,0.782283605173692,0.468571906314911,0,0.31371169885878,4.12196677530563,5.34075516520975,4.73136097025769,0.285714285714286,0.714285714285714,0.285714285714286,0.714285714285714,1,1
2016,pcpi_pch,1,ar_bic,0.470533400595736,0.468273143814476,0,0.00226025678125928,2.14658125412452,4.04421487660342,3.09539806536397,0.857142857142857,1,0,0.142857142857143,1,1
2017,pcpi_pch,1,ar_bic,0.459216001843914,0.459216001843914,0,0,2.08733066460365,3.96599337536916,3.0266620199864,1,1,0,0,1,1
2018,pcpi_pch,1,ar_bic,0.463783278048703,0.463783278048703,0,0,2.1080908638077,4.00543840145479,3.05676463263125,1,1,0,0,1,1
2019,pcpi_pch,1,ar_bic,0.545616361487717,0.454799911426323,0,0.0908164500613942,2.79378926914238,3.92785405689839,3.36082166302039,0.428571428571429,1,0,0.571428571428571,1,1
2020,pcpi_pch,1,ar_bic,0.619869306149667,0.45249911755612,0,0.167370188593547,3.10350930789475,4.63861285325647,3.87106108057561,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,1,1
2021,pcpi_pch,1,ar_bic,1.17722217601283,0.429976737561454,0.74724543845138,0,5.83521095175782,8.95641614086212,7.39581354630997,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667
2022,pcpi_pch,1,ar_bic,2.15246642066758,0.432433019094828,1.72003340157275,0,10.6148172456558,16.5122852992121,13.563551272434,0,0,0,0,0,0
2023,pcpi_pch,1,ar_bic,0.965860745704076,0.440618282323506,0,0.52524246338057,5.23991847686101,6.21741872192902,5.72866859939501,0,0.5,0.5,1,1,1
2013,pcpi_pch,1.5,ar_bic,0.783415498018971,0.638253172510713,0,0.145162325508258,4.06242882037547,5.51223790944075,4.78733336490811,0.285714285714286,1,0,0.714285714285714,1,1
2014,pcpi_pch,1.5,ar_bic,0.685863519969353,0.635515497052773,0.0235916751175964,0.0267563477989831,3.29147050850988,5.48859412811235,4.39003231831112,0.571428571428571,1,0,0.285714285714286,0.857142857142857,1
2015,pcpi_pch,1.5,ar_bic,0.75802621169224,0.631392697343464,0,0.126633514348777,3.78612447508228,5.6952130461391,4.74066876061069,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,1,1
2016,pcpi_pch,1.5,ar_bic,0.633500771481755,0.633500771481755,0,0,2.87952854659753,5.47119406314127,4.1753613048694,1,1,0,0,1,1
2017,pcpi_pch,1.5,ar_bic,0.646327438823176,0.617649664466965,0.0286777743562111,0,3.0369007658213,5.33429686191026,4.18559881386578,0.714285714285714,1,0,0,0.714285714285714,1
2018,pcpi_pch,1.5,ar_bic,0.621280763103311,0.621280763103311,0,0,2.82398344776034,5.36565664266536,4.09482004521285,1,1,0,0,1,1
2019,pcpi_pch,1.5,ar_bic,0.611636368931578,0.611636368931578,0,0,2.78014560322673,5.28236337056475,4.03125448689574,1,1,0,0,1,1
2020,pcpi_pch,1.5,ar_bic,0.663657869962782,0.609165028480778,0,0.0544928414820041,3.20485504903672,5.26101977666384,4.23293741285028,0.714285714285714,1,0,0.285714285714286,1,1
2021,pcpi_pch,1.5,ar_bic,0.774274232949461,0.571700823638063,0.202573409311397,0,4.07723318914243,5.29240168613312,4.68481743763778,0.5,0.666666666666667,0,0,0.5,0.666666666666667
2022,pcpi_pch,1.5,ar_bic,3.39063696612328,0.559791362845402,2.83084560327788,0,16.1579892815985,27.4177661184693,21.7878777000339,0,0,0,0,0,0
2023,pcpi_pch,1.5,ar_bic,0.818654952995532,0.581827729272757,0.0592436391765267,0.177583584546248,4.5284547454523,5.05196219627989,4.7902084708661,0.333333333333333,0.833333333333333,0,0.5,0.833333333333333,0.833333333333333
2013,ngdp_rpch,0,arx_annual,0.255329580509712,0.133288980816795,0.121983419454487,5.71802384300118e-05,1.33421213602031,1.77106127014347,1.55263670308189,0.285714285714286,0.571428571428571,0,0.142857142857143,0.428571428571429,0.571428571428571
2014,ngdp_rpch,0,arx_annual,0.245281540651903,0.132591036403727,0.105727624682201,0.00696287956597472,1.30306988488878,1.6479561008161,1.47551299285244,0.428571428571429,0.571428571428571,0,0.142857142857143,0.571428571428571,0.571428571428571
2015,ngdp_rpch,0,arx_annual,0.206744633088635,0.131702604348739,0.0632648197956372,0.0117772089442589,1.05066179435982,1.50823817587316,1.27944998511649,0.571428571428571,0.857142857142857,0,0.285714285714286,0.857142857142857,0.857142857142857
2016,ngdp_rpch,0,arx_annual,0.210583594329751,0.12941769653571,0.0786985161755538,0.00246738161848714,1.02724977094664,1.64354745922841,1.33539861508753,0.571428571428571,0.857142857142857,0,0.142857142857143,0.714285714285714,0.857142857142857
2017,ngdp_rpch,0,arx_annual,0.39365096483932,0.128136914612224,0.265514050227096,0,1.87990291926351,3.17326199862763,2.52658245894557,0.428571428571429,0.571428571428571,0,0,0.428571428571429,0.571428571428571
2018,ngdp_rpch,0,arx_annual,0.198665114798554,0.127947224466261,0.037948738627025,0.0327691517052679,1.03602379901896,1.38324279842369,1.20963329872132,0.571428571428571,0.714285714285714,0.142857142857143,0.142857142857143,0.714285714285714,0.857142857142857
2019,ngdp_rpch,0,arx_annual,0.341838753460581,0.12596041672007,0.126137584357888,0.0897407523826237,1.80372163988635,2.32747096949573,2.06559630469104,0.142857142857143,0.571428571428571,0.142857142857143,0.142857142857143,0.285714285714286,0.714285714285714
2020,ngdp_rpch,0,arx_annual,1.91541495441396,0.124591590125794,1.79082336428816,0,8.23932177298117,17.7099946558263,12.9746582144037,0,0,0,0,0,0
2021,ngdp_rpch,0,arx_annual,1.37515246020319,0.126336558471766,1.22811058523277,0.0207053164986541,5.97353960583601,12.5692001894738,9.27136989765493,0.166666666666667,0.333333333333333,0,0.166666666666667,0.333333333333333,0.333333333333333
2022,ngdp_rpch,0,arx_annual,0.505642880039996,0.127762263990716,0.37788061604928,0,2.43920830491237,4.014836838519,3.22702257171569,0,0.666666666666667,0,0,0,0.666666666666667
2023,ngdp_rpch,0,arx_annual,0.173591382731182,0.130115780878765,0.0211239411815746,0.0223516606708427,0.939235989444233,1.12373768101305,1.03148683522864,0.333333333333333,1,0,0.333333333333333,0.666666666666667,1
2013,ngdp_rpch,0.5,arx_annual,0.36936389317174,0.22555011179654,0.13698694661976,0.00682683475543929,1.94161902109686,2.53323031069265,2.23742466589475,0.428571428571429,0.857142857142857,0,0.142857142857143,0.571428571428571,0.857142857142857
2014,ngdp_rpch,0.5,arx_annual,0.263017317391637,0.223983843115218,0.00653900473266002,0.0324944695437596,1.33036895408574,1.93442396261839,1.63239645835207,0.571428571428571,1,0,0.285714285714286,0.857142857142857,1
2015,ngdp_rpch,0.5,arx_annual,0.310135521798883,0.224197806515073,0.00149141888021786,0.0844462964035922,1.51909101857955,2.40498288952879,1.96203695405417,0.571428571428571,0.857142857142857,0.142857142857143,0.285714285714286,0.857142857142857,1
2016,ngdp_rpch,0.5,arx_annual,0.281899801941734,0.221991048754211,0.0541632209674492,0.0057455322200743,1.41706465674477,2.09533439697275,1.75619952685876,0.571428571428571,0.857142857142857,0,0.142857142857143,0.714285714285714,0.857142857142857
2017,ngdp_rpch,0.5,arx_annual,0.589886504425474,0.219132408517805,0.37075409590767,0,2.9974633330569,4.30407175586724,3.65076754446207,0.285714285714286,0.428571428571429,0,0,0.285714285714286,0.428571428571429
2018,ngdp_rpch,0.5,arx_annual,0.311711591011838,0.22077364834764,0.0105418750690729,0.080396067595125,1.5268097024337,2.41720756415249,1.9720086332931,0.714285714285714,0.857142857142857,0.142857142857143,0.142857142857143,0.857142857142857,1
2019,ngdp_rpch,0.5,arx_annual,0.338788760588345,0.217454849976072,0.0802903282170008,0.0410435823952723,1.88391255074472,2.06599383490512,1.97495319282492,0.428571428571429,0.714285714285714,0,0.142857142857143,0.571428571428571,0.714285714285714
2020,ngdp_rpch,0.5,arx_annual,1.4614330521458,0.214880096792797,1.06828544143876,0.178267513914246,6.73315022766283,12.395785473759,9.56446785071092,0,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429
2021,ngdp_rpch,0.5,arx_annual,1.32502430729829,0.204785708925613,0.934918119233889,0.185320479138792,6.02075801580549,11.4485911064522,8.73467456112883,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.5
2022,ngdp_rpch,0.5,arx_annual,0.843122539382933,0.207594882397064,0.508660508727509,0.12686714825836,3.90734309145562,7.09409305901961,5.50071807523761,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.5,0.666666666666667
2023,ngdp_rpch,0.5,arx_annual,0.36924141568471,0.214420894872571,0.154820520812139,0,2.01155804006139,2.35593321354074,2.18374562680106,0.333333333333333,0.833333333333333,0,0,0.333333333333333,0.833333333333333
