source,target,country,horizon,ae,sque
ar,pcpi_pch,DEU,1.5,1.52090409623269,2.89359357644804
ar,pcpi_pch,FRA,1.5,1.54739896346754,3.20454775226087
ar,pcpi_pch,GBR,1.5,2.67876202845391,8.02260495461075
ar,pcpi_pch,ITA,1.5,2.67295069878132,8.17728486505414
ar,pcpi_pch,JPN,1.5,2.94560341044143,9.76537092433225
ar,pcpi_pch,USA,1.5,1.39156304038024,3.0072591138071
bvar,ngdp_rpch,CAN,0,0.112102356207458,0.0269290611346615
bvar,ngdp_rpch,DEU,0,0.140995355233943,0.031019594364863
bvar,ngdp_rpch,FRA,0,0.149611595606771,0.0966179827616397
bvar,ngdp_rpch,GBR,0,0.127978260703706,0.0514018860589155
bvar,ngdp_rpch,ITA,0,0.189405341926588,0.125814223180875
bvar,ngdp_rpch,JPN,0,0.20412034513411,0.0752341358757797
bvar,ngdp_rpch,USA,0,0.120156896679863,0.0311877988352191
bvar,pcpi_pch,CAN,0,0.128292202644877,0.0298107540617012
bvar,pcpi_pch,DEU,0,0.145871649757878,0.0259278249367742
bvar,pcpi_pch,FRA,0,0.0630732933288402,0.00677944217788301
bvar,pcpi_pch,GBR,0,0.0754406898963594,0.0110929148772168
bvar,pcpi_pch,ITA,0,0.105402343627289,0.0242298472737502
bvar,pcpi_pch,JPN,0,0.108810172749603,0.0198104543476771
bvar,pcpi_pch,USA,0,0.128994312624115,0.0456218577132397
bvar,ngdp_rpch,CAN,0.5,0.548729260691407,0.671741250810296
bvar,ngdp_rpch,DEU,0.5,0.727315641032462,0.849828990000031
bvar,ngdp_rpch,FRA,0.5,0.491407846810748,0.40400653025351
bvar,ngdp_rpch,GBR,0.5,0.824568570130563,2.7776235900954
bvar,ngdp_rpch,ITA,0.5,0.674350493910768,0.895368391461712
bvar,ngdp_rpch,JPN,0.5,1.14156971961761,2.21150974648123
bvar,ngdp_rpch,USA,0.5,0.532740907010442,0.496276369614141
bvar,pcpi_pch,CAN,0.5,0.584934158169655,0.593093437550986
bvar,pcpi_pch,DEU,0.5,0.567605993897334,0.477812257899678
bvar,pcpi_pch,FRA,0.5,0.40078026686335,0.234529884137169
bvar,pcpi_pch,GBR,0.5,0.486972910654607,0.601608118057638
bvar,pcpi_pch,ITA,0.5,0.381475251682828,0.212070682115332
bvar,pcpi_pch,JPN,0.5,0.444190810466592,0.354247859994008
bvar,pcpi_pch,USA,0.5,0.410190112507545,0.268492475670495
bvar,ngdp_rpch,CAN,1,1.43433118898931,4.43835714038253
bvar,ngdp_rpch,DEU,1,1.40536789722893,4.04771312663704
bvar,ngdp_rpch,FRA,1,1.38078270965085,4.99988754390651
bvar,ngdp_rpch,GBR,1,1.31402742946478,5.95328562407118
bvar,ngdp_rpch,ITA,1,1.56031284660393,6.02185030003772
bvar,ngdp_rpch,JPN,1,2.13869865257147,6.89491128733742
bvar,ngdp_rpch,USA,1,1.08620765856607,2.7604173627206
bvar,pcpi_pch,CAN,1,1.09674283783149,2.03683287287815
bvar,pcpi_pch,DEU,1,1.20485091822777,2.03440543218701
bvar,pcpi_pch,FRA,1,0.615876071577112,0.639884051181512
bvar,pcpi_pch,GBR,1,1.28029149555874,2.31968212337897
bvar,pcpi_pch,ITA,1,0.919560968806462,1.61051573625056
bvar,pcpi_pch,JPN,1,1.11839300956571,1.74043690217378
bvar,pcpi_pch,USA,1,0.878990183912481,1.5598007392138
bvar,ngdp_rpch,CAN,1.5,1.51196453638805,5.08967132443271
bvar,ngdp_rpch,DEU,1.5,1.70895552718645,5.34760688422679
bvar,ngdp_rpch,FRA,1.5,1.56044279322456,6.17706476328459
bvar,ngdp_rpch,GBR,1.5,1.72514548043083,9.3758326908098
bvar,ngdp_rpch,ITA,1.5,2.08340246953905,10.8901390950344
bvar,ngdp_rpch,JPN,1.5,2.68905459691662,10.588887174715
bvar,ngdp_rpch,USA,1.5,1.37356378112241,3.62380658729341
bvar,pcpi_pch,CAN,1.5,1.9022302207718,5.16820331007044
bvar,pcpi_pch,DEU,1.5,1.45376807232673,2.82773699468008
bvar,pcpi_pch,FRA,1.5,1.37267589292078,2.4602221660486
bvar,pcpi_pch,GBR,1.5,1.73023125244561,4.30096070879126
bvar,pcpi_pch,ITA,1.5,1.6947981196398,3.6529665878373
bvar,pcpi_pch,JPN,1.5,1.5508611087408,3.48650754884811
bvar,pcpi_pch,USA,1.5,1.18259035995134,2.39566092537725
