target_year,target,horizon,method,error_method,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
2023,ngdp_rpch,0.5,rolling window,absolute,IMF,0.305759776574249,0.221430096433966,0.0843296801402833,0,1.42676013748485,2.54829518777285,1.98752766262885,0.833333333333333,0.833333333333333,0,0,0.833333333333333,0.833333333333333
2013,ngdp_rpch,1,rolling window,absolute,IMF,0.449858484424692,0.435986133741655,0.0138723506830371,0,2.09669939877055,3.75542119156746,2.92606029516901,0.714285714285714,1,0,0,0.714285714285714,1
2014,ngdp_rpch,1,rolling window,absolute,IMF,0.496088580410901,0.423203544410454,0.0506451932474721,0.022239842752975,2.5217283154234,3.61745081965952,3.06958956754146,0.714285714285714,1,0,0.142857142857143,0.857142857142857,1
2015,ngdp_rpch,1,rolling window,absolute,IMF,0.525175837119464,0.408859418652988,0,0.116316418466476,2.48938951498749,4.28004295492056,3.38471623495403,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,1,1
2016,ngdp_rpch,1,rolling window,absolute,IMF,0.401212508104016,0.363593479696876,0,0.03761902840714,1.86078644166437,3.3722840579194,2.61653524979189,0.714285714285714,1,0,0.285714285714286,1,1
2017,ngdp_rpch,1,rolling window,absolute,IMF,0.557177824934655,0.371387389465125,0.18579043546953,0,2.88245760598325,3.93741248373497,3.40993504485911,0.285714285714286,0.714285714285714,0,0,0.285714285714286,0.714285714285714
2018,ngdp_rpch,1,rolling window,absolute,IMF,0.370034680196945,0.370034680196945,0,0,1.56709682872397,3.48295153212899,2.52502418042648,1,1,0,0,1,1
2019,ngdp_rpch,1,rolling window,absolute,IMF,0.412173937868777,0.388955909634489,0,0.0232180282342877,1.95524183813113,3.35537416204773,2.65530800008943,0.857142857142857,1,0,0.142857142857143,1,1
2020,ngdp_rpch,1,rolling window,absolute,IMF,5.84379382416276,0.359087314247246,0,5.48470650991552,25.2942002017098,53.6403759789808,39.4672880903453,0,0,1,1,1,1
2021,ngdp_rpch,1,rolling window,absolute,IMF,1.66376182539356,0.283800659977622,1.37996116541594,0,7.58938592237252,14.3017717019399,10.9455788121562,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333
2022,ngdp_rpch,1,rolling window,absolute,IMF,1.07773259957014,0.281064521541177,0,0.79666807802896,5.25131092588683,8.42637467668566,6.83884280128624,0.333333333333333,0.5,0.5,0.666666666666667,1,1
