country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method,holdout
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.75,5.39976133395402,2.39999999999965,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.8,5.51687857011592,2.51711723616155,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.85,5.58425607593627,2.5844947419819,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.9,6.04567503828174,3.04591370432737,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.95,6.66119867241904,3.66143733846467,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.05,-0.402140516594927,-0.37326707402304,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.1,-0.338053647548537,-0.30918020497665,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.15,-0.298480880758806,-0.26960743818692,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.2,-0.269138803057136,-0.24026536048525,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.25,-0.253199797119516,-0.22432635454763,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.3,-0.207896369597176,-0.17902292702529,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.35,-0.178706566916886,-0.149833124345,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.4,-0.133772846180266,-0.10489940360838,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.45,-0.0841092887030492,-0.055235846131163,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.55,0.0263624035592768,0.055235846131163,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.6,0.0760259610364939,0.10489940360838,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.65,0.120959681773114,0.149833124345,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.7,0.150149484453403,0.17902292702529,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.75,0.195452911975744,0.22432635454763,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.8,0.211391917913364,0.24026536048525,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.85,0.240733995615034,0.26960743818692,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.9,0.280306762404764,0.30918020497665,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,-0.0288734425718862,0,-0.150962284295841,0.122088841723955,0.95,0.344393631451154,0.37326707402304,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.05,-0.271367008179133,-0.54260180631964,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.1,-0.185130793381023,-0.45636559152153,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.15,-0.142322551970663,-0.41355735011117,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.2,-0.0549997316241331,-0.32623452976464,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.25,0.0130353925338473,-0.25819940560666,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.3,0.0539598010149463,-0.217274997125561,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.35,0.0606928699978566,-0.21054192814265,IMF,absolute,rolling window,_ho
